AAL-close,AAPL-close,AAP-close,ABBV-close,ABC-close,ABT-close,ACN-close,ADBE-close,ADI-close,ADM-close,ADP-close,ADSK-close,ADS-close,AEE-close,AEP-close,AES-close,AET-close,AFL-close,AGN-close,AIG-close,AIV-close,AIZ-close,AJG-close,AKAM-close,ALB-close,ALGN-close,ALK-close,ALL-close,ALXN-close,AMAT-close
39.71,111.59,138.14,56.79,75.96,38.7,118.61,105.89,63.66,47.26,89.98,68.68,200.03,48.65,62.61,11.46,105.7,68.39,197.89,60.55,43.93,78.72,47.35,67.31,82.25,85.21,70.96,67.34,127.74,28.59
39.38,109.83,138.85,55.89,72.32,38.38,116.95,107.17,63.85,47.43,89.33,67.61,200.05,49.07,62.92,11.75,105.2,68.84,188.82,58.15,43.75,80.38,47.67,66.52,83.8,86.08,69.66,68.09,127.52,28.27
39.74,108.84,136.19,56.04,70.47,39.09,117.23,106.2,63.43,46.92,89.08,69.44,199.8,49.36,62.4,12.11,106.1,68.56,195,57.38,44.33,79.73,47.48,65.81,83.48,85.73,70.26,66.72,129,28.22
41.49,110.41,137.54,58.91,71.93,39.86,119.97,108.66,64.36,47.05,90.6,72,203.79,50.81,63.24,12.41,109.74,69.59,199.45,59.28,44.2,79.98,48.57,66.52,86.28,87.86,72.57,66.86,120.05,29.33
41.7,111.06,137.67,58.81,69.03,39.83,119.81,108.39,64.85,47.72,91.15,72.69,201.55,51.21,63.23,12.43,112.77,70.09,195.8,59.5,44.86,80.09,48.93,66.37,82.75,88.79,72.71,67.58,119.35,29.51
42.41,110.88,140.33,62.64,75.61,40.07,117.21,107.86,64.97,46.28,90.9,72.63,207.32,49.05,61.25,12.01,118.02,71.6,212.9,60.93,43.53,82.02,49.9,66.53,80.42,90.88,73.18,68.17,127.16,29.13
42.3,107.79,145.82,64,79.59,40.61,120.33,104.08,64.25,45.18,91.39,73.49,209.79,47.8,59.74,11.47,119.9,73.25,216.39,63.21,42.28,83.49,51.2,66.22,81.52,90.6,74.97,69.45,126.88,28.18
42.93,108.43,145.02,63.1,78.92,40.14,119.18,103.68,65.32,41.73,91.08,73.81,211.72,47.77,59.99,11.26,119.28,72.61,207.57,63.32,41.97,82.99,51.54,65.45,80.43,91.54,75.23,69.64,113.62,28.82
43.4,105.71,142.9,62.97,81.33,39.2,117.25,102.42,66.46,42.88,91.89,73.55,210.8,48.62,58.72,11.22,123.98,72.28,202.1,64.45,42.8,86.01,52.12,65.44,77.08,90.22,77.83,70.69,118.89,28.99
44.76,107.11,164.33,62.87,79.53,39.81,115.99,103.66,68.21,43.49,92.34,75.15,210.14,49.27,59.46,11.54,123.59,72.5,196.44,64.6,41.03,86,51.07,65.47,80.12,93.95,78.24,71.3,120.36,29.61
44.45,109.99,162.98,61.54,78.86,39.95,117.32,104.08,67.88,43.26,93.27,77.57,210.71,48.47,58.99,11.35,123.3,71.83,195.54,64.1,40.76,86.35,50.86,65.9,81.55,94.04,77.77,70.72,122.51,30.02
45.83,109.95,166.32,61.7,80.16,40.39,118.37,105.81,68.21,43,94.38,78.46,217.55,48.51,58.86,11.43,126.2,72.39,199.98,64.23,40.4,86.32,51.63,66.6,82.97,97.24,78.85,71.78,122.97,30.73
46.26,110.06,162.57,60.52,79.21,39.84,118.43,105.02,68.47,43.49,94.39,76.9,217.6,48.48,58.44,11.4,124.88,72.5,191.78,63.91,40.45,85.79,51.52,66.44,82.46,94.84,79.47,72.02,119.85,30.74
46.08,111.73,166.9,60.42,78.45,39.76,119.68,105.65,69.82,43.65,95.59,75.52,228.66,48.84,59.32,11.55,126.86,71.65,191.14,63.92,39.88,85.74,51.4,66.9,83.85,96.18,78.78,72.18,117.68,31.35
46.08,111.8,170.29,58.93,78.41,38.1,119.48,105.21,72.89,43.51,96.39,75.21,233.12,49.43,59.17,11.41,128.42,71.18,188.84,64,40.66,85.56,51.19,66.82,84.3,94.46,81.53,72.37,117.02,31.67
46.34,111.23,171.04,60.18,78.7,38.98,119.82,104.21,73.59,43.25,96.65,75.15,235.05,49.07,58.82,11.34,129.33,71.62,193.09,64.33,40.64,86.19,51.66,66.48,83.88,95.55,82.96,72.4,118.92,31.88
46.82,111.79,170.86,60.51,78.57,39.16,120.74,105.02,74.2,43.55,96.92,75.83,234.69,49.99,59.72,11.63,129.57,71.73,192.22,64.44,41.06,86.41,51.86,66.95,84,96.19,82.75,72.38,118.83,31.88
46.5,111.57,170.77,59.46,79.05,38.74,120.76,104.5,74.16,43.11,96.57,75.18,232.04,51.08,60.9,11.94,128.39,70.99,189.99,63.31,41.7,85.9,51.22,66.17,83.96,95.34,82.43,72.04,119.38,31.84
46.89,111.46,169.8,61.59,77.63,38.73,120.94,104.95,74.53,42.77,97.04,75.26,228.71,50.93,61.27,11.88,132.03,71.28,192.64,63.28,42.05,86.07,51.25,67.28,85.95,95.51,82.78,69.63,125.59,32.16
46.44,110.52,169.72,60.8,77.99,38.07,119.43,102.81,74.24,43.23,96.02,72.61,228.78,49.12,59.05,11.45,130.84,71.38,194.3,63.33,42.1,86.34,50.35,66.7,87.78,93.05,82.27,69.92,122.59,32.2
45.75,109.49,170.76,59.16,77.8,37.6,117.66,99.51,69.01,44.31,95.77,69.22,228.18,48.91,58.16,11.03,134.9,70.48,190.37,64.11,41.36,86.78,49.73,63.51,85.65,92.54,82.86,70.35,122.01,30.1
46.1,109.9,170.14,59.43,78.8,37.9,117.29,99.73,70.11,44,95.24,70.57,218.71,49.66,58.7,11.18,133.49,68.29,189.69,63.75,41.77,86.1,49.16,63.87,84.86,92.46,84.83,70.61,122.96,31.44
45.72,109.11,170.53,60.86,79.54,38.43,117.72,101.95,70.6,43.9,96.05,71.18,223.39,49.16,59.2,11.34,129.45,68.69,191.18,64.22,41.9,86.66,49.32,64.31,86.28,94.01,83.12,70.36,124.93,31.53
46.43,109.95,173.31,61.62,78.87,38.42,118.41,101.55,71,44.68,96,76.32,227.16,49.34,59.47,11.33,128.54,68.58,190.94,64.2,41.77,88.89,49.82,64.93,86.32,96.24,84.8,70.95,124.17,31.61
48.65,111.03,176.78,59.99,76.38,38.48,121.57,103.36,72.94,45.2,97.57,80.34,233.5,49.88,60.25,11.62,128.65,69.46,189.73,64.92,42.35,90.24,50.44,66.15,88.8,98.14,87.67,71.65,125.62,32.51
48.05,112.12,176.52,60.9,76.88,38.68,121.74,103.5,73.88,45.97,98.19,81.74,239.87,49.82,60.18,11.84,129.3,69.62,188.47,65.82,42.6,93.51,50.15,66.31,91.8,99.3,88.55,71.67,126,32.71
49.64,113.95,175.58,61.54,78.9,39.2,123.31,104.31,73.14,46.56,98.22,81.11,232.2,50.73,60.99,11.92,128.91,69.06,192.25,65.83,42.31,92.16,50.76,64.94,90.69,98.62,89.77,72.47,132.07,32.35
47.59,113.3,173,62.04,78.07,39.2,123.61,105.16,72.9,47.02,98.06,78.37,230.6,51.34,61.95,12.01,128.27,68.96,190.76,65.62,42.41,92.14,50.69,64.25,91.32,98.53,86.73,72.82,115.08,32
47.84,115.19,171.87,61.99,79.04,39.44,125.4,106.15,73.1,46.4,98.4,79.67,232.68,51.92,62.71,12.19,128,69.98,193.32,66.31,42.75,92.06,51.05,65.14,91.12,99.15,86.87,72.93,110.01,32.03
47.92,115.19,171.51,61.67,77.05,38.82,123.65,105.81,72.54,45.59,97.69,76.83,229.99,50.7,61.7,11.94,126.66,69.72,192.4,66.01,42.63,92.13,50.23,66.99,89.94,98.6,86.38,72.61,113.52,32.14
48.3,115.82,172.92,62.02,76.67,38.93,124.55,105.1,73.61,45.74,98.76,78.92,231.38,51.1,62.11,11.8,125.42,69.27,192.62,66.19,43.18,92.47,50.82,67.58,89.82,100.27,90.12,73.54,116.7,33.06
47.63,115.97,171.91,62.22,77.38,38.1,123,103.55,72.09,46.51,100.85,76.48,228.83,51.6,62.81,11.75,126.81,69.41,192.81,66.3,44.17,91.34,51.55,67.19,89.23,101.14,88.73,74.11,120.04,32.51
48.58,116.64,173.82,62.22,78.42,38.34,123.65,105.29,72.81,46.07,101.09,75.7,230.96,51.89,62.94,11.84,124.1,69.79,192.55,66.54,44.57,92.41,51.67,67.76,89,100.25,90.33,74.37,114.56,32.44
49.22,116.95,175.63,62.16,79.3,38.19,124.1,105.77,73.4,46.22,102.33,76.01,231.34,52.19,63.21,11.94,124.63,69.86,191.33,66.6,44.84,92.3,51.87,68.7,89.34,99.39,91.56,74.48,116.72,32.61
49.47,117.06,173.51,61.45,78.85,38.24,117.9,105.51,73.6,46.13,102.47,75.63,233.68,51.95,62.8,11.98,123.35,70.3,193.99,66.66,43.97,92.32,51.73,67.87,89.28,98.71,91.12,74.44,118.99,32.58
48.69,116.29,170.39,61.66,77.81,38.29,117.79,104.72,73.45,45.18,102.6,74.58,231.66,52.41,63.24,11.78,124.69,70.38,193.99,66.23,44.55,93.19,51.98,67.37,88.42,98.21,89.1,74.48,125.85,33.01
48.48,116.52,170.89,62.34,78.56,38.42,117.48,105.02,73.84,45.15,102.93,76,233.64,52.45,63.17,11.73,125.95,70.15,199.08,66.41,44.74,93.28,52.01,67.63,88.82,98.5,90.43,74.58,127.19,32.9
48.61,117.26,171.84,62.5,78.82,38.6,117.55,104.98,74.31,45.65,103.31,75.98,233.71,52.56,63.13,11.86,126.23,70.4,200.49,66.7,44.31,93.74,51.95,68.09,89.01,98.66,90.54,74.51,126.06,33.33
47.67,116.76,170.42,62.27,78.35,38.22,116.61,103.77,73.56,45.34,103.05,75.02,228.57,51.82,62.39,11.64,124.58,69.8,204.06,65.88,44.23,93.19,51.62,67.27,86.58,96.8,88.69,74.35,123.73,32.9
47.25,116.73,170.28,62.73,79.34,38.31,117.01,103.68,73.58,45.36,103.45,74.98,229.25,52.56,63.28,11.7,124.45,69.83,207.21,65.5,44.7,92.67,51.84,67.04,87.07,96.96,88.53,74.28,123.63,32.66
46.69,115.82,169.12,62.62,78.19,38.41,117.13,102.95,72.62,45.65,102.78,74.01,228.5,52.46,62.96,11.62,124.01,69.6,210.01,65.31,45.45,92.86,51.96,66.68,86.08,96.13,88.73,74.12,122.35,32.27
46.3,116.15,170.6,62.41,82.61,39.05,116.46,103.48,72.505,46.19,103.5,76.18,233.01,52.38,62.76,11.66,122.84,69.77,216.19,65.12,44.94,94.12,52.24,67.57,88.05,96.96,88,74.17,122.63,31.94
46.7,116.02,172,63.29,84.66,39.36,116.74,104.14,72.36,46.11,103.66,77.52,237.78,52.44,62.85,11.56,123.98,70.41,215.56,65.97,45.36,95.09,52.9,68.33,90.7,97.77,89.18,74.37,127.11,32.24
45.89,116.61,171.88,63.77,83.68,39.7,114.99,105.91,71.32,45.77,103.04,76.93,235.82,52.7,63.19,11.41,124.51,69.95,220.83,65.6,45.45,95.13,53.02,69.55,90.39,94.82,87.76,74.03,139.18,32.1
46.21,117.91,169.63,63.79,84.8,40.78,116.3,108.3,71.6,44.72,103.11,79.3,236.32,53.1,63.14,11.82,124.26,70.19,219.08,66.81,45.45,95.98,53.14,69.79,90.81,94.08,86.98,74.15,143.61,32.04
47.08,118.99,169.53,64.21,85.48,40.74,115,108.57,71.94,44.75,102.47,79.59,237.59,51.99,62.31,11.53,123.18,69.52,220.1,66.38,44.96,94.11,52.4,70,90.48,94.79,87.47,73.09,144.77,32.78
48.48,119.11,169.92,64.07,84.83,41.29,115.06,108.26,72.35,44.46,102.2,79.98,235.26,51.97,62.12,11.33,122.67,69.43,221.25,67.2,44.25,94.2,52.42,70.28,89.88,96.13,92,73.75,143.67,33.13
48.64,119.75,173.43,61.14,81.53,41.08,116.12,108.99,72.62,44.01,103.2,80.87,234.6,52.2,63.18,11.77,122.63,69.86,216.24,66.95,43.97,94.8,52.48,70.12,93.3,96,93.8,73.94,136.66,33.47
48.1,119.25,174.47,61.28,83.86,40.72,115.78,108.59,72.22,43.44,103.8,80.65,235.67,51.96,63.29,11.58,122.64,69.57,216.24,66.25,44.22,94.83,52.58,69.93,93.75,95.55,93.26,73.68,137.35,33.31
47.65,119.04,174.79,61.99,84.62,40.93,116.95,108.53,72.67,43.56,103.77,81.32,237.55,51.97,63.23,11.72,122.31,69.64,216.14,66.35,44.18,94.83,52.81,70.02,94,96.01,94.32,73.89,136.93,33.79
46.75,120,173,61.86,85.99,40.9,116.03,108,72.28,44.69,103.07,78.62,230,52.55,63.81,11.91,121.04,69.88,214.78,66.06,44.52,94.71,52.57,69.79,94.35,95.34,93.41,73.85,135.3,33.3
47.64,119.99,173.98,61.66,85.51,40.76,115.95,108.79,73.01,44.95,102.91,79.71,231.62,52.36,63.46,11.93,120.97,69.97,216.56,66.24,44.46,95.12,52.93,69.6,92.6,94.42,92.93,74.52,135.87,33.69
47.26,119.78,171.72,61.38,85.47,40.4,115.5,109.79,72.44,44.5,102.97,79.98,230.22,51.81,62.7,11.73,122.56,69.46,214.58,66.29,44.04,95.65,52.67,68.98,93.05,90.55,94.22,74.22,134.35,33.75
48,120,171.5,61.15,83.75,40.46,115.07,110.71,72.88,44.73,103.24,81.67,230.55,52.05,62.91,11.41,122.53,70.08,214.34,66.54,44.76,96.15,52.84,69.15,93.36,91.7,94.71,74.54,131.97,33.84
46.94,120.08,167.78,60.96,84.88,40.34,114.82,110.97,72.78,44.71,102.2,81.54,228.55,51.98,62.71,11.22,119.2,69.35,214.82,65.49,45.16,95.97,52.74,67.97,93.7,92.04,93.07,74.15,131.49,33.75
47.54,119.97,168.29,60.58,84.41,40.31,116.48,113.72,73.51,44.66,103.24,82,226.21,52.06,62.78,11.37,117.61,69.82,213.11,65.5,45.3,96.74,53.23,67.74,95.55,91.65,92.86,74.47,129.87,34.03
47.91,121.88,167.5,61.38,85.83,40.31,117.57,114.25,74.54,45.2,102.7,82.65,227.26,51.9,62.53,11.37,119.14,70.46,213.57,65.72,44.5,98.03,53.79,68.73,94,93.41,93.38,75.39,129.46,34.42
49.59,121.94,165.5,61.27,83.39,40.96,115.93,112.88,74.2,44.55,102.04,81.64,221.7,52.08,62.64,11.22,117.64,70.56,210.8,66.02,44.46,98.88,53.79,67.78,95.48,92.23,95.9,75.81,128.2,33.98
46.95,121.95,164.37,60,82.43,41,115.35,113.99,76.93,44.52,101.71,81.76,222.35,51.82,62.97,11.4,117.45,70.27,213.2,65.21,44.3,97.88,54.62,67.97,95.42,90.93,95.13,75.59,129.23,35.04
44.9,121.63,164.63,60.43,83.62,41.01,114.63,113.82,76.28,44.13,101.97,81.16,228.18,51.69,63.21,11.21,116.71,70.35,211.87,64.89,43.88,96.96,53.87,67.81,94.57,89.98,94.16,75.61,128.05,34.34
44.25,121.35,164.24,61.11,87.28,41.77,113.87,113.38,74.94,44.26,100.99,81.34,228.38,52.65,64.06,11.44,118.61,69.99,218.89,64.26,44.07,97.13,53.83,68.59,92.64,91.69,93.82,75.21,130.68,34.25
44.05,128.75,160.59,60.89,88.61,42.33,113.21,113.36,76.17,43.77,95.25,81.28,230.39,51.75,63.09,11.24,121.61,67.14,229.32,64.27,43.23,97.36,53.44,68.7,93.41,97.25,93.63,75.24,132.32,35.03
44.01,128.53,162.34,60.89,88.05,42.75,113.64,113.16,75.23,43.99,96.32,82.76,225.98,52.59,63.78,11.32,120.45,67.83,229.52,64.12,44.29,97.34,53.95,69.4,92.91,95.13,94.53,77.4,128.38,34.94
44.2,129.08,162.75,60.67,89.28,42.78,114.49,115.17,75.52,43.99,96.87,84.41,228.14,52.69,64.03,11.37,122.56,68.61,230.87,64.94,44.44,98.01,54.01,69.55,94.27,95.82,94.09,77.48,126.98,35.31
45.3,130.29,160.27,60.65,89.98,42.43,114.18,114.46,75.53,44.02,96.47,82.82,226.49,52.65,63.82,11.29,120.79,68.93,234.43,64.9,44.26,97.39,54.02,69.71,94.29,93.85,95.12,78.08,128.19,35.18
45.17,131.53,159.18,60.56,90.33,42.89,115.92,114.96,76.31,44.59,96.29,84.5,225.11,52.68,63.93,11.43,120.67,68.97,232.61,64.88,44.69,97,53.93,71.12,92.8,93.65,94.1,78.12,127.72,35.54
45.06,132.04,162.73,60.52,91.07,42.4,115.43,116.13,77.48,43.46,96.58,82.93,225.76,53.12,63.8,11.59,121.33,69.64,241.17,64.91,45.3,90.45,54.06,63.55,94.35,94.17,97.2,77.99,126.37,35.6
46.3,132.42,164.83,60.84,91.65,42.54,116.98,116.44,76.51,43.54,97.65,83.88,228.64,52.9,63.42,11.47,121.21,69.9,245.68,65.32,45.12,91.36,54.71,63.85,93.91,95.98,98.41,78.35,127.08,35.41
46.45,132.12,164.05,60.42,91.17,42.74,117.6,116.85,76.53,43.83,97.82,83.23,227.03,52.93,63.95,11.61,121.69,69.98,246.36,65.61,45.72,92.93,55.17,63.95,93.7,96.97,97.35,78.88,126.51,35.32
47.41,133.29,162.39,60.51,90.48,43.22,118.59,117.65,77.92,43.71,98.58,84.28,227.81,53.05,63.79,11.68,122.05,70.98,246.76,66.14,45.52,94.32,55.55,63.6,94.75,97.61,98.02,79.61,127.77,35.46
46.57,135.02,164.37,60.82,90.82,43.65,120,117.58,77.84,43.73,99.44,84.54,229.39,52.65,63.27,11.49,125.81,71.04,248.57,66.89,45.36,95.25,55.56,63.55,91.19,98.39,96.3,79.8,129.5,35.23
47.54,135.51,163.88,61.65,91.18,44,119.93,118.73,81.6,44.47,99.65,84.36,230.57,52.54,63.29,11.56,128.44,71,249.32,60.85,44.72,96.25,55.82,63.9,92.76,99.96,96.96,80.71,132,35.49
46.97,135.345,160.99,61.48,90.32,44.2,120.72,118.93,81.97,44.1,99.88,85.14,231.41,52.94,63.7,11.65,129.49,71.19,246.93,62.27,45.17,96.52,56.47,64.24,92.41,100.42,96.69,80.8,130.39,35.18
46.91,135.72,161.58,61.77,90.76,44.69,121.23,119.67,82.48,44.69,99.68,86.4,235.04,53.37,64.11,11.46,125.27,71.1,247.35,62.5,45.01,96.75,56.94,62.34,91.92,101.765,96.6,80.44,128.82,35.67
46.81,136.7,161.15,61.83,91.01,45.01,122.1,119.63,82.82,44.81,99.22,87.15,239.46,53.89,64.76,11.78,126.34,71.42,247.16,63.41,45.78,98.04,56.15,62.64,93.78,101.86,96.61,80.62,129.89,36.58
46.32,137.11,159.68,61.36,91.34,45.01,122.21,119.47,82.06,44.72,100.42,86.38,239.87,53.97,65.31,11.6,128.79,71.16,246.32,63.83,45.43,98.39,56.22,63.01,92.44,101.09,97.25,80.58,130.83,36.51
46.1,136.53,157.72,61.94,91.61,45.4,122.48,118.83,81.61,45.09,101.64,87.1,242.42,54.07,66.01,11.75,129.73,71.72,247.03,64.02,45.96,98.84,56.47,62.7,92.41,101.16,95.89,80.55,130.44,36.16
46.28,136.66,157.33,62.09,92.16,45.68,123.43,119.31,81.68,45.26,103,87.55,244.81,54.58,67.15,11.93,128.97,71.71,245.37,63.63,46.09,98.76,56.86,62.87,92.93,102.89,97.01,80.91,131.54,36.3
46.32,136.93,156.94,62.22,91.73,45.46,122.79,118.78,82.28,45.37,102.7,87.74,246.77,54.29,66.7,11.14,129.46,72.33,246.25,64,46.46,98.12,56.98,62.86,92.46,102.26,97.84,81.34,132.2,36.43
46.36,136.99,156.61,61.84,91.51,45.08,122.5,118.34,81.93,46.97,102.62,86.3,242.98,54.69,66.97,11.52,128.76,72.35,244.82,63.92,46.53,99,56.95,62.6,101.51,102.76,97.82,82.16,131.25,36.22
47.09,139.79,156.68,62.83,92.23,45.59,124.07,120.35,83.76,46.51,104.53,88.93,247.62,54.76,66.12,11.35,130.04,72.98,245.29,64.63,46.02,100.85,57.76,63.38,102.66,103.83,100.24,82.69,134.21,36.85
45.72,138.96,157.36,63.25,91.94,45.69,124.35,119.9,83.65,45.48,104.07,87.32,243.94,55.12,66.5,11.63,129.51,72.19,244.96,63.9,45.54,99.75,56.78,63.79,103.06,104.12,96.36,81.75,132.94,36.49
46.82,139.78,155.35,63.34,92.23,45.25,123.64,120.04,83.18,45.2,104.5,85.32,244.63,54.89,66.52,11.55,130.69,72.27,245.63,64.22,45.39,99.87,56.86,63.36,104.77,104.04,98.94,81.86,134.99,36.87
45.31,139.34,154.25,63.55,89.99,45.13,123.24,120.15,83.85,44.76,104.95,82.94,245.45,54.89,66.35,11.52,131.3,72.19,242.36,63.78,45.25,99.58,56.4,63.06,102.11,102.74,96.63,81.34,133.33,36.86
44.84,139.52,151.99,63.69,88.48,45,124.14,119.98,83.41,44.46,104.27,82.07,245.05,54.82,66.24,11.33,130.59,71.95,239.6,63.45,45.43,99.6,56.32,63.3,103.79,103.15,95.12,81.46,129.18,36.97
44.89,139,155.21,64.14,89.08,45.36,124.46,119.6,83.48,43.99,103.71,83.46,246.19,54.12,65.15,11.07,131.71,71.89,239.44,63.44,44.69,99.48,56.15,63.55,102.74,103.72,95.2,81.13,127.41,37.19
43.33,138.68,155.15,64.5,88.61,45.63,123.18,119.91,83.17,44.42,103.4,84.24,247.93,54.12,64.84,11.06,132.81,72.09,240.18,63.21,43.76,99.97,56.24,64.2,102.5,105.36,94.78,81.57,126.55,37.38
43.9,139.14,153.97,65.88,88.31,45.72,123.93,121.09,82.2,45.04,104.55,86.12,248.2,53.89,65.4,11.15,132.8,72.02,241.15,63.08,43.43,99.64,56.66,64.22,103.05,105.32,96.61,82.05,127.31,38.12
42.37,139.2,154.35,65.85,89.14,45.53,124.04,121.8,82.76,44.7,104.84,86.69,247.82,54.19,65.81,11.02,132.62,72.05,240.65,63.18,43.11,99.41,56.99,64.59,104.5,107.99,96.58,82.1,124.74,38.44
41.21,138.99,153.71,65.67,88.81,44.8,123.91,121.44,83.68,44.67,103.97,85.91,245.53,54.02,65.79,11,131.96,71.84,239.45,62.88,43.11,99.49,56.85,63.63,103.95,107.48,94.5,82.18,121.6,38.27
42.09,140.46,152.92,66.55,89.48,45.32,124.8,122.11,83.51,45.01,104.67,88.4,245.55,54.79,66.68,11.31,134.11,72.35,240.67,63.23,44.34,99.02,57.07,64.39,105.22,110.31,95.36,82.62,122.12,38.92
42.13,140.69,153.41,65.9,88,44.98,124.1,122.35,82.72,44.85,104.25,86.73,245.09,54.35,66.01,11.3,133.06,72.4,239.42,62.91,44.13,98.59,56.86,64.63,104.01,110.47,94.14,82.89,122.41,39.05
41.72,139.99,152.4,65.69,87.53,45.19,125.22,127.01,83.26,44.72,105.11,86.22,245.01,55.05,66.47,11.46,131.8,72.53,237.38,62.42,44.21,98.97,56.93,65,106.21,111.85,93.36,82.85,122.08,39.28
41.7,141.46,152.44,65.8,86.91,44.98,124.39,126.31,82.9,44.85,104.45,86.32,244.54,54.69,66.13,11.2,130.35,72.24,236.95,62.37,44.09,97.65,56.88,64.86,106.07,113.23,94.82,82.37,120.2,39.57
40.42,139.84,151.22,65.35,85.91,44.8,124.64,125.07,81.8,44.95,103.12,83.64,239.29,55.49,66.98,11.3,129.09,71.41,234.55,61.76,44.46,95.45,56.01,62.95,104.25,111.06,92.11,81.69,118.7,38.58
40.35,141.42,151.27,65.52,85.88,44.81,126.48,126.21,82.12,45.61,103.68,84.6,240.87,56.04,67.44,11.15,128.33,71.64,233.99,61.24,44.51,95.58,56.12,63.68,105.22,111.99,92.92,81.38,120.08,38.82
41.41,140.92,150.78,65.65,85.99,44.77,120.76,126.87,81.54,45.61,103.52,85.69,242.92,56.05,67.45,11.18,127.83,72,235.29,61.34,44.71,95.34,56.28,63.66,105.15,112.55,94.05,81.26,120.26,38.85
41.73,140.64,149.73,65.62,86.56,44.73,118.98,127.7,81.64,45.58,103.38,86.48,243.79,56.19,67.79,11.23,126.77,71.99,237.33,60.88,44.74,95.06,56.44,63.63,104.45,113.87,94.7,80.99,119.26,38.97
41.74,140.88,147.8,66.1,87.48,44.7,119.39,128.25,81.4,45.35,102.91,85.44,243.43,56.05,67.69,11.13,126.26,71.84,239.38,60.93,44.22,94.56,56.54,63.09,104.6,114.02,95,81.09,118.83,38.86
42.6,143.8,148.36,65.98,87.5,44.7,121.35,128.69,82.2,45.72,103.28,85.47,244.7,55.31,67.84,11.31,127.01,72.31,240.53,61.86,44.35,95.5,57.01,63.25,104.88,113.9,96.33,81.89,118.53,38.82
41.96,144.12,149.67,65.77,89.51,44.67,120.98,129.58,81.91,46.24,102.13,86.4,245.33,55.13,67.39,11.25,125.73,71.58,241.34,61.77,44.4,94.31,56.79,63.44,105.04,114.23,94.3,81.39,120.72,38.87
42.54,143.93,148.67,65.46,89.14,44.55,120.52,129.61,82.2,46.11,102.17,86.32,248.88,54.69,67.16,11.08,126.91,72.32,239.8,62.57,44.32,95.44,56.77,60.53,105.14,113.96,93.66,81.64,122.08,38.89
42.3,143.66,148.26,65.16,88.5,44.41,119.88,130.13,81.95,46.04,102.39,86.47,249,54.59,67.13,11.18,127.55,72.42,238.92,62.43,44.35,95.67,56.54,59.7,105.64,114.71,92.22,81.49,121.24,38.9
42.45,143.7,145.5,65.03,87.33,44.47,117.64,129.59,81.24,45.8,101.27,85.39,250.33,54.57,67.15,11.19,128.74,72.66,237.68,61.79,44.32,95.01,56.02,58.1,105.03,116.36,92.37,81.32,119.29,38.89
40.9,144.77,143.04,65.11,86.93,44.18,118.04,130.04,81.24,45.41,101.45,84.95,250.97,54.72,67.29,11.27,127.85,72.61,238.43,62.18,44.44,94.96,56.38,59.3,105.5,115.61,90.22,81.63,118.3,39
41.31,144.02,142.74,64.96,87.18,43.8,117.64,129.89,80.04,45.26,101.93,83.54,250.26,55.05,67.83,11.16,127.28,72.19,237.77,61.62,44.64,94.35,56,58.8,105.21,114.8,90.05,81.42,116.21,38.38
41.72,143.66,142.56,65.08,87.64,43.67,116.81,130.15,80.32,45.25,101.75,84.07,253.36,54.71,67.62,11.16,128.84,72.95,238.34,61.84,44.86,94.79,56.4,58.75,106.03,115.19,89.43,81.44,115.49,38.58
41.81,143.34,142.05,65.54,87.62,43.83,117.44,130.22,80.01,44.89,102.19,84.79,251.04,54.52,67.32,11.04,128.36,72.9,238.85,61.34,44.92,94.69,56.33,58.1,105.94,114.74,89.17,81.11,115.62,38.93
42.32,143.17,142.84,64.97,88.44,43.59,117.84,130.16,79.33,44.99,102.14,85.66,247.66,54.71,67.5,11.15,129.3,73.55,240.12,61.48,44.99,94.85,56.34,58.51,104.86,114.73,89.04,81.36,117.41,38.86
43.93,141.63,143.46,64.18,87.87,43.58,116.08,129.95,78.08,44.54,102.09,85.99,238.34,54.79,67.39,11.31,129.52,73.75,239.11,60.79,44.81,95.21,56.3,59.01,105.61,114.95,88.84,81.17,116.89,38.2
43.96,141.8,141.74,64.37,86.82,43.48,115.58,129.38,76.87,44.65,101.95,85.62,238.9,55.39,67.79,11.37,129.08,73.35,237.83,60.17,44.24,93.63,55.79,58.88,104.12,114.11,88.66,80.97,114.57,37.77
43.35,141.05,140.89,64.13,86.67,42.67,114.86,129.05,76.51,44.28,101.26,84.91,234.91,54.99,67.54,11.36,128.63,73,237.83,59.55,43.99,92.68,55.51,58.8,103.62,113.73,86.33,80.58,118.35,37.52
44.23,141.83,140.84,64.31,86.64,43.31,115.72,129.99,76.39,44.68,101.86,85.99,238.51,55.43,67.74,11.43,129.31,73.53,236.13,59.93,44.59,94.22,56.28,58.82,104.63,115.18,86.91,81.5,118.83,38.02
43.81,141.2,140.91,63.65,82.56,43.43,116.24,129.81,77.41,45.41,101.93,86.41,238,55.34,67.98,11.41,128.54,73.88,234.38,59.5,44.72,93.6,56.04,58.95,105.77,116.32,86.53,80.31,118.22,38.05
44.4,140.68,142.42,63.45,81.85,43.59,116.95,130.22,76.99,44.6,102.07,87.93,240.64,54.89,67.74,11.37,129.26,73.57,236.34,58.98,44.3,93.97,55.82,59.68,105.84,117.55,87.19,79.75,120.49,39.25
45.22,142.44,146.56,63.78,82.37,43.98,119.21,131.42,78.66,44.9,103.04,88.41,260.62,54.54,67.44,11.42,131.93,74.17,237.94,59.67,44.05,95.11,56.25,60.2,105.52,118.87,88.37,80.15,118.72,39.89
