ADA-Close,BTC-Close,ETC-Close,ETH-Close,LINK-Close,LTC-Close,TRX-Close,XRP-Close
0.049008,10241.27246,6.319694,208.608749,1.629438,74.22123,0.016785,0.285013
0.053292,10198.24805,6.3951,211.393036,1.809821,77.969131,0.018017,0.313776
0.052504,10266.41504,6.230074,221.280853,1.87587,77.059624,0.017651,0.302441
0.05234,10181.6416,6.166758,218.050049,1.82775,75.149094,0.017393,0.29447
0.051922,10019.7168,6.140549,215.516205,1.889405,73.516525,0.018227,0.289443
0.049111,10070.39258,6.027725,211.54538,1.8214,72.616119,0.016921,0.278931
0.046264,9729.324219,5.840341,201.92131,1.807347,66.851891,0.016081,0.268675
0.037573,8620.566406,4.642122,168.110733,1.735809,55.823639,0.012794,0.235226
0.039396,8486.993164,4.836337,170.8927,1.760189,57.658009,0.013252,0.246441
0.038229,8118.967773,4.708023,166.727127,1.658976,55.540619,0.012884,0.243784
0.039532,8251.845703,4.702458,174.710999,1.670161,56.360847,0.013772,0.244021
0.038827,8245.915039,4.685232,174.572891,1.687368,55.682247,0.013685,0.242571
0.037486,8104.185547,4.577936,170.503479,1.71722,54.319546,0.013402,0.241388
0.038885,8293.868164,4.709768,179.872208,1.763507,56.056908,0.014524,0.255933
0.038507,8343.276367,4.639251,177.340424,1.839308,56.058075,0.014072,0.249565
0.039445,8393.041992,4.696184,180.71051,2.01666,56.508926,0.014467,0.253539
0.038361,8259.992188,4.621798,175.199341,1.951038,56.546814,0.014355,0.24786
0.039667,8205.939453,4.615634,176.985001,1.978818,56.85321,0.014708,0.253935
0.03973,8151.500488,4.615543,176.351517,1.966004,56.843872,0.015113,0.253457
0.039324,7988.155762,4.545604,173.059143,2.188103,55.411568,0.014789,0.257705
0.041672,8245.623047,4.694089,181.18634,2.401859,57.7883,0.016355,0.275685
0.041441,8228.783203,4.648837,182.021561,2.578111,57.398586,0.017078,0.278459
0.042629,8595.740234,5.073708,193.293259,2.803853,59.430866,0.016984,0.281627
0.041661,8586.473633,4.849395,191.659668,2.635488,57.776085,0.016313,0.272073
0.040623,8321.756836,4.682753,182.569687,2.772361,56.29697,0.015993,0.271099
0.040542,8336.555664,4.726761,180.826645,2.607123,55.982868,0.015741,0.273191
0.041325,8321.005859,4.761198,182.07515,2.497458,56.713997,0.016137,0.277765
0.041789,8374.686523,4.80497,186.960907,2.539667,56.975403,0.016732,0.296523
0.039766,8205.369141,4.569263,181.406067,2.394792,54.944206,0.015744,0.288702
0.038741,8047.526855,4.45461,176.013504,2.391249,52.923107,0.015287,0.28464
0.039524,8103.911133,4.513628,178.028351,2.424113,54.884476,0.015442,0.302315
0.038073,7973.20752,4.435514,173.621338,2.358567,53.491692,0.015416,0.295005
0.039225,7988.560547,4.445122,172.913025,2.359457,54.034573,0.015525,0.293022
0.039529,8222.078125,4.517396,175.534378,2.441464,54.93438,0.015552,0.294179
0.03928,8243.720703,4.601803,174.92099,2.632044,54.938297,0.015598,0.292979
0.038816,8078.203125,4.476876,172.300858,2.605548,53.744362,0.015212,0.291607
0.036409,7514.671875,4.258477,162.402786,2.612499,49.627956,0.014318,0.274143
0.037685,7493.48877,4.304562,162.168549,2.751632,50.067665,0.015298,0.278491
0.041246,8660.700195,4.751359,181.523209,2.83809,56.939011,0.017639,0.298165
0.040547,9244.972656,4.57854,179.83548,2.751997,56.775253,0.016582,0.293699
0.042335,9551.714844,4.797803,184.242218,2.675462,59.91399,0.019132,0.2981
0.042363,9256.148438,4.765583,182.662811,2.671974,58.126839,0.020184,0.296007
0.043444,9427.6875,4.934965,190.342575,2.670044,59.869625,0.021991,0.301956
0.041967,9205.726563,4.817831,184.692169,2.624211,58.420971,0.020114,0.296555
0.041636,9199.584961,4.839877,183.966919,2.73793,58.780685,0.019898,0.296358
0.042345,9261.104492,4.885277,183.969894,2.720022,58.583645,0.019676,0.292642
0.042599,9324.717773,4.942363,183.92572,2.710366,58.597027,0.019958,0.296263
0.04193,9235.354492,4.900924,182.425018,2.671798,58.625191,0.0197,0.291261
0.043236,9412.612305,4.97439,186.355194,2.686752,61.573055,0.019831,0.299937
0.044328,9342.527344,5.034236,189.304169,2.682662,63.302765,0.019852,0.301255
0.044956,9360.879883,5.085644,191.593842,2.740215,64.268745,0.020188,0.310086
0.043637,9267.561523,5.260154,187.976547,2.690742,61.843224,0.019623,0.292431
0.042297,8804.880859,4.993383,184.211472,2.716641,60.529919,0.018794,0.276953
0.042445,8813.582031,4.959321,185.028717,2.803951,61.954712,0.018964,0.280196
0.043958,9055.526367,5.052621,189.47728,2.782646,63.841465,0.019402,0.280204
0.043194,8757.788086,4.900831,185.489639,2.750326,61.899109,0.019096,0.275086
0.043767,8815.662109,4.90529,186.843414,2.817811,61.340298,0.019614,0.272418
0.043492,8808.262695,4.862955,188.258743,3.01829,61.111347,0.020113,0.273036
0.043119,8708.094727,4.782706,185.999634,3.063036,59.429893,0.019509,0.270391
0.043974,8491.992188,4.565748,180.521179,3.035152,57.81171,0.018617,0.261654
0.044172,8550.760742,4.666599,183.348358,3.010331,58.565437,0.018794,0.263886
0.045421,8577.975586,4.650426,185.119232,2.931891,59.573227,0.018893,0.265253
0.043802,8309.286133,4.439559,180.559601,2.82661,56.800949,0.017397,0.255653
0.042542,8206.145508,4.424441,177.455551,2.75657,55.623985,0.017068,0.2565
0.041178,8027.268066,4.369614,175.698349,2.708266,55.290924,0.016644,0.251364
0.038406,7642.75,4.18126,161.462723,2.549667,50.883053,0.015422,0.243766
0.037148,7296.577637,3.893817,150.268173,2.351865,47.615536,0.014482,0.2316
0.038343,7397.796875,4.047242,153.417786,2.447424,48.70649,0.01518,0.236188
0.035588,7047.916992,3.762265,142.834702,2.25579,44.734226,0.01393,0.223184
0.036048,7146.133789,3.790784,146.476532,2.275065,45.830338,0.014292,0.218622
0.036993,7218.371094,3.898219,148.965073,2.276428,47.273342,0.015417,0.222145
0.039049,7531.663574,3.960137,153.010559,2.229166,48.008804,0.016149,0.225081
0.03919,7463.105957,3.954536,151.717575,2.271925,47.05695,0.015878,0.22457
0.041423,7761.243652,4.096221,155.304153,2.34262,48.879158,0.016193,0.230217
0.040425,7569.629883,3.959215,152.539688,2.242076,47.47543,0.015505,0.226474
0.039587,7424.29248,3.942127,151.18573,2.167132,47.71117,0.01595,0.225333
0.038056,7321.988281,3.868003,149.059158,2.094976,45.817017,0.015247,0.219581
0.037917,7320.145508,3.847271,147.956421,2.129985,45.381603,0.015251,0.21987
0.037405,7252.034668,3.781676,146.747742,2.048652,45.192951,0.014428,0.216348
0.037871,7448.307617,3.81454,149.248993,2.025807,45.30164,0.014606,0.222928
0.038317,7546.996582,3.894777,149.194443,2.092442,45.67012,0.014708,0.225505
0.038757,7556.237793,3.891065,148.768158,2.061192,45.640491,0.014595,0.228445
0.038948,7564.345215,3.923452,151.264725,2.059006,45.952946,0.014754,0.230435
0.037483,7400.899414,3.81777,148.225174,2.091032,44.939243,0.014469,0.225452
0.036606,7278.119629,3.803137,146.267044,2.270657,44.644241,0.014153,0.224302
0.036655,7217.427246,3.777862,143.608002,2.178049,43.945698,0.014179,0.222053
0.036723,7243.134277,3.840427,145.604004,2.119071,44.082169,0.013862,0.219859
0.037108,7269.68457,3.861162,144.944748,2.07731,44.450581,0.014098,0.220755
0.036427,7124.673828,3.82049,142.869232,2.010686,43.722187,0.013942,0.217356
0.036653,7152.301758,3.822692,143.11499,2.08684,43.756828,0.014028,0.218601
0.034269,6932.480469,3.699797,133.614029,1.981583,40.37426,0.013489,0.207225
0.0318,6640.515137,3.472387,122.603889,1.756352,37.083427,0.012478,0.183699
0.034462,7276.802734,3.776514,133.092194,1.880721,40.778545,0.013376,0.196176
0.033251,7202.844238,3.765041,129.321136,1.820493,39.920296,0.013078,0.190819
0.034004,7218.816406,4.062996,129.066055,1.923433,40.290157,0.013464,0.195316
0.033262,7191.158691,4.102632,128.130951,1.873683,39.99683,0.013601,0.194082
0.034466,7511.588867,4.203783,132.372513,1.935425,41.965191,0.014913,0.196978
0.0332,7355.628418,4.008967,128.61409,1.87685,40.847473,0.013843,0.190943
0.034162,7322.532227,3.963841,129.063889,1.86312,40.678017,0.013633,0.192198
0.033728,7275.155762,4.079373,126.454636,1.804758,40.629562,0.013339,0.190719
0.034281,7238.966797,4.506411,126.361221,1.8618,40.266037,0.013412,0.190394
0.0331,7290.088379,4.52492,127.214607,1.886506,41.178173,0.0133,0.191102
0.033632,7317.990234,4.420311,128.322708,1.874338,42.842522,0.013515,0.193222
0.034284,7422.652832,4.660553,134.75798,1.902404,43.670658,0.013743,0.197051
0.033594,7292.995117,4.641164,132.633484,1.838974,42.747337,0.0134,0.194474
0.032845,7193.599121,4.496955,129.610855,1.769471,41.340073,0.013306,0.192894
0.033458,7200.174316,4.502792,130.802002,1.80664,42.017719,0.01325,0.192667
0.032751,6985.470215,4.255888,127.410179,1.741144,39.823013,0.01287,0.188043
0.03418,7344.884277,4.576237,134.171707,1.809708,42.415573,0.013435,0.193521
0.034595,7410.656738,4.726842,135.069366,1.840133,43.326607,0.013521,0.194355
0.034721,7411.317383,4.907899,136.276779,1.807787,43.553207,0.013623,0.195537
0.037272,7769.219238,5.046119,144.304153,1.937466,45.816353,0.014548,0.22151
0.037047,8163.692383,4.834597,143.543991,2.114098,46.424583,0.014373,0.213917
0.036435,8079.862793,4.973396,141.258133,2.183606,45.653767,0.014069,0.209026
0.036359,7879.071289,5.212576,138.979202,2.186049,45.215931,0.014063,0.204899
0.036874,8166.554199,5.335749,143.963776,2.223959,48.727329,0.014614,0.212306
0.036825,8037.537598,5.580108,142.927109,2.283247,49.263767,0.014614,0.211851
0.03769,8192.494141,5.56411,145.873932,2.245193,51.080738,0.014976,0.215633
0.036966,8144.194336,5.49685,144.226593,2.192453,49.733768,0.014706,0.212617
0.04166,8827.764648,6.809738,165.955353,2.389927,58.478233,0.01672,0.234687
0.042553,8807.010742,7.976096,166.230682,2.404977,58.052849,0.017284,0.232895
0.041391,8723.786133,8.377724,164.391006,2.484479,57.618256,0.017119,0.228574
0.044978,8929.038086,9.519626,170.779953,2.724109,61.487125,0.017666,0.238776
0.044851,8942.808594,8.329157,175.365677,2.774105,59.408646,0.017716,0.243286
0.041979,8706.245117,8.508953,166.969849,2.618951,57.800694,0.01662,0.235585
0.043873,8657.642578,8.673727,167.120514,2.697299,57.203262,0.016626,0.233296
0.045989,8745.894531,8.945603,169.697159,2.67355,57.647881,0.017308,0.237166
0.045654,8680.875977,9.337963,168.294159,2.645582,58.354725,0.017353,0.236056
0.043334,8406.515625,8.463454,162.928558,2.462109,54.63026,0.016253,0.226104
0.045004,8445.43457,8.623168,163.051178,2.50439,54.531788,0.016411,0.223041
0.043248,8367.847656,8.433458,161.283936,2.456526,53.697788,0.016199,0.220427
0.044581,8596.830078,9.143773,168.077103,2.571582,56.212715,0.016804,0.230686
0.047912,8909.819336,10.424935,170.930893,2.609652,58.763268,0.017135,0.231222
0.052857,9358.589844,11.530346,176.370316,2.655339,60.671818,0.018614,0.238488
0.053514,9316.629883,12.319812,175.050339,2.785324,60.077934,0.018683,0.23573
0.05607,9508.993164,12.274305,184.690475,2.912988,68.159065,0.019499,0.243642
0.053793,9350.529297,11.300946,180.160172,2.823791,67.879494,0.018682,0.239233
0.056092,9392.875,11.541697,183.67395,2.838953,70.820015,0.019064,0.241455
0.055768,9344.365234,11.388737,188.617538,2.832581,70.231544,0.019136,0.250734
0.056979,9293.521484,11.79246,189.865067,2.774659,69.78022,0.019218,0.254627
0.055996,9180.962891,11.432574,189.250595,2.741121,68.195778,0.019261,0.266808
0.059231,9613.423828,12.33817,204.23024,2.845629,72.493103,0.020776,0.277468
0.059757,9729.801758,12.098636,212.339081,2.884682,73.388687,0.022535,0.282214
0.05979,9795.943359,11.702788,222.726059,3.308532,74.356117,0.022061,0.279284
0.059944,9865.119141,11.67279,223.146515,3.414457,76.467567,0.021852,0.277243
0.061809,10116.67383,11.710107,228.578568,3.477313,77.092583,0.022034,0.282457
0.060394,9856.611328,11.83901,223.522705,3.411484,74.335098,0.022229,0.27408
0.063228,10208.23633,11.947535,235.851196,3.975559,76.597397,0.02268,0.280141
0.068373,10326.05469,12.242922,265.406128,4.025119,81.297447,0.024015,0.304393
0.068581,10214.37988,12.042051,268.099243,3.874435,80.403427,0.023859,0.326706
0.07058,10312.11621,11.980769,284.217499,4.414373,82.990349,0.026325,0.334822
0.063863,9889.424805,10.388147,264.728577,4.304661,76.513245,0.023586,0.306236
0.062654,9934.433594,9.635473,259.894714,4.504171,75.152588,0.022464,0.295034
0.060042,9690.142578,9.609964,266.363434,4.297009,73.251305,0.021728,0.286572
0.062597,10141.99609,9.822367,281.94458,4.543797,77.035179,0.02257,0.297913
0.057645,9633.386719,8.879037,259.763977,4.401326,71.135941,0.02032,0.277602
0.05826,9608.475586,8.901761,257.949463,4.271369,69.624847,0.019872,0.272396
0.05864,9686.441406,9.433291,265.600616,4.292058,73.45092,0.020199,0.274938
0.058336,9663.181641,9.522425,262.331726,4.102937,75.13308,0.020086,0.275901
0.06151,9924.515625,9.734655,273.75415,4.243481,79.536652,0.021305,0.282711
0.05896,9650.174805,9.343099,265.216431,3.913673,75.535622,0.019859,0.270627
0.056364,9341.705078,9.259241,247.817596,3.513104,71.180244,0.019053,0.253412
0.049453,8820.522461,7.680284,225.680267,3.600725,61.014309,0.016477,0.230851
0.049685,8784.494141,7.684705,226.753387,3.948595,61.507885,0.016938,0.237116
0.048616,8672.455078,7.437552,226.760498,4.16191,59.763958,0.017056,0.236296
0.047541,8599.508789,7.40748,219.848511,4.108541,58.543262,0.016629,0.231193
0.045932,8562.454102,7.762577,218.970596,3.879533,57.956688,0.016499,0.228846
0.048953,8869.669922,8.400864,230.569778,4.215007,60.995548,0.017495,0.238747
0.048761,8787.786133,8.497456,224.47963,4.583632,61.144478,0.017271,0.234381
0.049004,8755.246094,7.952631,224.517975,4.644871,60.38242,0.017711,0.23453
0.051057,9078.762695,8.199104,229.268188,4.721254,62.04546,0.017892,0.239582
0.051448,9122.545898,8.195196,243.525299,4.678498,63.0256,0.018236,0.244088
0.048945,8909.954102,7.819402,237.853088,4.344593,60.54631,0.017049,0.237071
0.043291,8108.116211,6.493785,200.689056,4.089671,51.7286,0.014866,0.206904
0.041482,7923.644531,6.925569,201.986328,4.063915,50.168148,0.014988,0.209181
0.041495,7909.729492,6.811056,200.767242,4.084932,50.25639,0.015106,0.212235
0.039649,7911.430176,6.577289,194.86853,3.817517,48.463783,0.014835,0.208096
0.023961,4970.788086,3.963946,112.347122,2.064779,30.930883,0.008792,0.139635
0.028437,5563.707031,4.846123,133.201813,2.421135,37.437954,0.010244,0.159352
0.026009,5200.366211,4.625739,123.306023,2.143518,34.396587,0.009762,0.147292
0.02712,5392.314941,5.056345,125.214302,2.109211,36.437092,0.010344,0.153902
0.024121,5014.47998,4.448968,110.605873,1.779877,32.876217,0.009561,0.141063
0.025243,5225.629395,4.526495,113.942749,1.842805,33.563869,0.009885,0.144524
0.025336,5238.438477,4.472723,114.84227,1.8877,33.684177,0.009934,0.1431
0.030451,6191.192871,5.058727,136.593857,2.246666,39.073765,0.011668,0.165037
0.029368,6198.77832,4.925813,132.737167,2.2479,38.131954,0.011246,0.156868
0.029414,6185.066406,5.010636,132.81871,2.271615,38.342327,0.011229,0.158179
0.027089,5830.254883,4.618293,123.321152,1.988865,35.628056,0.010365,0.150214
0.029082,6416.314941,4.950095,134.911606,2.237793,38.765766,0.011284,0.157419
0.030163,6734.803711,5.064876,138.761444,2.307897,40.490646,0.011513,0.162255
0.029438,6681.062988,5.022736,136.195892,2.259675,39.151222,0.011385,0.161633
0.030727,6716.44043,5.078555,138.361557,2.295138,40.160599,0.011871,0.175019
0.029301,6469.79834,5.020265,133.937943,2.174971,38.918476,0.011427,0.176195
0.029771,6242.193848,4.809777,130.986496,2.136711,38.873756,0.011402,0.175783
0.028249,5922.042969,4.842807,125.583733,2.025168,37.332542,0.010749,0.163829
0.029873,6429.841797,4.96862,132.904541,2.15332,39.13829,0.011509,0.172171
0.030553,6438.644531,4.947474,133.593567,2.270344,39.299103,0.011625,0.174563
0.030855,6606.776367,5.026666,135.634552,2.27826,39.380814,0.011575,0.175323
0.031984,6793.624512,5.103891,142.029144,2.301709,39.874168,0.011975,0.17864
0.032295,6733.387207,5.126538,142.091309,2.305067,40.359135,0.011905,0.179467
0.032505,6867.527344,5.168713,145.219391,2.326213,40.675556,0.011998,0.181732
0.032003,6791.129395,5.045293,143.546646,2.277325,40.670139,0.012603,0.179406
0.035616,7271.78125,5.56681,169.13588,2.513414,44.391121,0.013658,0.195506
0.035137,7176.414551,5.462814,165.101944,2.717985,44.667931,0.013266,0.192093
0.036314,7334.098633,5.807206,172.641739,3.139041,46.319859,0.013695,0.200869
0.036198,7302.089355,5.905154,170.807144,3.321694,46.384979,0.013507,0.198257
0.033215,6865.493164,5.249578,158.412445,3.2171,42.269814,0.012462,0.187464
0.033354,6859.083008,5.258619,158.216019,3.282313,42.319099,0.012483,0.188063
0.033806,6971.091797,5.342513,161.142426,3.462612,42.450287,0.012902,0.190135
0.033107,6845.037598,5.179718,156.279556,3.369805,41.204342,0.012585,0.187732
0.032974,6842.427734,5.210776,157.59639,3.236892,41.053841,0.012413,0.185335
0.031863,6642.109863,5.10421,153.286896,3.129015,39.589069,0.012225,0.18127
0.034408,7116.804199,5.476419,172.157379,3.468648,42.689018,0.013042,0.190104
0.034573,7096.18457,5.4203,171.63858,3.477046,42.745037,0.013004,0.190202
0.036553,7257.665039,5.65404,186.914001,3.783459,44.362896,0.013369,0.194925
0.035816,7189.424805,5.526423,181.61496,3.637568,42.63475,0.013032,0.190859
0.034177,6881.958496,5.270838,172.297165,3.458327,40.828384,0.012517,0.18349
0.0347,6880.323242,5.229287,172.737701,3.476279,41.040142,0.012586,0.184328
0.036559,7117.20752,5.380271,182.599579,3.678815,41.887413,0.012976,0.18797
0.040605,7429.724609,5.568886,185.028671,3.72501,42.937214,0.013554,0.191711
0.041868,7550.900879,5.627087,189.236938,3.804795,44.810452,0.014019,0.193665
0.042408,7569.936035,5.77727,195.515305,3.803088,44.714909,0.014018,0.195054
0.045879,7679.867188,6.224055,197.317535,3.716778,44.689087,0.014252,0.196805
0.046601,7795.601074,6.080125,197.224716,3.641899,44.710064,0.014554,0.197978
0.047195,7807.058594,6.190499,198.41539,3.675325,46.028702,0.015395,0.215484
0.051695,8801.038086,6.784293,216.968231,3.906069,49.181301,0.016311,0.227432
0.047846,8658.553711,6.470458,207.602051,3.720477,46.71402,0.015278,0.212761
0.05126,8864.766602,6.67768,214.219101,3.783184,47.791702,0.015893,0.219248
0.051014,8988.59668,7.477277,215.325378,3.822183,49.458046,0.016375,0.223914
0.048929,8897.46875,7.226432,210.933151,3.722169,48.267159,0.01602,0.219414
0.049664,8912.654297,7.2427,208.174011,3.7679,47.473492,0.016307,0.218963
0.049358,9003.070313,7.191884,206.774399,3.687693,46.787258,0.015902,0.216463
0.049767,9268.761719,6.949167,204.055786,3.636458,45.942867,0.015828,0.21521
0.051106,9951.518555,7.097957,212.289413,3.754018,47.330116,0.016056,0.218917
0.052303,9842.666016,7.176926,212.991577,3.822109,47.882217,0.016325,0.219827
0.051736,9593.896484,7.084397,211.600128,4.040321,47.274185,0.016198,0.216902
0.047677,8756.430664,6.20246,188.599564,3.761325,42.367626,0.014283,0.198176
0.048108,8601.795898,6.038579,185.912842,3.585065,41.699963,0.014022,0.194064
0.050421,8804.477539,6.080723,189.3125,3.692374,42.111881,0.014559,0.197637
0.051472,9269.987305,6.214365,199.193283,3.760424,43.13456,0.015003,0.20148
0.05089,9733.72168,6.254076,202.949097,3.799387,43.945335,0.015263,0.203129
0.050463,9328.197266,6.496613,195.622665,3.674653,42.833981,0.014917,0.198911
0.050932,9377.013672,6.687623,200.677124,3.760095,43.212898,0.014962,0.200032
0.051343,9670.739258,6.672948,207.158691,3.784329,43.640835,0.015004,0.201255
0.054252,9726.575195,6.708868,214.525055,3.885346,45.201073,0.015356,0.205176
0.056449,9729.038086,6.645976,213.451111,3.922476,45.383614,0.015512,0.204028
0.056875,9522.981445,6.444564,210.096741,4.071049,44.172127,0.015001,0.201707
0.052246,9081.761719,6.140455,199.883606,3.847751,42.742702,0.014256,0.195509
0.055833,9182.577148,6.465855,207.169189,4.070282,44.207581,0.014859,0.200343
0.055322,9209.287109,6.587485,208.694397,3.955061,44.033119,0.015048,0.198856
0.052641,8790.368164,6.610623,202.370346,3.836322,42.448895,0.01443,0.195431
0.054011,8906.93457,6.809003,205.319748,3.869933,42.946129,0.014742,0.197327
0.05343,8835.052734,6.700435,201.902313,3.836277,42.432056,0.014566,0.193975
0.055183,9181.017578,6.779312,208.863434,3.857703,43.861431,0.01473,0.197857
0.064559,9525.750977,6.850715,219.840424,4.025351,44.758698,0.015131,0.200595
0.06466,9439.124023,7.23805,220.675125,3.986594,44.652466,0.015011,0.198348
0.076958,9700.414063,7.486223,242.345596,4.168449,47.538631,0.016314,0.20622
0.074352,9461.058594,6.93277,230.975708,4.129938,45.591885,0.015891,0.202906
0.081168,10167.26856,7.211397,246.99176,4.380642,48.125233,0.017007,0.210249
0.078456,9529.803711,6.959488,237.219055,4.386834,45.923515,0.016307,0.202764
0.085439,9656.717773,6.938212,244.179321,4.490729,47.172894,0.016875,0.203663
0.089,9800.636719,6.92769,244.426392,4.43302,47.637596,0.01691,0.204982
0.085442,9665.533203,6.867811,241.221985,4.377437,47.053146,0.016938,0.204092
0.086026,9653.679688,6.850695,241.93132,4.342623,46.731956,0.016993,0.203142
0.086654,9758.852539,6.846618,245.167252,4.349933,46.668003,0.018179,0.203449
0.08643,9771.489258,6.898526,246.309906,4.45783,46.473972,0.017957,0.203771
0.083407,9795.700195,6.805238,244.911453,4.450149,46.069412,0.017609,0.202013
0.083531,9870.094727,6.807814,247.444946,4.420301,46.679977,0.017608,0.202938
0.07536,9321.78125,6.285784,231.702667,3.971212,43.514709,0.015806,0.19018
0.079554,9480.84375,6.416594,237.49321,4.090942,44.828053,0.016458,0.193943
0.079028,9475.277344,6.497721,238.908844,4.114653,45.094559,0.016705,0.193106
0.076748,9386.788086,6.351885,234.1147,3.955013,44.084526,0.016257,0.191617
0.078387,9450.702148,6.253314,229.928909,3.933903,43.914295,0.016113,0.193074
0.079073,9538.024414,6.250804,234.416168,4.048714,43.877258,0.016146,0.191307
0.083445,9480.254883,6.278169,233.028275,4.163669,44.032356,0.0162,0.193443
0.082174,9411.84082,6.225509,232.101166,4.16898,43.560131,0.016064,0.190957
0.079603,9288.018555,6.310036,227.13829,4.079962,42.679832,0.015799,0.18679
0.079339,9332.34082,6.253989,229.274261,4.17077,43.346813,0.015931,0.1885
0.078475,9303.629883,6.220701,228.989822,4.18915,43.087444,0.015839,0.18561
0.08361,9648.717773,6.359511,242.533188,4.467934,44.188004,0.016331,0.189272
0.08295,9629.658203,6.387407,244.142151,4.806252,44.179279,0.016525,0.18868
0.082583,9313.610352,6.22253,235.772461,4.719017,42.843826,0.015964,0.184272
0.081691,9264.813477,6.157563,232.944489,4.814206,42.56353,0.015933,0.18357
0.080561,9162.917969,6.039601,229.668045,4.680805,43.320786,0.015841,0.182671
0.077679,9045.390625,5.612517,222.959793,4.426552,41.555561,0.015513,0.176851
0.080392,9143.582031,5.759665,225.347168,4.563483,41.408268,0.015815,0.177692
0.08387,9190.854492,5.831562,228.19487,4.61793,41.851032,0.016203,0.177959
0.083116,9137.993164,5.734711,226.315002,4.569189,41.467793,0.016372,0.17587
0.095954,9228.325195,5.718031,231.113419,4.698256,41.699245,0.016871,0.176976
0.094326,9123.410156,5.715418,229.392197,4.846618,41.485733,0.016694,0.177244
0.096538,9087.303711,5.65635,225.38707,4.744167,41.205135,0.016662,0.176336
0.099952,9132.488281,5.696677,229.074112,4.804558,42.066532,0.016804,0.177984
0.098211,9073.942383,5.654656,227.664597,4.74217,41.598076,0.01684,0.177017
0.105221,9375.474609,6.101519,241.510223,5.365053,43.963493,0.01802,0.188567
0.117554,9252.277344,6.21138,239.075531,5.712817,43.318249,0.01719,0.184787
0.129908,9428.333008,6.630266,246.670013,6.475725,45.200745,0.017906,0.204692
0.124293,9277.967773,6.669108,243.015961,6.104311,44.537457,0.018451,0.20291
0.118316,9278.807617,6.378097,240.984985,6.138475,44.246117,0.018143,0.198652
0.125214,9240.34668,6.508394,239.458176,6.119687,44.677078,0.018366,0.201197
0.126783,9276.5,6.450018,242.131699,7.309183,44.636101,0.018153,0.200538
0.124156,9243.614258,6.305648,239.604584,7.182291,43.919796,0.017553,0.198575
0.131963,9243.213867,6.319408,240.211487,8.103465,43.802864,0.017641,0.198809
0.130369,9192.836914,6.215803,238.423523,8.643123,43.278954,0.017561,0.197111
0.125922,9132.227539,6.025418,233.640884,8.337706,42.035439,0.017144,0.194048
0.122486,9151.392578,6.029158,232.773087,8.280393,41.912815,0.017183,0.194281
0.122477,9159.040039,6.042909,235.48381,7.95928,42.425865,0.0174,0.199341
0.123712,9185.817383,6.079079,238.487518,8.06519,42.552731,0.017477,0.199135
0.117924,9164.231445,6.037284,236.153168,7.272983,41.975811,0.017219,0.195065
0.122965,9374.887695,6.172388,245.016724,7.281577,43.61615,0.017562,0.198988
0.123922,9525.363281,6.344457,262.190643,7.466975,44.936115,0.017953,0.203342
0.123773,9581.072266,6.423946,274.689056,7.874477,44.850079,0.017864,0.207578
0.121888,9536.892578,6.251893,279.215424,7.432153,44.182541,0.017959,0.204049
0.143578,9677.113281,6.676862,304.056763,7.657824,48.804768,0.018683,0.214102
0.148108,9905.166992,6.62023,309.643616,7.499005,47.978718,0.018525,0.214982
0.138771,10990.87305,7.110229,321.514099,7.095583,52.950027,0.018666,0.223672
0.148598,10912.82324,7.227256,316.657257,7.22346,55.575207,0.019122,0.230277
0.139879,11100.46777,7.271179,318.190887,7.116083,55.172005,0.019325,0.243099
0.140588,11111.21387,7.352547,334.586639,7.416992,56.643112,0.019276,0.244522
0.138798,11323.4668,7.408437,345.554657,7.772912,57.998138,0.019677,0.258904
0.143573,11759.59277,7.814977,385.199707,8.304459,61.293224,0.020396,0.289529
0.133505,11053.61426,7.178682,370.671722,8.271776,56.641445,0.019039,0.287062
0.137335,11246.34863,7.168063,386.295166,9.164759,58.468903,0.019887,0.30994
0.143018,11205.89258,7.132067,389.875488,9.821836,57.533054,0.020352,0.300493
0.142695,11747.02246,7.233103,401.590576,9.558774,59.010708,0.020451,0.303311
0.144048,11779.77344,7.112605,394.961945,10.140255,59.164265,0.020275,0.303584
0.139155,11601.47266,6.881159,379.512848,10.063365,57.245533,0.019938,0.294664
0.145781,11754.0459,6.905473,393.987366,12.689207,58.129208,0.020418,0.294022
0.145244,11675.73926,6.893593,391.120453,13.853205,57.13903,0.020473,0.288653
0.143855,11878.11133,7.067364,395.887573,13.441035,58.288845,0.021517,0.294659
0.137436,11410.52539,6.766376,380.384064,13.10599,54.386845,0.020157,0.284449
0.137398,11584.93457,6.82687,391.02417,16.621544,54.968586,0.020391,0.28493
0.141245,11784.1377,7.022184,428.741791,17.326002,57.741318,0.022606,0.297807
0.138338,11768.87109,6.884367,437.397827,16.926432,56.753124,0.02475,0.300371
0.138303,11865.69824,7.196795,433.354919,19.098751,59.927811,0.025201,0.299661
0.138471,11892.80371,7.24457,433.786621,18.804186,63.826542,0.028207,0.303492
0.14092,12254.40234,7.374474,429.53125,16.705545,67.028038,0.030388,0.314767
0.137427,11991.2334,7.289837,423.669312,16.241375,65.527534,0.028803,0.303307
0.129275,11758.2832,6.814453,406.463776,16.239985,62.004627,0.026537,0.290246
0.133642,11878.37207,6.977217,416.439789,16.091297,62.966755,0.027545,0.292573
0.12376,11592.48926,6.665637,389.126343,13.800856,59.379021,0.024343,0.280682
