ADA-Open,ADA-High,ADA-Low,ADA-Close,ADA-Volume,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Volume,ETC-Open,ETC-High,ETC-Low,ETC-Close,ETC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Volume,LINK-Open,LINK-High,LINK-Low,LINK-Close,LINK-Volume,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Volume,TRX-Open,TRX-High,TRX-Low,TRX-Close,TRX-Volume,XRP-Open,XRP-High,XRP-Low,XRP-Close,XRP-Volume
0.089459,0.090285,0.078425,0.080428,566692194,10934.92578,10988.30469,10380.26074,10462.25977,28884999244,5.122036,5.154139,4.701813,4.872701,941205369,371.400146,375.73703,336.06897,341.786072,17398267133,9.75565,9.901516,8.617022,8.759941,1586349748,47.129139,47.649158,42.54327,43.390221,1923483523,0.026981,0.027521,0.024691,0.024999,3377753024,0.246818,0.24811,0.230479,0.232138,1718957623
0.080448,0.083034,0.079868,0.081754,316907647,10459.62402,10568.07715,10382.72656,10538.45996,23621787804,4.875455,4.996876,4.792352,4.970047,743445295,341.723816,346.60083,336.855042,344.503174,12732578043,8.748177,9.07618,8.671489,8.764185,959332861,43.359463,44.765404,43.117298,44.545048,1078696494,0.025005,0.025514,0.024675,0.025044,1948134714,0.231848,0.234743,0.230237,0.233417,1019583831
0.08157,0.082653,0.076257,0.076763,501076416,10535.49219,10537.82813,10197.86523,10246.18652,23788661867,4.95617,5.002433,4.850098,4.872941,787235225,344.589905,344.671387,318.969208,321.116302,12899346599,8.73875,8.800617,7.497208,7.702259,1571651694,44.486065,45.076061,42.739395,43.05769,1676705751,0.024994,0.026077,0.024711,0.024859,2221896912,0.233287,0.235041,0.22113,0.221221,1646803535
0.076767,0.083514,0.075886,0.082817,596569914,10248.78613,10771.05664,10231.49023,10760.06641,47144380902,4.860354,5.017397,4.835591,5.01064,650546154,320.985016,351.461487,318.545105,349.355591,15714304470,7.670921,10.348505,7.563651,9.817477,2513427425,43.046337,45.173306,42.754929,45.039856,2070966440,0.024864,0.026193,0.024539,0.026193,1082136389,0.221675,0.233687,0.220331,0.232905,1937069766
0.082791,0.097997,0.082652,0.096845,904408695,10761.10938,10777.69629,10578.91406,10692.7168,39348590957,5.00745,5.023042,4.890863,4.991107,533604891,349.411438,357.772736,339.01593,352.183258,14381086966,9.846247,11.121984,9.47303,10.711364,2342555820,45.045551,46.566505,44.150795,46.086311,1849539132,0.026238,0.0274,0.025571,0.027151,1950671093,0.232928,0.244329,0.230322,0.241922,1770527280
0.096905,0.099396,0.092828,0.095564,649321135,10695.5752,10772.99902,10667.28125,10750.72363,46852525493,4.995315,5.442634,4.995315,5.38853,724951141,352.350891,355.854767,348.107117,355.488098,13049148579,10.719187,10.997271,10.071761,10.341659,1705834656,46.103172,46.519585,45.364582,46.188923,2123570272,0.027155,0.028876,0.027111,0.027251,1742286537,0.241852,0.245553,0.238702,0.24216,1589059311
0.095519,0.102311,0.094809,0.101287,727996428,10746.89258,10803.97656,10622.92188,10775.26953,53745972818,5.379434,5.77436,5.373762,5.447577,766307208,354.9599,361.984406,349.834076,357.438507,13598126926,10.334873,10.937078,10.000924,10.76908,1452956505,46.091331,46.591808,45.063534,46.091694,2217192656,0.027207,0.027483,0.026091,0.026589,1707161011,0.241792,0.244359,0.238526,0.242755,1388129507
0.101288,0.106451,0.100411,0.100667,825058842,10776.61328,10945.34766,10703.89356,10709.65234,47762394731,5.463585,5.597312,5.411927,5.428474,637243339,357.925934,366.432159,354.547638,355.159424,14258455166,10.780552,10.998226,10.295669,10.333558,1421267282,46.110626,46.962429,45.28989,45.355541,1923868466,0.026604,0.027093,0.026274,0.026309,1564086685,0.243334,0.247687,0.241593,0.241862,1722817156
0.100354,0.103351,0.097914,0.101181,688007846,10709.65039,10860.00098,10649.49512,10844.64063,46582396602,5.417722,5.461721,5.336439,5.419638,542531185,354.363007,360.353363,352.146851,359.757385,11600013236,10.297882,10.347913,9.499608,10.115016,1656880792,45.29805,45.870415,45.020565,45.796562,1790368155,0.026259,0.026393,0.025565,0.0263,1138184315,0.241269,0.246552,0.239038,0.243177,1630882291
0.10102,0.10138,0.097113,0.101062,615414657,10843.87109,10847.25684,10669.32129,10784.49121,44171073700,5.407249,5.431675,5.269599,5.39844,512220706,360.038513,361.178772,353.327942,359.937866,11818610610,10.130785,10.130785,9.629398,9.85121,1235486778,45.806763,46.715122,45.494488,46.37146,1979505099,0.026325,0.026429,0.025712,0.026059,1147697016,0.24307,0.24307,0.238854,0.241784,1571088310
0.101156,0.104197,0.095838,0.097865,743737566,10795.25488,10933.62402,10472.35645,10619.45215,40023134100,5.402572,5.490545,5.206698,5.325449,531628981,360.309143,369.264404,346.477051,353.205902,14679481911,9.871626,10.373128,9.453802,9.649905,1426296389,46.426956,48.513702,45.5658,46.313507,2558851054,0.026064,0.026548,0.025188,0.025596,1221295537,0.241969,0.244645,0.234942,0.238249,1725071846
0.09795,0.100018,0.090331,0.092921,828579008,10619.82129,10657.83789,10416.68945,10575.97461,48661453918,5.336811,5.369839,5.059891,5.193054,567075230,352.949677,354.115417,336.467163,346.238922,14215390463,9.636805,9.767682,8.86952,9.224705,1575691671,46.348965,46.951092,44.201286,44.923973,2201641713,0.025736,0.026049,0.02411,0.025922,1262331645,0.238297,0.239306,0.229823,0.234117,1849001296
0.092907,0.095161,0.092507,0.093413,553029310,10575.10059,10598.94043,10511.12988,10549.3291,44660271563,5.192704,5.208673,5.101416,5.137197,591103525,346.218628,351.307709,344.666565,346.522095,10060167889,9.217543,9.528505,9.150334,9.304493,740099523,44.905697,46.130402,44.781742,45.581772,1707844978,0.025897,0.028425,0.025645,0.027092,1528316308,0.234161,0.234972,0.232938,0.232938,1261839176
0.093522,0.096974,0.092699,0.096348,697459534,10550.44043,10686,10534.3916,10669.58301,71251776995,5.131142,5.197309,5.085376,5.162937,737462321,346.602234,354.045746,345.131012,352.57901,10696959020,9.31353,9.449483,9.179626,9.40491,733335838,45.580982,47.04055,45.453011,46.730106,2034541387,0.027179,0.027353,0.025837,0.026361,1304049000,0.233072,0.250138,0.23221,0.247685,1885456462
0.096404,0.098719,0.096325,0.097544,625952257,10676.5293,10793.50781,10634.60059,10793.33984,47537578009,5.164876,5.195433,5.081044,5.109212,654199813,352.736816,355.214081,349.679901,353.956787,11809507622,9.407215,9.69863,9.320408,9.623703,1114063226,46.742477,47.105099,45.693832,46.363228,2349391995,0.026387,0.02666,0.025886,0.026443,1179082884,0.24819,0.253691,0.247091,0.250816,2159900755
0.097536,0.098498,0.091875,0.092808,997995413,10796.30664,10797.57813,10528.89063,10604.40625,42623695307,5.109305,5.326293,5.081635,5.243477,660520819,353.956482,354.989014,338.003296,340.815857,12830796112,9.627352,9.630041,8.679813,8.779272,1107581245,46.356865,48.083424,45.673256,45.985531,3013107749,0.026425,0.026461,0.025305,0.02558,1299750870,0.250834,0.258777,0.242357,0.245341,3068832281
0.092862,0.094325,0.089896,0.0938,613251111,10603.35547,10680.50781,10562.50684,10668.96875,37799458436,5.239461,5.248465,5.162097,5.175279,474681909,340.943085,342.450836,334.545563,341.808655,11929918060,8.776007,9.011453,8.465344,8.95785,1011459545,46.004665,46.982285,45.243946,46.66048,2167187221,0.025544,0.025645,0.025015,0.025477,1067116403,0.245435,0.251211,0.241714,0.248539,1894313447
0.093785,0.096698,0.090798,0.096152,690490593,10669.37109,10945.73731,10562.60645,10915.68555,63314794397,5.180433,5.241479,5.119466,5.180878,550790859,342.044647,352.211487,335.647491,350.766144,13461017711,8.99177,9.620089,8.512158,9.508818,1444612730,46.680595,47.488434,45.837246,47.21838,2350341454,0.025483,0.025857,0.025042,0.025671,1188282586,0.248887,0.252821,0.242914,0.251454,1984994731
0.096271,0.102475,0.095165,0.101925,762383014,10927.91309,11102.67188,10846.85059,11064.45801,22799117613,5.190245,5.309122,5.143042,5.274476,633564795,351.112885,368.310333,348.205841,365.590485,13043501763,9.523989,10.469217,9.370474,10.346902,1678061807,47.216053,48.27327,46.710346,47.832954,2250628685,0.025693,0.026458,0.025576,0.026223,1362210231,0.251449,0.256678,0.24998,0.253491,2104833281
0.101466,0.11054,0.101445,0.105025,923715999,11059.14258,11442.21094,11056.94043,11296.36133,22877978588,5.272913,5.434956,5.27185,5.302433,514817451,365.402466,378.267151,365.354034,370.96759,13618484324,10.392462,10.814597,10.391741,10.524793,1370779935,47.777119,50.408005,47.777119,48.921097,2781995604,0.026202,0.027278,0.026195,0.02637,1436858808,0.253227,0.259773,0.253144,0.25429,1957706164
0.104902,0.108865,0.104381,0.106538,797480086,11296.08203,11428.81348,11288.62793,11384.18164,19968627060,5.294988,5.452019,5.279108,5.437757,458773819,370.928436,377.246796,369.828033,375.142059,12584512533,10.51791,10.966937,10.205854,10.847407,1339565194,48.914909,51.243946,48.865318,50.727901,2601103257,0.02636,0.026808,0.026094,0.026467,1114292998,0.254201,0.258189,0.253823,0.255719,1851962086
0.106547,0.113086,0.102658,0.110034,821299647,11392.63574,11698.46777,11240.68652,11555.36328,26163972642,5.436465,5.54628,5.414842,5.462628,585420652,374.798737,395.122162,366.642334,387.731262,15867455424,10.838538,11.747362,10.70842,11.452909,1864848583,50.615707,51.524342,49.536125,50.743816,2646408249,0.026441,0.027803,0.025697,0.027082,1422722056,0.255668,0.258219,0.250172,0.256446,2117892928
0.109966,0.114137,0.1083,0.108852,823217251,11548.71973,11548.98438,11321.22461,11425.89941,24241420251,5.468539,5.520802,5.312766,5.355473,607968961,387.142944,387.375671,375.582458,381.190765,14226744838,11.431759,11.534508,10.722405,10.995448,1460104539,50.683041,50.683041,49.126942,49.940639,2177774803,0.027086,0.027275,0.026547,0.026788,1240301674,0.256351,0.260049,0.253335,0.256323,2098212018
0.109298,0.112231,0.105712,0.107297,713264193,11429.04785,11539.97754,11307.83106,11429.50684,24103426719,5.365934,5.451628,5.323033,5.381025,602199143,381.971466,387.296173,374.175018,379.484039,13918846567,10.992677,11.287189,10.650034,10.949109,1280567851,50.007183,50.97562,49.415432,49.846489,2213563866,0.026819,0.02716,0.026413,0.026827,1135266066,0.256727,0.258393,0.246683,0.249448,1954936434
0.107217,0.107591,0.104979,0.106635,562197282,11426.60254,11569.91406,11303.60352,11495.34961,24487233058,5.379185,5.425095,5.308079,5.330966,505312350,379.19223,381.208771,371.354126,377.441833,14964182545,10.924161,10.924161,10.523789,10.737752,1148852514,49.825611,50.248791,49.05896,49.490372,2340485565,0.026804,0.026804,0.026327,0.026536,1067720847,0.249406,0.250278,0.244011,0.24594,1652788747
0.106748,0.107317,0.102537,0.104064,553561875,11502.82813,11540.06152,11223.0127,11322.12305,25635480772,5.338406,5.364144,5.148734,5.178282,620883094,377.8685,380.021515,362.597412,366.229004,14670784817,10.74808,10.862219,10.319452,10.61955,1066918482,49.534931,49.901913,46.212376,47.692875,2331529601,0.026525,0.026569,0.02533,0.025739,1076494690,0.246058,0.24759,0.2385,0.240443,1656312547
0.104218,0.106979,0.103366,0.106104,472005227,11322.12305,11386.26172,11285.3457,11358.10156,19130430174,5.180681,5.256004,5.155222,5.19018,610272085,366.015717,369.768127,364.489014,368.855927,10951115359,10.606291,10.708,10.462655,10.652524,735511418,47.747189,47.747189,46.746178,47.053928,2169301016,0.025743,0.026034,0.025562,0.025746,783849476,0.240541,0.242719,0.239218,0.240931,1173505925
0.106044,0.107601,0.105305,0.107388,432851135,11355.98242,11483.35938,11347.57813,11483.35938,18283314340,5.187972,5.248077,5.177311,5.222735,617839279,368.727539,378.597656,368.12915,378.213684,11047103109,10.635856,10.949804,10.570129,10.880713,762577602,47.059418,47.878197,46.973389,47.619545,2636565895,0.025754,0.025978,0.025667,0.025936,741735960,0.24085,0.243419,0.240571,0.242225,1238720802
0.107416,0.110921,0.106188,0.108677,490775170,11495.03809,11799.09277,11408.29004,11742.03711,23860769928,5.231931,5.28587,5.161938,5.221812,473409560,378.469635,383.317657,373.702271,379.935608,12811242092,10.890693,11.129209,10.642991,10.886283,910617050,47.641457,48.496487,46.994373,48.098915,1771107656,0.025951,0.026098,0.025658,0.025861,970398128,0.242308,0.249471,0.240497,0.245964,1435700560
0.108614,0.108841,0.101226,0.102494,707955236,11745.97461,11999.91797,11681.48047,11916.33496,30915821592,5.224291,5.259504,5.060972,5.097246,431135509,379.719696,380.761017,367.601074,369.136902,13741586582,10.880168,10.898491,9.855632,9.878593,1241598369,48.102547,48.440239,46.685162,47.051029,1757468523,0.025861,0.028631,0.02529,0.026012,1752177516,0.245927,0.2494,0.242562,0.243573,1526376279
0.102519,0.108286,0.101831,0.106187,779410099,11913.07715,13184.56641,11900.92871,12823.68945,43414712626,5.093592,5.398645,5.080463,5.369103,489997722,369.059418,400.627258,368.727966,392.189972,20241324322,9.877665,11.05662,9.872748,10.804607,1238425755,47.062843,54.548412,47.055691,53.04533,3534993796,0.026007,0.027134,0.025971,0.026721,1217457321,0.243485,0.255227,0.243179,0.251615,2306399543
0.106056,0.112414,0.105482,0.110572,933335641,12801.63574,13161.59375,12717.09375,12965.8916,34729759598,5.367114,5.723182,5.36656,5.620272,602470749,391.488617,420.141663,391.276306,413.77298,15772846485,10.79231,12.322984,10.737013,11.939335,1543967732,53.015892,56.060555,53.009575,54.267277,3814584794,0.026713,0.027329,0.026703,0.027042,1141772374,0.251335,0.263463,0.251233,0.256807,2827483708
0.110698,0.111754,0.105602,0.108083,1110973427,12971.54883,13015.96191,12752.64746,12931.53906,28974975003,5.622089,5.653921,5.412066,5.482522,582003737,414.051331,418.95993,403.082031,409.766693,14256222052,11.956896,12.244832,11.61132,12.163795,1480801396,54.299412,56.667805,53.182617,55.238689,3519541892,0.027053,0.027059,0.02632,0.026691,1048646249,0.257326,0.259306,0.250713,0.254879,2125734863
0.108083,0.109662,0.107539,0.108075,868194497,12931.57422,13145.06641,12885.74707,13108.0625,24542317940,5.482522,5.560381,5.45565,5.525563,472797656,409.767242,416.59967,407.851715,412.457611,12201739194,12.163812,12.923665,11.989542,12.731548,1474195506,55.238728,59.325233,54.814545,59.095589,3899047277,0.026691,0.027247,0.026573,0.02705,923427611,0.254879,0.257645,0.252832,0.256431,1590424952
0.108075,0.10873,0.106178,0.106351,722743351,13108.06348,13329.18359,12910.06152,13031.17383,24406920575,5.525563,5.603571,5.445765,5.548082,738314183,412.457642,417.15921,405.350647,406.217773,10890207469,12.731548,12.838443,12.014214,12.160059,1292633532,59.095585,59.770901,56.661301,58.674801,3725652470,0.02705,0.027199,0.026645,0.026935,915475862,0.256431,0.257147,0.251745,0.253213,1484930709
0.106351,0.107381,0.09943,0.103097,880221833,13031.20117,13225.29785,12822.38281,13075.24805,29461458313,5.548082,5.600827,5.40456,5.450547,700462079,406.217987,411.279877,383.782898,393.888306,15155684229,12.160065,12.429181,11.345296,11.747902,1465017714,58.67482,59.097111,55.213219,56.745777,3701855843,0.026935,0.027377,0.026425,0.026762,1088998065,0.253213,0.258408,0.244082,0.248688,2390566065
0.103097,0.10549,0.10207,0.102827,913522302,13075.24219,13759.66895,13060.83789,13654.21875,33749878156,5.450547,5.526125,5.418098,5.454066,572965375,393.888184,409.772858,390.608459,403.99704,13940434102,11.747894,12.433644,11.539394,11.973837,1345673430,56.74575,58.885128,56.510864,57.816051,3431678162,0.026762,0.027142,0.026611,0.026961,1010406631,0.248688,0.253874,0.248097,0.252899,2273574015
0.102827,0.103349,0.09557,0.098977,876721856,13654.21484,13837.69531,12932.25098,13271.28516,35867318895,5.454066,5.576111,5.244642,5.279699,594927317,403.997101,408.964752,381.146332,388.650757,15276441134,11.973845,12.123709,11.204165,11.461742,1236406880,57.816078,60.302204,54.710865,55.742512,3786206312,0.026961,0.027087,0.026551,0.026852,883960291,0.2529,0.256393,0.244608,0.245865,2375598739
0.098977,0.100712,0.095,0.095376,883054980,13271.29883,13612.04785,12980.05957,13437.88281,56499499598,5.279699,5.468358,5.225175,5.39765,686973859,388.651062,393.227692,381.288757,386.730103,12920477749,11.461758,11.774919,11.117265,11.265141,1476177870,55.742558,56.30431,53.460052,54.765854,3010404352,0.026852,0.027188,0.026358,0.02649,942916978,0.245865,0.246996,0.240312,0.242295,5451698743
0.095376,0.095587,0.090363,0.093369,855782606,13437.87402,13651.5166,13136.19824,13546.52246,30581485201,5.397649,5.452706,5.202061,5.257024,620039414,386.730255,391.464722,375.092407,382.819977,13688056970,11.265158,11.424289,10.785719,11.098557,1653652915,54.765961,55.570557,52.526627,53.835033,2563994174,0.02649,0.026576,0.025321,0.025626,910069440,0.242292,0.244,0.232828,0.239184,2364402263
0.093369,0.09527,0.092208,0.093056,662592019,13546.53223,14028.21387,13457.53027,13780.99512,30306464719,5.257024,5.313699,5.216159,5.267003,438423238,382.820038,393.010132,381.295258,386.590332,11276963426,11.098558,11.383408,10.93708,11.220839,1447587815,53.835037,56.105198,53.533382,55.59026,2657420659,0.025626,0.026556,0.025427,0.02577,934899053,0.239188,0.243219,0.237749,0.239744,2100764094
0.093056,0.098487,0.092853,0.098197,609565849,13780.99512,13862.0332,13628.37793,13737.10938,24453857900,5.267003,5.288877,5.171067,5.21498,434742209,386.590332,397.116119,385.165527,396.358185,10475146018,11.220839,11.566787,11.042797,11.53663,1319631443,55.59026,55.974216,54.259636,55.587624,2045991010,0.025821,0.02593,0.025485,0.025727,740672528,0.239739,0.24132,0.237094,0.239797,1855741696
0.098197,0.099935,0.091766,0.092143,817756720,13737.03223,13808.32324,13243.16016,13550.48926,30771455468,5.214979,5.264145,4.908671,4.956998,696015911,396.355988,403.240753,381.017639,383.156738,13997574252,11.536584,11.641164,10.78583,10.797579,1527825758,55.587322,56.710835,53.205944,53.817482,3019889902,0.025727,0.025892,0.02438,0.024433,909137322,0.239804,0.244259,0.233769,0.235421,2412875798
0.092143,0.093834,0.088048,0.093434,859629132,13550.45117,13984.98145,13325.44141,13950.30078,29869951617,4.956998,4.956998,4.682984,4.853767,638480036,383.156036,389.515381,371.312744,387.602173,12588494762,10.797565,10.797565,10.132771,10.387002,1696479711,53.81741,54.2724,51.648445,53.819622,2580300879,0.024433,0.02447,0.023169,0.024416,953218599,0.23542,0.242128,0.228772,0.23951,3052524907
0.093435,0.096002,0.092127,0.095369,1041738046,13950.48828,14218.7666,13580.47168,14133.70703,35116364962,4.853766,4.939719,4.684934,4.864776,776353466,387.60321,407.665649,377.827606,402.141998,15126077675,10.386968,10.626346,9.799592,10.472587,1678488769,53.819469,55.007088,51.60656,54.499104,3050534139,0.024416,0.024416,0.023801,0.024196,858371148,0.23951,0.24039,0.233388,0.237793,3335786074
0.095369,0.097573,0.092214,0.096994,554496502,14133.7334,15706.4043,14102.08887,15579.84863,40856321439,4.864776,5.092715,4.799898,5.092601,716892261,402.142944,417.52594,397.245819,414.067352,15440711038,10.472635,11.200975,10.114257,10.990669,1360783363,54.501873,59.223793,54.501873,58.678497,3250514599,0.024197,0.025042,0.02409,0.024962,809301894,0.237799,0.247046,0.237558,0.245776,2949508995
0.096994,0.109683,0.096721,0.109105,717731180,15579.72949,15903.4375,15226.83984,15565.88086,39837841971,5.092601,5.429567,5.057777,5.355967,579096370,414.066711,456.200623,412.9823,454.719299,16738305610,10.990539,12.212725,10.919049,12.118072,1475069579,58.676193,63.280354,58.465351,63.131111,4083503373,0.024961,0.026065,0.02492,0.026065,876674156,0.24577,0.260805,0.245307,0.258445,3282591092
0.109105,0.113187,0.099408,0.101379,861840304,15565.88086,15737.0957,14423.20313,14833.75391,35024953706,5.355967,5.538744,4.961043,5.072661,460073699,454.722565,465.675476,428.45636,435.713135,18873289788,12.118072,13.376581,11.536381,11.757224,2566987251,63.131111,64.402084,57.592213,59.143646,4320946722,0.026065,0.02663,0.024533,0.02492,952470345,0.258445,0.266417,0.245585,0.249582,3395345984
0.101379,0.108298,0.100179,0.106621,625787081,14833.75391,15637.32031,14744.11035,15479.56738,26632075029,5.072661,5.262629,5.044234,5.178138,386130835,435.718811,457.780457,433.153778,453.554779,11292383601,11.757224,12.996489,11.527828,12.656035,1647580702,59.143646,61.81282,58.881237,61.055046,2560316021,0.02492,0.025649,0.024694,0.025365,636276784,0.249582,0.256735,0.247913,0.253939,2364742336
0.106621,0.107971,0.101456,0.105325,802272882,15479.5957,15785.13672,14865.5293,15332.31543,34149115566,5.178138,5.213601,4.917063,5.033513,413108147,453.574158,457.349609,435.163879,444.163055,13704320630,12.656037,12.950492,12.110891,12.520735,1644324040,61.055016,61.776428,57.842327,59.363884,2791720300,0.025365,0.025633,0.024782,0.024811,835050949,0.253939,0.25607,0.246115,0.250748,3079413903
0.105326,0.108621,0.103939,0.105805,700753239,15332.35059,15450.3291,15124.95996,15290.90234,25574938143,5.033521,5.195755,5.014953,5.122779,663080326,444.166382,453.758362,439.600128,449.679626,12090381666,12.521203,13.24256,12.351695,13.003463,1724813657,59.365467,59.657387,57.597496,58.237343,2269831643,0.024812,0.025289,0.024706,0.024872,707887433,0.250753,0.264297,0.248724,0.253911,3488798458
0.105805,0.108403,0.10554,0.105965,631585357,15290.90918,15916.26074,15290.00684,15701.33984,29772374934,5.12278,5.20089,5.072134,5.089673,1429155325,449.679657,473.578857,449.524933,462.960541,14075403511,13.003452,13.391086,12.794025,12.807538,1517819145,58.237267,60.548317,58.204983,59.51503,2580790979,0.024872,0.025333,0.024872,0.025054,711256095,0.253911,0.259724,0.252842,0.256259,2811079099
0.105965,0.106512,0.102827,0.104525,634274545,15701.29883,16305.00391,15534.77148,16276.34375,34175758344,5.089673,5.119847,4.974705,5.032026,1001159037,462.959534,467.677826,452.072418,461.00528,12877327234,12.807455,13.077661,12.308556,12.423223,1400960180,59.514549,60.449734,58.305347,60.365379,2506731801,0.025054,0.025218,0.024877,0.024937,719747327,0.256258,0.258081,0.252839,0.254903,2443233108
0.104525,0.107801,0.104062,0.106391,477838893,16276.44043,16463.17773,15992.15234,16317.80859,31599492172,5.032026,5.150352,5.003165,5.131899,426788741,461.005493,475.217255,457.298248,474.626434,13191505725,12.423173,12.990282,12.339468,12.887978,1306004087,60.364937,66.021179,60.311874,65.457199,4324936978,0.024937,0.025525,0.02488,0.025405,653191359,0.254903,0.265679,0.254091,0.265191,2989109717
0.106391,0.106841,0.101736,0.104202,432474021,16317.80859,16317.80859,15749.19336,16068.13867,27481710135,5.131899,5.161546,4.990415,5.03951,376806344,474.626434,475.161438,452.986084,460.149841,10312037942,12.887978,12.912339,12.390226,12.57696,997198275,65.457199,65.836067,61.926991,63.774151,2879859655,0.025405,0.025425,0.025093,0.025191,695044806,0.265191,0.277014,0.262454,0.268342,4433908911
0.104202,0.105061,0.098801,0.100531,358303858,16068.13965,16123.11035,15793.53418,15955.58789,23653867583,5.03951,5.05379,4.945288,5.027724,385247536,460.149902,460.99408,440.254333,447.559082,10308617165,12.57696,12.633175,11.843888,12.121813,967748061,63.774155,64.146866,61.23452,62.279922,2565763410,0.025191,0.025854,0.025073,0.025409,726438273,0.268342,0.276618,0.264645,0.269642,3613774298
0.100531,0.104893,0.099656,0.104008,400498894,15955.57715,16816.18164,15880.70606,16716.11133,31526766675,5.027724,5.392848,4.991576,5.312433,561294196,447.55899,463.831024,445.501617,459.940308,11441239444,12.12181,12.789227,12.032334,12.59079,1052161971,62.279919,71.997322,62.171036,71.326248,5089779254,0.025409,0.025838,0.025233,0.025596,643168772,0.269641,0.288008,0.268053,0.28552,4105697051
0.10548,0.11197,0.105112,0.1096,622568575,16685.69141,17782.91992,16564.54492,17645.40625,39006849170,5.580334,5.951334,5.504944,5.76629,896581894,464.406647,482.232208,460.776611,480.360077,14593057877,12.804291,13.313879,12.553354,13.244712,1527160119,73.501122,76.434593,71.234772,75.852341,5781117491,0.02587,0.026621,0.025754,0.026468,892680900,0.291796,0.304402,0.291113,0.302408,6002566535
0.1096,0.111523,0.103546,0.106403,692683324,17645.19141,18393.94922,17352.90625,17804.00586,49064800278,5.766289,6.335029,5.432863,6.061841,1857196416,480.346832,491.999908,465.830963,479.48407,17880199224,13.244641,14.197213,12.916037,13.592996,2364966937,75.849861,76.447357,69.628525,73.694939,6120728271,0.026468,0.027077,0.025252,0.026822,1224808279,0.302397,0.307277,0.283828,0.294222,5684799554
0.106402,0.107721,0.104525,0.105866,590674105,17803.86133,18119.54688,17382.55469,17817.08984,36985055355,6.061827,6.143344,5.753198,5.920777,1060495098,479.481018,480.121735,465.704254,471.630432,12473929218,13.592888,13.96556,13.066692,13.621882,1523595574,73.695679,83.212341,71.7966,81.68367,6615851204,0.026822,0.026874,0.025371,0.025802,843848867,0.294222,0.306505,0.284643,0.303766,5230574728
0.105866,0.118231,0.105778,0.118226,688553865,17817.08398,18773.22656,17765.79492,18621.31445,36992873940,5.920783,6.074612,5.851344,6.051115,1031112251,471.63147,513.610352,471.63147,509.744568,18629943296,13.621953,14.395321,13.512832,14.078273,1733532246,81.683632,85.174995,80.26535,82.583153,6264878329,0.025802,0.026523,0.025796,0.02627,910566105,0.303766,0.329393,0.298203,0.328068,6283633942
0.118226,0.133603,0.116771,0.132945,1385060442,18621.31641,18936.62109,18444.35938,18642.23242,39650210707,6.051115,6.572062,5.871676,6.566002,1320305778,509.744598,550.227417,504.237762,549.486633,20757099184,14.078273,15.398048,13.76817,15.355934,2190837254,82.583153,88.003593,80.650879,86.410118,6565673514,0.02627,0.030479,0.026205,0.030335,1971506924,0.328068,0.463057,0.328068,0.458344,16206296041
0.132945,0.152735,0.12019,0.14476,2294032112,18642.23242,18688.96875,17671.38477,18370.00195,41280434226,6.566002,6.683685,5.747604,6.020376,1162351895,549.486633,579.372498,514.517212,558.068115,21967049601,15.355934,15.615688,13.914475,14.444801,2199639008,86.410118,87.643806,79.646095,82.704208,6285046852,0.030335,0.030671,0.027479,0.028699,1963692552,0.458344,0.491902,0.413256,0.4437,19097682286
0.14476,0.158153,0.142471,0.15351,2203606418,18370.01758,18711.42578,18000.79688,18364.12109,42741112308,6.020377,6.53163,5.951179,6.53139,1134816057,558.059509,609.98761,551.265259,608.454041,27272302872,14.444814,15.371365,14.253476,15.270844,2108675136,82.704285,90.164413,81.185165,89.039314,7198913664,0.028699,0.031674,0.028293,0.031673,1693209297,0.443701,0.614969,0.434732,0.61398,20715303968
0.153571,0.182066,0.153571,0.166323,2566224959,18365.01563,19348.27148,18128.65625,19107.46484,51469565009,6.531253,7.375125,6.457747,7.259277,1926616509,608.522766,621.173401,593.835144,603.897766,23281758100,15.270954,16.247747,15.005792,15.620665,2650363423,89.032753,93.576019,86.831665,89.205376,7748145325,0.031679,0.038744,0.031555,0.035067,2856540897,0.614193,0.768019,0.577906,0.692103,32826193388
0.166346,0.174859,0.149907,0.155162,1773041979,19104.41016,19390.96484,18581.14648,18732.12109,43710357371,7.259712,7.878614,6.762078,7.002115,2487592318,603.902039,605.094177,559.671387,570.686646,20088492893,15.624323,15.769945,13.93007,14.260965,1779310502,89.203506,90.411552,79.864098,81.880127,6033297331,0.035077,0.037284,0.032075,0.033106,2303332553,0.692154,0.719857,0.596548,0.635483,23569614498
0.155107,0.16022,0.123439,0.138281,2523183036,18729.83984,18866.28516,16351.03516,17150.62305,61396835737,7.000277,7.158547,5.633684,6.125151,2187891310,570.514893,575.641479,485.497314,518.801147,31104004592,14.255968,14.44614,11.357887,12.575363,3181022660,81.875198,83.072678,65.225349,70.865723,8965913476,0.033098,0.033812,0.027475,0.029387,2248209134,0.634892,0.64973,0.462141,0.533019,23673915793
0.138292,0.144637,0.131366,0.141028,1505708870,17153.91406,17445.02344,16526.42383,17108.40234,38886494645,6.127226,6.444327,5.950169,6.202728,1129287986,519.108093,530.777161,497.242615,517.493713,16831105703,12.586817,12.947359,12.035582,12.490259,1705568925,70.884369,73.463661,65.952522,69.123871,5874999214,0.029398,0.030166,0.028261,0.029363,1242017588,0.533383,0.585865,0.508714,0.559268,18713160692
