1332.T,1605.T,1721.T,1801.T,1802.T,1803.T,1808.T,1812.T,1925.T,1928.T,1963.T,2002.T,2269.T,2282.T,2413.T,2432.T,2501.T,2502.T,2503.T,2531.T,2768.T,2801.T,2802.T,2871.T,2914.T,3086.T,3099.T,3101.T,3103.T,3382.T,3401.T,3402.T,3405.T,3407.T,3436.T,3659.T,3861.T,4004.T,4005.T,4021.T,4042.T,4043.T,4061.T,4063.T,4151.T,4183.T,4188.T,4208.T,4324.T,4452.T,4502.T,4503.T,4506.T,4507.T,4519.T,4523.T,4543.T,4568.T,4578.T,4631.T,4689.T,4704.T,4751.T,4755.T,4901.T,4902.T,4911.T,5019.T,5020.T,5101.T,5108.T,5201.T,5202.T,5214.T,5232.T,5233.T,5301.T,5332.T,5333.T,5401.T,5406.T,5411.T,5541.T,5631.T,5706.T,5707.T,5711.T,5713.T,5714.T,5801.T,5802.T,5803.T,6103.T,6113.T,6301.T,6302.T,6305.T,6326.T,6361.T,6367.T,6471.T,6472.T,6473.T,6479.T,6501.T,6503.T,6504.T,6506.T,6645.T,6674.T,6701.T,6702.T,6703.T,6724.T,6752.T,6753.T,6758.T,6762.T,6770.T,6841.T,6857.T,6861.T,6902.T,6952.T,6954.T,6971.T,6976.T,6981.T,6988.T,7003.T,7004.T,7011.T,7012.T,7013.T,7201.T,7202.T,7203.T,7205.T,7211.T,7261.T,7267.T,7269.T,7270.T,7272.T,7731.T,7733.T,7735.T,7751.T,7752.T,7762.T,7832.T,7911.T,7912.T,7951.T,7974.T,8001.T,8002.T,8015.T,8031.T,8035.T,8053.T,8058.T,8233.T,8252.T,8253.T,8267.T,8304.T,8306.T,8308.T,8309.T,8316.T,8331.T,8354.T,8355.T,8411.T,8591.T,8601.T,8604.T,8628.T,8630.T,8725.T,8750.T,8766.T,8795.T,8801.T,8802.T,8804.T,8830.T,9001.T,9005.T,9007.T,9008.T,9009.T,9020.T,9021.T,9022.T,9064.T,9101.T,9104.T,9107.T,9202.T,9301.T,9432.T,9433.T,9501.T,9502.T,9503.T,9531.T,9532.T,9602.T,9613.T,9735.T,9766.T,9983.T,9984.T
3.1095,10.4336,14.9205,5.0972,5.9468,6.5571,8.2479,3.8188,19.1476,13.1183,21.0446,9.8068,88.7478,20.2899,16.6361,11.7203,4.4869,31.7546,12.8874,6.5324,1.3939,24.6778,19.3950,4.2064,30.1874,12.3059,12.8173,1.3857,0.5279,36.0146,2.7301,8.0978,12.3966,9.2006,14.3514,10.0212,3.5384,1.5011,4.1570,19.2177,4.8085,2.2104,3.6373,69.2414,10.5986,2.9528,5.3603,1.5259,40.4561,37.1281,42.0645,14.2895,10.0707,26.6821,26.5996,40.7695,23.6303,14.7308,30.1627,2.4909,3.5549,29.9812,37.5693,13.1967,31.8906,12.0172,15.2381,16.7763,3.6835,9.6088,36.2167,5.0230,0.9733,4.5776,3.0270,3.2002,3.0930,12.0915,21.8240,2.6360,1.7156,22.8550,3.2414,3.5879,2.4909,3.3074,3.2249,15.4319,8.0995,1.6496,13.2668,3.8600,8.2479,9.0645,24.1541,5.7736,22.6488,15.5639,4.3384,67.5918,12.7266,4.5694,17.6258,13.1967,7.6887,12.4585,4.2972,13.8978,47.0132,4.3384,3.1755,5.7100,1.9960,48.5803,12.8956,2.3507,21.3622,64.4989,20.1992,12.1327,12.3554,464.2763,49.1659,16.1742,173.0417,48.3329,11.8853,110.6873,55.7313,1.8640,5.6911,5.9492,4.7673,5.1137,9.3408,12.8668,64.8123,13.9060,10.2769,26.3109,30.7648,32.8062,37.8127,21.5848,14.8133,36.9508,6.1447,32.2536,10.7636,8.2314,21.5106,6.3509,8.7511,15.2834,114.1927,11.2584,6.1175,23.2262,13.4730,74.0665,10.4460,18.4465,7.9345,8.7841,18.7228,10.1285,3.1672,5.7356,5.2812,4.1075,37.2765,6.6891,5.5096,9.4851,1.6950,13.4524,8.3015,6.1835,9.6336,26.2656,24.2448,14.8752,33.4742,12.3554,27.8698,21.5684,7.9593,35.0125,4.1982,5.7983,8.6521,7.0685,11.5141,72.8210,46.1802,139.3489,20.6240,2.8703,3.1590,2.6063,2.4950,15.4071,52.9105,62.9977,3.6208,11.3945,10.0707,5.2614,3.7569,22.5251,35.9610,57.3726,18.0630,355.8984,63.5586
3.1125,10.2589,15.0646,5.1377,5.9760,6.5155,8.2419,3.8263,19.5674,13.1390,20.7169,9.9767,89.3085,20.5260,16.4258,11.7695,4.4488,32.1295,12.8775,6.5238,1.4193,24.9831,19.5508,4.2828,30.5940,12.1513,12.4916,1.4027,0.5229,36.5202,2.7639,8.0751,12.4833,9.2089,14.1516,9.9684,3.5275,1.4940,4.2662,18.9656,4.8223,2.2493,3.7101,70.0690,10.6988,3.0212,5.3585,1.6185,41.2097,37.6739,42.3302,14.3632,10.0846,26.8921,27.2241,39.2426,23.8045,14.7824,30.7558,2.4734,3.5358,30.1707,37.8067,13.2801,31.7311,11.7446,15.2887,16.6665,3.7051,9.5368,36.1965,5.0298,0.9628,4.5401,2.9963,3.1789,3.0793,11.9189,21.2813,2.6153,1.7015,22.9870,3.2204,3.5524,2.4568,3.2868,3.2287,15.3260,8.0676,1.6766,13.3963,3.8180,8.1672,9.0387,23.6344,5.7768,22.4433,15.3509,4.2330,67.0478,12.4833,4.4737,17.5131,13.1556,7.5688,12.5372,4.2662,13.3299,46.2312,4.3160,3.1706,5.7461,2.0169,47.4763,12.5663,2.3489,20.6339,62.6653,19.3640,12.0517,12.8319,459.0754,49.0035,16.0689,172.5994,47.7585,11.5537,109.6021,55.9008,1.8426,5.8183,5.8764,4.7144,5.0547,9.3749,12.8277,64.3751,13.6868,10.2257,25.6596,30.8471,32.5943,37.0763,20.9327,14.8239,36.9767,6.1088,32.3370,10.7776,8.2917,21.7212,6.3744,8.7399,15.2970,113.3371,11.0391,6.0640,23.3563,13.4170,72.0278,10.4498,18.3929,8.0344,8.7565,18.6502,10.0680,3.1540,5.7968,5.2440,4.0811,37.3626,6.7396,5.5776,9.5036,1.7297,13.3091,8.1515,6.0341,9.4621,25.9501,24.0535,14.7326,33.2002,12.4376,27.9877,21.6839,7.8850,34.8726,4.1915,5.8432,8.7150,7.1048,11.5454,73.8704,46.2395,140.8517,20.9120,2.8801,3.1374,2.5813,2.4983,15.4298,52.8132,64.6739,3.6603,11.6076,10.2879,5.3295,3.7375,22.6093,36.3542,58.2995,18.3929,360.3464,62.2586
3.2186,10.4625,14.6307,5.2439,6.0674,6.6473,8.1935,3.9245,18.7737,12.8113,21.4124,9.7902,88.3221,20.7317,16.6896,11.9079,4.3867,31.2615,12.6769,6.4624,1.4118,24.6310,18.9544,4.2354,30.4674,12.1096,12.3617,1.3866,0.5126,36.5684,2.7060,7.9036,12.3029,9.0381,14.0509,9.9079,3.4875,1.4706,4.2186,18.2023,4.6892,2.2186,3.6136,68.1114,10.4709,2.8993,5.1800,1.5715,40.0853,37.6567,42.2030,14.3996,10.0759,26.8916,26.4714,38.9676,23.3621,14.4963,30.9380,2.4286,3.5043,29.8329,38.0264,13.3870,31.6859,11.5970,15.6980,16.8157,3.7321,9.2776,35.4927,5.0086,0.9664,4.6304,3.0253,3.2186,3.0757,11.7399,20.9418,2.6043,1.6639,22.1772,3.2018,3.4875,2.4371,3.2270,3.2270,15.2484,7.8322,1.6891,13.0676,3.7648,8.1179,8.9499,23.1100,5.6640,21.9335,15.1475,4.3195,66.3634,12.2105,4.4455,16.8157,13.1265,7.4624,12.3071,4.1850,13.1433,45.6317,4.4287,3.1682,5.6245,2.0085,47.7326,12.4374,2.3194,21.0427,62.2709,19.0594,12.1516,12.7315,447.0730,47.8166,15.9753,169.0390,47.3544,11.4878,109.2892,55.1614,1.8488,5.7481,5.8456,4.5296,4.9834,9.1684,12.5130,63.2205,13.5046,9.9919,25.1226,30.3371,31.9296,35.9255,20.5553,14.8408,36.7239,6.1431,31.8708,10.6348,7.9918,21.7150,6.4288,8.8238,15.0845,113.7011,10.8827,6.0052,22.8999,13.4332,72.2376,10.3827,18.2359,8.1011,8.6389,18.3367,10.1348,3.1766,5.7178,5.2355,4.0304,36.9087,6.5800,5.4371,9.3448,1.7227,13.2399,8.0650,6.0153,9.3028,25.7529,24.1520,15.0299,32.4296,12.2147,27.7404,21.5973,7.7986,34.5389,4.2102,5.9750,8.6894,7.0843,11.4794,72.9519,46.0603,140.6767,20.8116,2.8404,3.1514,2.5127,2.4875,15.2106,54.1698,64.8592,3.6976,11.7525,10.3617,5.3388,3.7556,22.5049,36.3457,57.0774,18.3199,356.3558,62.3633
3.2307,10.4935,14.5426,5.3192,6.1034,6.6746,8.6011,3.9553,19.0008,13.2255,21.2470,9.7604,90.5287,20.6971,17.3044,11.9085,4.3900,31.2972,12.7823,6.4870,1.4150,24.6780,19.3460,4.2537,30.2615,12.2410,12.6928,1.3980,0.5370,36.6079,2.6852,7.9490,12.3433,9.1040,14.1249,9.8456,3.5035,1.5259,4.2025,18.2933,4.7140,2.2419,3.6229,69.5502,10.3315,2.9324,5.2646,1.5685,39.8087,38.1806,42.1402,14.3934,10.1440,26.8943,26.0845,39.4635,23.3653,14.5937,31.2077,2.4294,3.5376,30.1336,38.0186,13.3108,32.0217,11.6016,15.7019,16.8868,3.7439,9.4109,35.7171,5.0038,0.9718,4.5946,3.0943,3.2734,3.0091,11.7807,20.8335,2.5769,1.6793,22.4617,3.1796,3.4694,2.4806,3.2052,3.2137,15.4888,7.8850,1.6878,13.0337,3.7422,8.1152,9.0529,23.4548,5.7795,21.8479,15.2288,4.3645,67.3936,12.2665,4.4923,16.8953,13.4514,7.6600,12.2751,4.2281,13.2724,45.5201,4.4071,3.1966,5.6005,2.0458,47.9069,12.3859,2.3612,21.0040,63.6769,19.4441,12.3177,12.5990,458.6956,48.1541,15.9405,169.2085,47.3272,11.6698,109.6232,56.3375,1.8413,5.7198,5.7966,4.6032,5.0123,9.2702,12.5564,63.7707,13.3832,10.1014,25.3088,30.4149,32.0090,36.6888,20.6289,14.8409,36.5695,6.1290,32.4522,10.6895,8.0470,21.7201,6.5382,8.9463,15.2245,113.8428,11.1584,6.0233,23.0328,13.3406,71.9967,10.3102,18.5320,8.3794,8.7801,18.5575,10.3145,3.1711,5.7113,5.2092,4.0354,36.7996,6.6405,5.4300,9.4024,1.7356,13.1573,8.0640,6.0301,9.2489,26.3403,24.3882,15.2330,32.9552,12.2665,27.4953,21.7073,7.7486,34.4384,4.2622,6.0779,8.7119,7.1519,11.6272,74.0852,47.1482,144.5731,21.3493,2.8812,3.1711,2.5658,2.5607,15.2927,53.9592,65.1517,3.7933,11.7594,10.6597,5.3303,3.7507,22.7771,36.4842,57.3945,18.5064,357.2558,62.3216
3.1570,10.3361,14.4849,5.4529,6.2042,6.7782,8.5508,4.0433,18.9165,12.9318,21.0901,9.7073,90.3197,20.4359,17.1439,12.6701,4.3725,30.9704,12.6110,6.4996,1.4012,24.7831,19.2837,4.2290,29.6789,11.8851,12.5519,1.3843,0.5233,36.1026,2.6674,7.8764,12.1214,9.0320,14.0460,9.8423,3.4355,1.3675,4.0264,18.0808,4.7186,2.2538,3.5959,69.0819,9.9183,2.8953,5.2149,1.5447,39.6731,39.2089,41.7412,14.5398,10.0702,27.5180,25.2642,38.7700,23.6520,14.3752,31.0970,2.3888,3.5284,29.7549,38.4492,13.5226,31.9580,11.7162,15.5823,16.5699,3.6719,9.4625,35.3555,4.9549,1.0045,4.5751,3.0050,3.2076,2.9881,11.5052,20.4359,2.5619,1.6798,22.0524,3.1063,3.4271,2.4479,3.1654,3.2836,15.3670,7.9262,1.6798,12.8642,3.7141,8.0781,8.9476,23.3861,5.7484,22.0481,15.0885,4.3387,66.4736,12.3156,4.5329,17.2958,13.9109,7.5666,12.1974,4.1868,13.3876,45.4975,4.3640,3.1992,5.5585,2.0005,48.4519,12.3493,2.3297,20.6005,64.7432,19.9548,12.2649,12.5941,450.7545,47.3714,16.1731,168.7375,47.3208,11.7838,109.3544,57.1293,1.7980,5.6471,5.7281,4.6510,5.0140,9.0784,12.2818,63.3082,12.8473,9.8170,25.7580,29.7127,31.5359,36.8834,20.3937,14.6706,37.0986,6.2464,33.3803,10.6231,8.0866,21.5501,6.4321,8.8041,15.3797,111.5069,10.9861,5.9408,22.9851,13.0837,71.5636,10.1673,18.1484,8.3989,8.7365,18.1906,10.1082,3.1401,5.6631,5.1702,3.9411,36.6259,6.5334,5.4361,9.1670,1.7228,12.9402,7.9853,5.9349,9.1670,26.1674,24.2175,15.1391,33.0047,12.1341,27.4251,21.3518,7.8165,34.1105,4.2037,5.9932,8.5762,7.0230,11.6149,72.8129,46.9578,142.3591,20.8495,2.8446,3.1316,2.5492,2.5070,15.3037,52.9679,64.2958,3.9082,11.6825,10.9354,5.2343,3.6964,22.8247,36.3389,57.2306,18.7646,361.2789,61.9239
3.1668,10.4613,14.4875,5.5037,6.2234,6.8500,8.2894,4.0643,18.4798,12.7263,20.4188,9.7712,90.8537,20.6771,17.3579,12.5485,4.3860,31.7522,12.6840,6.5198,1.3717,24.6397,19.3689,4.2929,29.2163,12.1590,12.4807,1.3717,0.5334,36.4008,2.6333,7.7569,11.8711,8.8695,13.6662,9.8474,3.3954,1.3040,3.9457,17.7813,4.5808,2.1592,3.4970,67.3909,9.7374,2.7857,5.0634,1.4987,39.3728,40.1560,41.9807,14.3520,9.9067,27.4339,25.0123,37.9926,23.0648,14.2885,31.2230,2.3200,3.5308,29.7624,38.6107,13.4460,31.0325,11.3715,15.7025,16.5450,3.6799,9.2801,35.0121,4.9449,0.9737,4.5300,2.9974,3.1498,2.9297,11.4647,19.9150,2.5300,1.6511,21.4010,3.0736,3.4038,2.4216,3.1498,3.3022,15.4866,7.8153,1.6426,12.5315,3.6494,7.8915,8.8229,22.7388,5.6477,20.9649,14.8727,4.2082,65.0116,11.9473,4.4284,16.9091,13.6323,7.4512,11.8796,4.0728,13.2259,45.0458,4.3014,3.1414,5.6697,1.9983,47.7554,12.2564,2.3116,19.9235,62.9964,19.2038,11.5917,12.4130,446.3094,46.5953,16.5281,167.4824,46.3413,11.5239,107.5766,56.2988,1.7697,5.6646,5.6282,4.5639,4.9449,8.8483,11.9896,61.9042,12.6755,9.4495,24.6397,29.6185,30.8124,35.4143,19.8727,14.5722,36.1552,6.0372,32.7895,10.4952,7.7814,21.2020,6.3758,8.7424,15.0209,110.2438,10.5036,5.8001,22.7346,12.9337,71.3621,10.0337,17.8490,8.3995,8.7043,17.9760,10.0676,3.1414,5.6358,5.1210,3.8424,35.8462,6.4521,5.2328,9.0430,1.7045,12.7348,7.8661,5.8678,8.8398,25.4314,23.7083,14.8219,32.2095,12.0023,26.8116,21.0792,7.6883,33.6023,4.2421,5.9694,8.5435,7.0363,11.6425,73.0725,46.8663,142.4617,20.8337,2.8450,3.1414,2.5486,2.4834,14.9024,53.0643,63.5553,3.6663,11.3758,10.6052,5.2531,3.7298,22.6669,35.6895,56.8069,18.5518,358.1228,61.5485
3.1075,10.3017,14.2606,5.4062,6.1725,6.7174,8.0200,4.0015,18.1301,12.7494,19.8882,9.5695,88.2879,20.8417,17.1723,12.6004,4.2654,30.8071,12.2386,6.3683,1.3452,24.1195,19.0070,4.2739,28.5595,11.9704,12.2598,1.3452,0.5108,35.7706,2.5712,7.6956,11.7916,8.8032,13.3751,10.0292,3.3544,1.2941,3.9249,17.3341,4.4782,2.1370,3.4821,65.2666,9.7312,2.7585,4.9550,1.4814,39.3337,39.4869,41.1726,14.1840,9.7738,26.2650,24.7155,37.3797,22.6296,14.1073,31.0710,2.3328,3.5417,29.1171,38.5248,13.0687,30.6155,11.1360,15.2524,16.2783,3.6286,9.0842,34.6511,4.8869,0.9365,4.4016,2.8947,3.1671,2.9032,11.2637,19.6583,2.5022,1.6346,21.1567,2.9713,3.3374,2.3668,3.0735,3.2863,15.1460,7.7050,1.6176,12.3833,3.9419,7.7646,8.6500,22.4721,5.4658,20.7481,14.5884,4.1122,64.0832,11.8597,4.3505,16.6104,13.7583,7.3712,11.7575,3.9930,13.0857,44.0162,4.2654,3.0139,5.5382,1.9497,47.1663,12.0853,2.2732,19.8456,61.9803,19.0368,11.0679,12.1832,438.7150,46.1191,16.1677,163.3794,45.7616,11.3999,106.6351,55.0841,1.7453,5.5254,5.5246,4.4868,4.8529,8.6628,11.5873,61.4184,12.3961,9.2034,23.8599,29.1554,29.9685,34.8384,19.4370,14.2265,35.8856,5.9341,32.2374,10.4932,7.7646,21.2844,6.2661,8.5989,14.7544,106.4648,10.3144,5.7332,22.0762,12.6132,70.8006,9.8504,17.3979,8.1732,8.4968,17.6320,9.4758,3.1331,5.5263,5.0487,3.7988,35.0895,6.3598,5.1423,8.9820,1.6866,12.4557,7.7492,5.8285,8.6500,25.2008,23.6513,14.6480,32.3609,11.8597,26.2778,20.7779,7.6198,32.9441,4.2228,5.9171,8.4882,7.0409,11.6213,73.5846,47.0046,146.5221,20.5480,2.8010,3.0479,2.5201,2.5013,14.5415,52.0107,62.9083,3.6269,11.3361,10.4890,5.2436,3.7214,22.4168,35.2896,56.3016,18.5004,356.1314,60.4989
3.1059,10.6691,14.4142,5.4482,6.3062,6.7953,7.9707,4.0497,18.3138,13.0286,20.4760,9.6696,87.9441,21.1152,17.2971,12.7669,4.2985,30.7118,12.2693,6.3920,1.3556,24.0237,18.7900,4.3329,26.6578,12.0376,12.5696,1.3556,0.4891,35.9584,2.6169,7.7897,11.9861,8.8588,13.7450,9.8926,3.4920,1.2956,3.9639,17.7004,4.5302,2.1450,3.6550,66.3313,9.8068,2.7627,4.9678,1.5101,40.2827,38.9528,41.5139,14.1869,9.9184,26.0829,26.2545,38.3136,22.9084,14.2169,30.8920,2.3766,3.5178,29.6865,38.1377,13.2903,30.3729,11.3255,15.3452,16.6021,3.7074,9.4722,35.0361,4.9163,0.9524,4.4873,2.9429,3.2518,2.9686,11.4542,19.9655,2.5259,1.6559,21.6385,3.0888,3.4148,2.4195,3.2518,3.3204,15.1435,7.7648,1.6473,12.4066,3.9982,7.9622,8.7858,22.6982,5.5598,20.7634,14.9634,4.1870,64.8126,12.0290,4.4444,16.8938,13.8651,7.4045,11.9432,4.0755,13.2560,44.3581,4.2385,3.0201,5.5100,1.9648,47.1037,12.0333,2.2823,20.2915,61.3464,19.3563,11.0938,12.4409,442.2944,46.2800,16.3790,166.3645,46.5203,11.6687,107.6779,55.8724,1.7760,5.5426,5.5821,4.5645,4.9163,8.7086,11.4413,61.2863,12.4923,9.1290,24.2382,29.6436,30.4801,35.6152,19.8024,14.2255,36.8078,6.0488,32.7324,10.4804,7.7734,21.4326,6.3491,8.7730,14.9548,106.6483,10.4074,5.8017,22.2906,12.8184,73.0579,9.9827,17.4644,8.2367,8.6228,18.2495,9.7039,3.1317,5.5169,5.1016,3.8103,35.3578,6.4607,5.1565,9.0861,1.7014,12.4323,7.8206,5.8524,8.7772,25.2035,23.8093,14.8390,32.4835,11.9432,26.3017,20.8406,7.5417,33.1656,4.2385,5.9373,8.4598,7.0098,11.5915,74.1133,47.1895,143.5419,21.1109,2.8228,3.0888,2.5397,2.4839,15.0063,52.1315,64.2721,3.6894,11.7244,10.7721,5.2749,3.6791,22.4879,35.7353,56.7132,18.6012,360.9568,61.0289
3.2775,10.8632,14.5293,5.5414,6.4030,6.8507,8.0418,4.1476,18.7445,13.1566,21.2026,9.8495,90.6391,20.9239,17.1310,12.4682,4.4095,31.4576,12.5104,6.5889,1.3347,24.8772,18.3221,4.4348,27.6648,12.2316,12.9750,1.3600,0.5068,36.3823,2.6271,7.7183,12.0036,8.8316,14.3434,9.8664,3.5563,1.2924,4.0293,18.2461,4.5784,2.1541,3.7083,66.3194,9.8664,2.7623,4.9754,1.5121,42.4052,37.8015,41.6239,13.9802,9.9171,26.8200,26.0598,38.6124,23.3567,14.0943,30.5199,2.4159,3.5647,30.1990,38.6040,13.9211,29.5570,11.2855,14.4659,16.6664,3.7793,9.7228,35.4236,4.9839,0.9545,4.5277,2.8467,3.1762,3.0241,11.5221,20.3579,2.5342,1.6726,21.9798,3.0832,3.5563,2.4159,3.3113,3.3874,15.1502,7.7715,1.6557,12.4977,4.0462,8.0756,8.7851,22.6218,5.6005,21.2618,14.7827,4.2152,64.8158,12.4259,4.5784,17.0212,14.0562,7.3652,11.9275,4.0378,13.3720,44.7705,4.1898,3.0157,5.4493,1.9682,45.7841,12.0247,2.2301,20.9365,61.2426,19.3780,11.2180,12.5526,442.7208,46.6880,15.9822,167.1713,46.9414,11.7417,108.2939,55.5069,1.7993,5.6259,5.6673,4.5953,4.9585,8.6542,11.6403,61.2426,12.5949,9.0217,24.4337,29.5232,30.3383,35.9177,19.9186,14.0140,37.3369,6.0651,32.7796,10.4070,7.8813,21.1773,6.4199,8.9921,15.1375,106.9001,10.2761,5.7517,22.2923,12.6624,72.6887,9.9466,17.2831,8.4219,9.0724,18.3474,9.8073,3.1255,5.4814,5.0979,3.8038,35.0730,6.4706,5.1106,9.1568,1.6726,12.5949,7.8407,5.7948,8.9119,24.8138,23.7579,15.0615,32.2263,11.9951,26.3259,20.6578,7.3407,33.2104,4.3081,6.0989,8.6415,7.1971,12.0880,75.0117,47.7355,147.2357,20.9619,2.8467,3.0579,2.5933,2.5046,15.7288,52.1618,64.9341,3.8773,11.6741,10.0565,5.3091,3.6746,22.7231,36.3654,57.8384,18.3897,369.2719,60.8203
3.2263,11.1108,14.6572,5.6017,6.4694,6.8906,8.2636,4.1360,19.2186,13.4063,21.2908,9.9905,92.6602,21.9857,17.6728,12.6608,4.5404,32.4648,12.7366,6.7137,1.3562,25.3131,18.7426,4.4645,28.7247,12.3828,13.1325,1.3731,0.5054,37.0136,2.6282,7.8508,12.1132,9.0849,14.7667,9.7041,3.6222,1.2804,4.0181,18.3299,4.6836,2.1228,3.7906,67.0186,9.6451,2.8135,5.0795,1.4994,42.6237,39.3301,42.1267,14.3413,10.0915,26.2397,26.5345,39.4227,23.8979,14.2318,31.1928,2.4092,3.6390,30.5779,38.8752,14.0507,30.4220,11.5404,14.1854,17.0579,3.8024,9.8557,36.4323,5.0373,0.9603,4.5825,2.8809,3.2178,3.0578,11.5488,20.9244,2.5979,1.7268,22.5838,3.0831,3.6053,2.4766,3.4116,3.4116,15.3058,8.0193,1.6679,12.8250,4.1697,8.1457,8.6932,23.2914,5.6354,22.0363,14.8341,4.2792,66.9849,12.4670,4.5993,17.4538,14.5982,7.6234,12.2396,4.1444,13.4779,45.0666,4.2708,2.9988,5.6068,1.9880,43.4661,12.1511,2.2154,20.6085,61.9139,19.6019,11.4056,12.8966,453.7825,47.9643,15.9460,171.8005,47.7790,11.8942,108.6652,56.2785,1.8279,5.6860,5.7710,4.6920,5.2311,8.8364,12.1806,63.6997,13.2251,9.5440,25.1952,30.1609,31.0496,36.6766,20.6548,14.2949,37.1062,6.1830,33.0039,10.4748,8.0530,22.0026,6.5536,9.1649,15.2637,106.4750,10.5464,5.8283,22.9292,13.0356,76.7901,10.1842,18.0730,8.4321,9.1228,18.6668,9.9526,3.1673,5.6978,5.1856,3.9077,36.4281,6.6800,5.3574,9.4008,1.7024,12.9472,8.1945,5.9564,9.0891,25.4731,24.0706,15.6764,32.9828,12.4333,27.4190,21.6193,7.4886,35.0003,4.3803,6.2082,8.9122,7.3875,12.2648,76.2341,48.2676,151.5837,20.5958,2.9146,3.0999,2.6619,2.5128,15.7185,52.9595,66.9344,3.8665,11.9742,10.1589,5.4240,3.7485,22.9797,37.2326,58.8561,18.9195,376.7902,62.0908
3.1690,11.6588,14.4663,5.6150,6.4556,6.8843,8.1452,4.1356,19.2534,13.3525,21.3716,9.9524,91.8748,21.9138,17.5680,12.7431,4.4803,32.1100,12.9238,6.7078,1.3869,25.2172,18.6482,4.3878,28.6258,12.3228,12.8944,1.3869,0.5043,36.5776,2.6226,7.8804,12.2388,9.1665,14.7353,9.8347,3.6817,1.2861,4.0095,18.1732,4.6316,2.1014,3.7742,66.3718,9.7170,2.8495,5.0367,1.5298,42.6172,39.5659,42.5247,14.3528,10.2046,26.8143,25.3013,39.7928,23.7126,14.1763,31.1013,2.4125,3.6901,30.5129,38.0360,14.5083,30.4750,11.5411,14.2772,17.4419,4.0390,9.7843,35.9892,5.0771,0.9583,4.7072,2.9336,3.2614,3.1438,11.6504,20.8967,2.6066,1.7484,22.6955,3.0933,3.5893,2.4797,3.4380,3.4380,15.3699,8.2208,1.6811,12.8776,4.1608,8.0863,8.8260,23.1873,5.5814,22.0735,15.1303,4.2449,66.4222,12.2388,4.5223,17.5428,14.5672,7.6282,12.2178,4.1440,13.4912,45.3070,4.3542,3.0009,5.5898,1.9838,42.3650,12.0959,2.2359,20.7622,62.0344,19.2912,11.5243,12.8524,454.4148,47.7278,15.7188,168.9556,47.1815,11.7849,109.1907,56.3690,1.8156,6.2875,5.7319,4.6820,5.2200,8.8807,12.3396,63.3373,13.3399,9.4481,25.0954,30.1010,30.7356,36.2078,20.4596,14.2393,36.8172,6.1866,33.5347,10.4399,8.0191,21.5776,6.6237,9.2547,15.2228,106.3748,10.6963,6.0160,23.3007,13.4492,76.3746,10.3391,18.3245,8.4562,9.0278,18.8457,9.9314,3.1353,5.6302,5.1090,3.9171,36.3801,6.6658,5.2200,9.2968,1.7022,13.0415,8.1897,5.9849,8.9521,25.9822,24.2044,15.8280,32.7278,12.4111,27.9365,21.6994,7.5231,35.5353,4.3710,6.2707,8.9353,7.3887,12.1967,75.9207,47.7615,150.6310,20.8210,2.9336,3.0597,2.6478,2.5024,15.3657,52.8638,66.6576,3.8414,11.8689,10.1373,5.3839,3.7473,23.0906,37.1954,59.0084,18.8037,374.2660,62.4295
3.1500,11.5891,14.3799,5.5815,6.4171,6.8432,8.0965,4.1109,19.1384,13.2728,21.2440,9.8930,91.3261,21.7829,17.4631,12.6670,4.4535,31.9182,12.8466,6.6677,1.3787,25.0666,18.5368,4.3616,28.4548,12.2492,12.8174,1.3787,0.5013,36.3592,2.6069,7.8333,12.1657,9.1117,14.6473,9.7760,3.6597,1.2784,3.9856,18.0647,4.6039,2.0889,3.7516,65.9754,9.6590,2.8325,5.0066,1.5207,42.3626,39.3295,42.2707,14.2671,10.1436,26.6542,25.1502,39.5551,23.5710,14.0916,30.9155,2.3980,3.6681,30.3306,37.8088,14.4217,30.2930,11.4722,14.1919,17.3378,4.0148,9.7259,35.7743,5.0467,0.9525,4.6791,2.9161,3.2420,3.1250,11.5808,20.7719,2.5911,1.7380,22.5600,3.0748,3.5678,2.4649,3.4174,3.4174,15.2781,8.1717,1.6711,12.8007,4.1360,8.0380,8.7733,23.0488,5.5481,21.9417,15.0400,4.2196,66.0255,12.1657,4.4953,17.4380,14.4802,7.5827,12.1448,4.1193,13.4106,45.0364,4.3282,2.9829,5.5564,1.9719,42.1119,12.0236,2.2226,20.6382,61.6639,19.1760,11.4555,12.7756,451.7007,47.4428,15.6249,167.9464,46.8997,11.7145,108.5385,56.0323,1.8048,6.2499,5.6976,4.6540,5.1888,8.8276,12.2659,62.9590,13.2602,9.3916,24.9455,29.9212,30.5520,35.9915,20.3374,14.1543,36.5973,6.1497,33.3344,10.3776,7.9712,21.4487,6.5842,9.1995,15.1319,105.7394,10.6324,5.9801,23.1616,13.3689,75.9185,10.2773,18.2151,8.4057,8.9739,18.7331,9.8721,3.1166,5.5965,5.0785,3.8937,36.1628,6.6259,5.1888,9.2412,1.6920,12.9636,8.1408,5.9491,8.8987,25.8270,24.0598,15.7335,32.5323,12.3370,27.7697,21.5698,7.4782,35.3231,4.3449,6.2332,8.8819,7.3445,12.1239,75.4673,47.4762,149.7314,20.6967,2.9161,3.0414,2.6320,2.4874,15.2739,52.5480,66.2595,3.8185,11.7980,10.0768,5.3517,3.7249,22.9527,36.9733,58.6559,18.6914,372.0306,62.0566
