AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AV_.L,AVV.L,AZN.L,BA_.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP_.L,BRBY.L,BT_A.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DPH.L,ENT.L,EXPN.L,FLTR.L,FRES.L,GLEN.L,GSK.L,HIK.L,HL_.L,HLMA.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,INF.L,ITRK.L,JD_.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MGGT.L,MNDI.L,MRO.L,NG_.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR_.L,RS2.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN_.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW_.L,ULVR.L,UTG.L,UU_.L,VOD.L,WPP.L,WTB.L
34.83483578,7.00256327,39.04788941,46.00795688,35.91871643,22.8494956,13.03199558,32.8734675,113.8032633,13.56007529,3.700509545,78.97372467,8.327037157,76.58996691,13.39576383,39.04701715,12.57212519,34.60808472,4.39024394,4.200685648,28.68583348,84.8031552,43.82352444,100.9654216,48.99792064,38.55954595,13.88461017,31.66081329,109.5561859,17.86093907,4.349850014,35.21361641,22.02354919,34.16388965,17.71940726,16.45229026,9.808965033,14.12263205,97.21700626,16.91042256,10.93578344,90.09458342,5.939968464,5.46415315,19.26839886,5.995300864,0.956132148,80.60791369,7.172392909,38.38345248,2.751797501,44.0996583,1.302996096,122.3688318,33.76799548,55.01350227,18.68826658,30.9274724,77.8900934,98.41102877,67.12217258,17.45761411,9.803857121,5.959713285,6.790663683,56.33759025,10.67960657,13.54027193,48.65089377,40.91331796,6.780979137,30.60579471,7.021645713,21.13286279,84.29941887,31.93884328,13.13925249,20.01804035,45.37054809,4.529521937,3.126811104,79.11149899,11.0283475,16.14807936,3.178932913,15.73589152,67.93259084
35.76402488,7.112088357,39.54890161,46.51770965,37.00090911,23.74611835,13.16534239,33.17623966,115.5789565,13.69383134,3.757125241,80.52059436,8.389124536,77.00722348,13.4284882,39.76908061,12.757105,34.80370715,4.428174541,4.236628844,28.7978044,85.5747114,44.32772012,101.9309228,49.19730178,39.1841164,14.10256021,31.96688695,110.9862184,18.27281966,4.45606344,35.50533017,21.64004402,34.56362437,17.79767024,16.77983552,10.05701685,14.30193665,99.52543543,17.21595894,11.15444725,90.59228824,5.982622385,5.608925319,19.43321715,6.111187575,0.967993234,81.07846054,7.342369708,39.42383925,2.843108038,43.88752975,1.320278137,125.2066386,34.48185291,55.40969134,18.91624906,31.07788305,80.0234047,98.4100141,67.25631919,17.6119113,9.822612625,5.941930275,6.892772282,57.5622186,10.7662778,13.52587247,49.77085398,41.68296778,6.887791424,31.24447714,7.137676562,21.33842685,84.86790475,31.95481501,13.26420866,20.3534445,44.17154883,4.549424705,3.14387598,79.47302941,10.94576657,15.87928674,3.179966947,16.08967873,68.81478283
35.35685678,7.017574308,39.41424634,46.80927568,37.30464858,23.51460117,13.10994949,33.89806517,115.8014528,13.72037805,3.70804445,79.71071342,8.344887402,76.66831817,13.33959134,39.63217446,12.82534097,35.20166865,4.319851362,4.208399919,28.89187556,85.59722685,44.09665517,101.832223,49.46939494,39.17227546,14.45769707,32.12142673,110.5198841,18.07447498,4.332670996,35.64933451,22.08578429,35.43542441,18.02242714,16.59789783,9.941596342,14.15290602,99.74954466,17.19792883,11.24546447,90.80126006,6.067992197,5.650149598,19.41949863,6.097382675,0.958335094,80.83459849,7.394495842,39.36250369,2.834556739,42.94878855,1.286331267,126.4369419,33.94601336,55.71176277,19.1932602,30.90952241,79.49510705,97.86773783,67.23955538,17.64769267,9.880530645,5.989785339,6.878305084,56.96762495,10.91529406,13.59733326,50.17984868,41.92864667,6.571560014,31.55728475,7.182467287,21.42637712,86.6666717,31.42431868,13.11241985,20.24083244,42.433688,4.444991539,3.150730999,79.05505324,10.95922592,15.19115909,3.152388817,16.27319157,68.50530489
33.98457739,6.941687334,39.04351617,46.84781159,37.51718819,22.78994191,12.86705827,33.62533684,115.1861249,13.88054482,3.72961762,78.71058965,8.643435168,77.0547477,13.24189941,39.48134616,12.42327238,33.79642401,4.331775118,4.130698234,28.90804751,85.20754895,43.5997705,101.2989881,49.36294652,38.53124166,14.37297521,31.74644278,110.1176745,17.55058244,4.125600772,35.43204112,22.54912918,35.33536204,18.05903343,16.4521566,9.856064454,13.94868074,99.82632842,16.95240611,11.25175901,90.43459593,6.08332198,5.733939885,19.31034006,6.034407982,0.956263382,80.77200508,7.374768276,38.77362752,2.814928632,42.90219951,1.289156023,127.9885733,33.05223458,55.49728487,19.01792633,31.05794895,77.16070573,98.83120483,66.66726877,17.42668323,9.790594921,5.932566354,6.863351446,55.20729556,10.74339433,13.47670912,49.13651074,41.95211583,6.360439306,31.06844702,7.120191593,21.38229088,86.84777456,31.38472023,12.83702233,20.11503357,42.0834624,4.445733416,3.154307932,78.67525438,10.93884183,15.03017997,3.056357894,15.95082027,68.25306603
33.99005084,6.908917359,38.89925631,47.59242184,37.32815678,22.93654494,12.83501143,34.62613584,118.9261858,14.11216124,3.760814404,79.46563049,8.794345884,77.54815348,13.23312592,39.69365949,12.40753082,34.38114411,4.241336831,4.133290577,29.73773887,85.85087055,43.80008973,101.5618605,49.67709683,39.44046489,14.62815364,32.0343393,112.5547807,17.61022649,4.153020112,35.87627163,22.64292118,35.26444086,18.04050775,16.63377663,9.76116608,13.96684471,100.6852797,16.94761273,11.3612875,91.36260313,6.076106495,5.770159454,19.21354197,6.065049167,0.95740156,80.94733262,7.356400593,38.77227426,2.864790307,43.34890843,1.290669116,127.6275986,33.05617281,55.33678541,19.18992167,31.53181857,76.90154931,99.81410322,67.58577316,17.55690034,9.763565117,6.028274475,6.865014374,55.15743058,10.88723944,13.42715441,48.89331476,41.39793933,6.405438345,31.05422261,7.195041213,21.48886382,87.09438675,31.74009865,12.77665772,20.11622994,42.25294738,4.448595341,3.169966506,78.79889962,11.01740686,15.15355891,3.039090389,16.21529509,68.88445269
33.81155361,6.886994885,38.46998693,47.75425809,37.37635813,22.78160792,12.81489095,35.70635275,119.9555252,14.12993677,3.750041227,79.13256223,8.884514422,77.23129569,13.1907349,39.57677821,12.34726886,35.11637151,4.201558922,4.109840557,29.9298196,85.80200266,43.58458556,104.9138947,49.8343512,38.86853897,14.49335352,31.68793706,111.1376699,17.37679383,4.124017864,35.72595185,22.41472016,35.01091129,18.01128569,16.53304108,9.756089107,14.03220136,101.5923067,16.91658544,11.31799152,91.93989772,6.059539347,5.748170331,19.13021444,6.05103557,0.951466249,80.72815679,7.338907189,38.49172404,2.893400393,42.94307927,1.284704839,128.3605086,32.95884446,55.08152129,19.09577997,31.69087075,77.00883322,98.94398226,67.27551186,17.48646413,9.710546855,6.015620107,6.838852941,55.19167747,10.74169736,13.41978921,48.98473415,41.45099105,6.454812625,31.18753747,7.246676758,21.41493426,88.93648748,31.52821746,12.652543,20.07363674,42.43076241,4.43164248,3.17140078,78.62034236,11.03471234,15.07527268,3.009930263,16.40384102,67.94252024
33.6341933,6.786535164,38.36833509,47.75689968,37.36057279,22.72869164,12.86982487,35.82111987,119.7523131,14.22168028,3.804204025,78.43083508,8.957312061,77.03675655,13.1598198,39.71085662,12.11621521,35.14742311,4.204211661,4.060820147,29.85381063,85.99532469,44.22866611,104.3017981,49.4434676,39.42176458,14.48200485,31.68652753,112.5201474,17.45045773,4.091762066,35.48836259,22.23484692,34.52555024,18.08264957,16.57552185,9.892863459,14.11135025,101.734846,17.02601381,11.29967033,92.3076276,6.086678091,5.717137792,19.00274663,6.061174052,0.957160782,80.38958418,7.352198808,38.78688446,2.921552533,42.56052613,1.280232651,127.569465,33.0081382,55.16187388,19.09258812,31.76492024,76.6906054,99.99304112,67.80331706,17.44447839,9.716445669,5.997225476,6.862632371,55.50354719,10.85487744,13.45881883,48.24745484,41.38093891,6.565881542,31.42432952,7.254240091,21.3075665,89.22185805,31.21954989,12.7934365,20.27916135,41.61977046,4.441998564,3.165477741,78.93318514,11.10640043,14.79528852,3.013404948,16.09699991,68.36404832
34.14736936,6.882418793,38.03058432,48.27584857,37.6074539,23.22760207,13.00108871,35.3632828,121.5656335,14.2270175,3.740615792,77.36069634,8.969151826,78.97000447,13.04389498,39.97845747,12.17222482,35.79231039,4.166285593,4.013530458,30.05478732,86.71026318,43.6007477,105.1626456,50.20026798,39.3866503,14.65088101,31.84648935,108.8559136,17.78076625,4.143803834,35.54433705,22.2074635,34.96249004,18.07868425,16.58361021,10.01682095,14.09502103,102.1098512,17.32564756,11.27866377,94.01837508,5.991376543,5.787005107,18.76911829,6.100975073,0.956338341,80.73075901,7.371762171,39.61683037,2.939440535,42.56630001,1.281002342,129.56864,33.31738628,55.75165461,19.25302929,31.98232632,77.98551489,99.2332061,68.50312566,17.42292516,9.709021056,6.042550968,6.852785676,55.77198966,11.03017842,13.49986702,48.55306012,41.76890738,6.622674668,31.58897051,7.259266698,21.33488031,89.79785696,31.6008647,12.67698705,20.38592587,41.66553901,4.470654553,3.178358581,78.62429169,11.14366921,14.83330501,2.998418365,15.6170186,68.3149335
34.33000727,6.870365859,37.45576153,48.46866999,38.09109524,23.15814831,12.9153952,35.76519951,121.6165977,14.12266082,3.716092749,76.98485612,8.966925313,78.05818808,12.95732975,39.68836321,12.10090545,35.9201404,4.111161562,3.927303384,29.54001122,87.36666162,44.15804843,103.0802881,50.19723359,38.64948979,14.29034731,31.81181347,108.4886459,17.68462941,4.175665705,35.27352724,21.93191839,35.73482539,18.1972496,16.66237718,10.0796086,14.10680157,102.1654737,17.38546445,11.18580213,93.23025992,6.004567953,5.832748685,18.75570308,6.10024004,0.948414663,80.82526619,7.368050632,39.54662535,2.95639754,41.90197414,1.274169117,128.1838972,33.74537299,55.00700035,19.21430502,31.7559147,78.15382403,98.20945911,68.01680904,17.34702926,9.641395792,5.97379798,6.70163239,56.23826105,10.93689473,13.41264877,48.40086777,40.98314284,6.488342096,29.10108921,7.30249858,21.0710505,88.75747826,31.31525858,12.71735961,20.47403748,41.04566402,4.426922615,3.167321789,78.32347942,11.12418321,14.69393427,2.968595695,15.4112874,67.6561588
32.84258099,6.834802789,37.3572392,48.30468658,36.85684497,22.55630389,12.85284956,35.69727582,121.3616125,14.12728505,3.640000677,77.26249762,9.038807378,78.25515221,12.71184845,39.36216159,12.23437604,35.51154217,4.080661537,3.873677599,29.33750767,86.30829574,43.64005451,102.1543139,50.37385988,38.80934602,14.12199922,31.86830786,108.5301792,17.4258891,4.14179931,35.05026261,22.94903907,35.80974363,18.14938419,16.63476452,10.01252381,13.99123997,101.5041949,17.19542156,11.07530865,93.71345523,5.988773745,5.882126458,18.51978655,6.054845562,0.945012194,80.96716343,7.335594042,39.00958186,2.855782065,41.84150873,1.263552806,127.8884522,33.99772462,55.25874766,19.07201186,31.68162167,77.02119647,97.87518947,68.09941848,17.42750884,9.521888736,5.903470354,6.729333903,56.03835025,10.90124243,13.33784906,48.90752522,40.24769779,6.42158687,28.91750691,7.342132004,21.00772533,88.58939328,30.49972162,12.61466891,20.44553947,40.87261514,4.439386575,3.17776748,80.48719028,11.09492254,14.67566672,2.933466988,14.91963066,67.66362436
32.25246164,6.835612066,37.16422735,47.42887354,36.27343437,22.43932841,12.74274642,35.69855389,120.403955,14.04100804,3.648815005,78.87918325,9.036915058,78.10519762,12.68049791,38.90250553,12.12569659,35.42323891,4.09654975,3.869541753,29.34329829,85.41805355,42.76245691,101.7108905,50.63813798,38.95334545,14.29504455,31.72997641,109.0355174,17.57720225,4.057423165,34.71444488,23.83100423,35.72157578,18.16173693,16.49336439,9.914239606,13.98258456,101.3721532,17.11341249,11.04025299,94.50493197,6.029175895,5.838182614,18.47735079,6.003837514,0.943471074,80.13921364,7.355828937,38.31538386,2.804328412,41.86298453,1.249284849,125.6715515,33.77467583,54.90924178,18.78990722,31.55329711,76.98826659,98.40306734,67.72570289,17.2646656,9.535237369,5.767391167,6.689866355,55.08774431,10.81622404,13.24453996,48.58545432,39.86468709,6.587698128,28.60548448,7.25818519,21.00306613,88.66052223,30.62563283,12.64375669,20.39045257,41.0516055,4.43726196,3.155071106,80.71148652,10.98817632,14.69314132,2.910901712,15.03713703,66.76570093
32.65711685,6.850124097,38.1253289,47.19557796,36.80864906,22.66251919,12.81964055,35.27601852,121.4629146,14.16624687,3.67959856,78.85574076,8.852184,77.82704855,12.6328014,38.70682305,12.23247249,35.27848063,4.188304952,3.917889786,29.51505191,86.10957278,42.99173258,104.8729241,50.57937063,38.87722161,14.48367079,32.11484536,110.2047002,17.21516167,4.074353853,35.37950656,23.91625683,35.36545448,18.25573388,16.81100011,9.854217203,13.97109079,101.5270779,17.07544656,11.15058648,95.18155518,6.011643395,5.828695458,18.45155374,6.008788256,0.947280039,80.81286391,7.386409244,38.01772312,2.825761543,41.87635949,1.262218147,125.1900493,33.83897874,53.86009417,18.93520538,31.68649441,77.27411594,97.95036574,67.13483704,17.30222683,9.549759709,5.817136264,6.732827533,55.47271027,10.90878866,13.21965013,49.06633955,40.08638468,6.546566627,28.66256789,7.241835397,20.98855206,90.16150785,30.89443928,12.71518981,20.35514227,41.45321959,4.463916025,3.059277459,80.30272403,11.04018463,14.77152152,2.944561685,15.65340464,66.92673012
34.39927246,6.828535767,37.83101313,47.18386057,37.08330563,23.37561577,12.96298399,34.80916646,121.5093355,14.02565129,3.723456006,79.19389751,8.919387585,78.54041438,12.86088424,38.63142262,12.22365496,35.37742839,4.207451532,3.840427541,29.30638852,85.51972042,43.06332252,104.794743,50.15329696,39.05546538,14.45576453,31.8999451,109.9581727,17.42639286,4.290858847,35.10344755,23.47706278,35.26531327,18.11229972,16.98164712,9.83502774,14.1674356,101.61233,17.08272752,11.13998174,95.19772646,6.005105448,5.769563185,18.49984878,6.073232865,0.955061227,80.83274947,7.433644283,38.9101881,2.84659298,40.79038168,1.301812406,123.9154987,34.1325406,54.23737454,18.89412859,31.27274862,80.71512458,97.30764803,66.86610213,17.35154268,9.530582021,5.814349244,6.713762785,55.97559987,10.99174973,13.22578825,49.19446369,39.89424047,6.566036293,28.66186728,7.27375278,20.96871414,89.11985388,30.21908235,13.09369717,20.49234691,40.96618776,4.418482527,3.087358373,79.87973692,11.19240518,14.43550902,2.930615314,15.63529201,66.87238364
34.63063631,6.73106154,38.12932666,46.54154836,36.55737582,23.59847049,12.78965468,34.91390829,121.0960782,13.78427945,3.711023449,79.96504009,9.076457198,79.56035358,13.0337019,38.67387218,12.22432027,35.85990485,4.196884706,3.85360516,29.47950307,85.42490012,42.74031651,104.0180725,50.52843881,39.46560847,14.32601587,31.63845845,109.1224074,16.21094133,4.262285714,34.9096874,23.76680141,35.36409524,18.06209347,16.86612924,9.700037908,14.20761905,97.06870322,17.61983267,10.7346455,95.39682088,6.042184656,5.789424527,18.73097234,5.996161811,0.950437246,81.24406879,7.469524162,39.26503298,2.790218519,41.01402768,1.284787094,124.759831,33.43168789,54.84041095,19.10792172,31.18604894,79.36303304,96.80300157,67.38094885,17.43801464,9.382290653,5.80361568,6.761841318,56.1689082,11.07815137,13.19606341,49.1208521,40.41278307,6.617067019,28.52748501,7.222206349,20.9999677,89.58693122,30.37824496,12.87753537,20.22086252,41.12042043,4.461104588,3.154754577,80.16177552,11.34636243,14.51446468,2.899260897,15.47051852,66.61537671
34.48451199,6.732848341,38.68983416,47.0718319,37.533399,23.6260503,12.87011346,35.07898466,126.5738193,13.78223451,3.746325945,84.34135212,9.098765339,79.58115909,12.9870531,39.05656149,12.231134,35.67488377,4.254851477,3.885277291,28.89951009,88.40007014,43.49425281,103.3244997,50.21029128,39.59253348,14.5436573,31.80678684,108.9454546,15.91401604,4.266095482,34.88118204,23.94797729,35.22210262,18.35773802,16.9554428,9.962303398,14.20052201,97.1306558,17.54578395,10.57912494,96.11917259,6.155319204,5.817375536,18.68591727,5.976710189,0.955326407,80.87921855,7.517302356,39.3153046,2.824267388,41.47734963,1.296251418,124.0661213,33.87392989,54.7944927,19.44298222,31.93892188,79.45596092,96.74641351,67.20172682,17.58955781,9.475813012,5.887738232,6.721200636,54.02351578,11.21105569,13.26243538,47.77653902,40.75391446,6.667382637,28.92532005,7.271828648,21.7054315,90.33696388,30.18368276,13.11160172,20.26883336,41.61395675,4.475451909,3.152266223,80.27889106,11.37625462,14.668121,2.941807175,15.54006939,66.21712645
34.33976621,6.754501319,38.43632317,46.27551773,37.44539625,23.59603912,12.75192414,34.77046716,124.3993654,13.68773949,3.755616474,82.54502275,9.189571184,79.165861,12.99394226,39.00594199,12.21126145,35.02670875,4.436581707,3.893016685,28.8889172,88.6170066,42.41953598,103.6688449,50.15541537,38.93977657,14.35658429,31.39168884,108.2316012,15.92795956,4.274197698,35.04061355,23.78362835,35.10987079,18.44722749,16.90473473,10.04231459,14.0288084,97.48857623,17.53099419,10.48882871,95.07653805,6.111053825,5.719926319,18.5675031,5.948866677,0.949673553,79.83386498,7.499512525,39.26534858,2.822806026,41.20058518,1.2986843,122.7511417,33.72798132,54.39129097,20.01812111,31.31288135,78.95430455,103.7119438,64.68985105,17.45674201,9.458301286,5.886807648,6.741205239,53.39154203,11.14795059,13.19138496,47.88726952,40.32954638,6.592228842,28.7179028,7.1979587,21.80878558,90.40059242,30.06920161,13.18517994,20.14449876,41.75458986,4.447853642,3.154024816,80.40513315,11.40660122,14.66602268,2.970387544,15.57591063,66.34101745
34.08838327,6.835377135,38.08655268,46.46225419,37.18366928,23.63437044,12.91342398,34.21432945,124.8004711,13.71280871,3.798446705,83.34779847,9.054893841,78.1942491,13.06585537,38.70436314,12.17990204,34.64987833,4.433630577,3.901766838,29.13898581,88.7746884,42.54203491,104.2427426,49.45146461,38.83221441,15.13931602,31.19565122,106.9853745,15.72154763,4.263016241,35.3236996,23.95423447,35.19896273,18.45842084,16.8685096,10.08039081,13.91924983,97.90011239,17.50450644,10.47945029,94.11742958,6.10033098,5.736383675,18.75388892,6.006836825,0.947062054,78.35294782,7.504063055,39.36472998,2.804840352,40.45687908,1.319776566,122.6581728,34.06216463,54.29171384,19.45701787,30.97973354,78.7649398,104.6891899,63.92884487,17.40055782,9.411564398,5.86640715,6.745295646,54.11933662,10.58143854,13.20731913,47.89788995,40.98372899,6.547688585,28.69058301,7.018660375,21.52873325,90.65223026,29.78978715,13.082408,20.63159637,41.6493293,4.421181614,3.086863201,80.71498379,11.43976046,14.57267167,3.079518985,15.51976677,66.07684797
35.24745725,6.859649446,38.21395456,48.41687738,37.04218836,24.11717952,13.0476609,34.54785594,127.4843395,13.70547869,3.823101496,84.43102836,9.145460718,79.40208224,13.22711383,38.82330246,12.36397259,34.99392971,4.39796442,3.805784177,29.36497762,89.13301134,42.19371682,103.0627294,49.64872285,39.22429575,15.36919827,31.04573967,108.8979946,16.4084561,4.394014377,35.74484374,24.43965403,35.22780825,18.48244612,16.99984159,10.33515006,13.95050304,97.69545248,17.6127891,10.36961121,93.53997286,6.146365701,5.511643992,19.00201792,5.957956022,0.948142745,78.29467373,7.490185344,39.66184365,2.836076843,40.64948391,1.331399065,124.4106825,34.363512,54.91551713,19.36921964,30.8530325,79.76076478,103.7115864,63.98578185,17.43728272,9.426441605,5.817462707,6.768564534,54.18977778,10.75427771,13.20068884,48.27406089,41.11588939,6.620577716,28.92506124,7.021227756,20.96148361,91.2299846,29.80471745,12.93400103,20.47164962,42.16122154,4.503053876,3.142979576,81.31483909,11.5071946,14.726785,3.075260426,15.65819174,66.29832842
34.71389136,6.803426733,37.60649544,48.03444102,36.07837286,23.55401602,12.92200888,34.38766784,126.096181,13.29148089,3.775390213,83.96872889,9.072774889,78.9742822,13.13195817,38.61952213,12.13597905,34.59953955,4.324649663,3.674778066,29.12563018,89.64745504,40.83537984,101.004515,49.6602494,39.42769244,15.09382367,30.48177328,106.9036468,16.16591217,4.224301868,35.50715386,24.76887906,35.33394019,18.37508969,16.60426927,10.13741665,14.07006867,97.26107681,17.40861065,10.23229994,93.14372664,6.288218192,5.471761648,18.90957735,5.903112071,0.962990914,77.51743492,7.462911426,39.93098701,2.816638748,39.47682518,1.324033524,115.4274415,33.95428874,54.47159402,18.89250928,30.72520516,76.98779953,103.1825931,62.86905686,17.36641827,9.450046125,5.595024712,6.767031478,54.64878496,10.80400608,13.07062768,47.39437965,42.21020602,6.604532236,28.49794081,7.008784209,20.95185647,91.28482055,29.57725056,12.82173561,19.77579645,41.3746309,4.456069629,3.102652067,81.24672938,11.55005637,14.42392532,3.045592085,15.44163787,65.85363076
33.64660299,6.676487916,37.74845511,47.54853844,35.8589189,22.84408018,12.71930474,34.57323688,126.1896901,13.28379366,3.673961023,83.3405599,8.95688441,77.51193605,13.00852924,38.60442609,11.98577155,34.56816842,4.328641136,3.625119541,29.22559473,89.23631113,40.5793684,100.3524961,49.56548291,39.74478408,14.89773115,30.57442091,106.0560949,15.66968767,4.107704814,34.64184593,24.70321513,34.79321419,18.33667878,16.37261005,9.963408329,13.71641326,95.81445764,17.09008534,10.20658656,92.2266763,6.095600306,5.399657985,18.74744549,5.796911634,0.952410285,80.01244842,7.376673928,39.15823771,2.774784463,39.89841145,1.302746653,115.8942408,32.91932033,53.34694355,18.73023084,30.92112727,74.21907831,103.6759062,63.48927365,18.60157604,9.566049748,5.482247602,6.74877291,53.46887324,11.17428628,12.94437059,46.695926,41.39862912,6.455245975,28.22187666,6.976338421,21.2305335,90.50207604,29.56689352,12.65710489,19.37807572,41.02837055,4.452846798,3.047167409,81.33278718,11.52441229,14.40013123,2.99519898,15.31119241,65.70480375
34.14634375,6.706544819,37.70970698,47.64913475,36.16807181,22.88100135,12.79382257,35.04102778,126.0105297,13.00430823,3.688372344,83.49698554,8.980799124,77.53693128,13.03324667,38.73716189,11.98701125,35.0147189,4.378059287,3.642080855,29.07542938,89.45508086,40.84868094,99.7378875,49.60323864,39.5481637,14.74588976,30.64692339,106.0349316,15.88778769,4.143699233,34.80994466,24.08055434,34.95054687,18.36723017,16.51868809,9.66858202,13.63864539,96.9827817,17.19665312,10.24135912,92.12806827,6.057278036,5.419578165,18.85937456,5.827252513,0.942789798,79.26556559,7.359918474,41.93778331,2.786347897,40.08709736,1.332691022,117.6773418,32.98165512,53.46973529,18.86267525,31.0857366,75.24052532,103.8746931,63.33437809,19.0889342,9.618696994,5.566569398,6.753111551,53.87548868,11.31602772,13.18891156,46.58046292,41.86686367,6.539254998,28.32815423,7.099390387,21.35318265,89.42626606,29.73323711,12.85026062,19.58504367,41.69038283,4.451737435,3.042808935,81.54767285,11.56744709,14.66882101,3.029912778,15.33207795,65.69447749
33.81260866,6.671284424,38.02514922,47.79327789,36.56935743,22.45227676,12.76242352,34.56215317,125.341183,13.04482737,3.681803365,83.0717025,9.073254622,77.96200399,12.81328426,38.91761798,12.10914004,35.01121412,4.450005814,3.666173282,29.08068118,89.84305633,41.03015068,99.85140073,49.62187007,39.53306526,14.71754339,30.63967196,105.9246712,15.34092085,4.086037686,35.33793659,24.74892673,35.60341026,18.33511815,16.33552779,9.696020193,13.65048896,97.6426794,17.28924559,10.28015851,92.50503741,6.083511523,5.36241631,18.72196521,5.857140203,0.942110577,78.81271448,7.404316699,41.23840682,2.7938608,39.95133974,1.301353438,118.2608863,32.98507794,53.94016648,18.91776906,31.2015942,73.86313873,103.9329475,63.346597,18.85120198,9.668554143,5.560781002,6.799401889,53.69875614,11.42415442,13.1555326,46.83376663,42.44794565,6.589711734,28.3874635,7.105020945,21.4096036,89.20314758,29.59485975,12.85924599,19.40486351,41.74418591,4.445394574,3.057441386,81.9009983,11.53589939,14.64545382,3.196210481,15.40071848,65.60938949
34.81199399,6.956494695,37.75999211,47.0866475,36.62208864,22.71549384,12.740333,34.4426678,127.1625826,13.00086367,3.679100845,82.62040466,9.139709199,78.33043961,12.83273047,38.72475485,12.25108367,35.60715177,4.432594484,3.729968383,29.0336693,87.55174959,41.00190429,99.1404203,49.19256869,39.4148424,14.69640148,30.49599658,105.1407754,15.47660596,4.225053572,35.72866182,24.80978336,33.97175573,18.19246175,16.42661668,9.745540041,13.72527363,94.25364567,17.20722991,10.2861862,83.04580222,6.075375838,5.412748347,18.6669323,5.877296508,0.934145678,79.6683331,7.261446654,41.40690987,2.811091421,39.88637409,1.297473606,116.1460425,32.98112497,54.15266257,18.95204517,30.97324531,74.22775883,104.0044656,63.006775,18.79246997,9.685381771,5.526463369,6.833036862,54.05036087,11.31641164,13.10599165,47.18396708,41.84913621,6.554465578,28.50293099,7.141026801,21.32697516,87.40150663,29.63636459,12.73622115,19.28359043,42.18180421,4.433596011,3.07062301,81.62498136,11.39456679,14.81912095,3.186864438,15.66752934,65.18409575
34.61081513,7.1755337,37.96526429,48.01415373,37.57967349,22.79983339,12.93000413,34.43401988,128.2873613,12.98519316,3.751212293,83.42159664,9.231927723,78.35269454,12.77817458,39.25555578,12.25650879,36.12195527,4.454683015,3.802150129,29.37939109,88.65763979,41.43717044,100.2680341,49.45087006,39.71562894,14.73154685,30.83934324,97.60620672,15.52563422,4.227229019,35.92013821,24.21648772,34.69901234,18.18789396,16.63577138,9.843507797,13.69593723,95.04812645,17.41538154,10.35091816,84.96888862,6.163171754,5.48095385,18.72381728,5.911580863,0.931364781,79.1394509,7.334705137,41.5642615,2.841453896,39.97486815,1.298175278,117.2735053,34.18294271,54.53153591,19.00921939,31.27871632,74.02181944,103.7828757,63.43108925,18.88312083,9.747675552,5.653487323,6.86599797,54.2597988,11.37150123,13.15356246,47.42680949,42.20109203,6.646024739,28.82250007,7.236322223,21.27469088,88.28572014,30.00516374,12.90716914,19.48793649,42.57928701,4.46828364,3.095522653,82.29070639,11.41759607,15.02122564,3.189822636,15.92897047,66.60292121
34.13935873,7.124742401,37.5931421,47.88301769,37.37711271,23.08245528,12.86564767,34.52024533,130.9992996,12.8341506,3.749772139,82.65165449,9.118804171,77.33700602,12.66742459,39.32908607,11.93539578,36.23530514,4.423820293,3.763155538,29.48782071,89.61068631,40.2017356,101.2024326,49.30873059,39.82708901,14.6324622,30.88890284,97.24919859,15.95845157,4.253203361,35.64269775,24.39532907,35.30834668,18.14889017,16.56209785,9.79165903,13.65352987,96.34565464,17.33599018,10.29167016,84.23399552,6.272895326,5.424528971,18.53773698,5.882157172,0.925685825,78.60586871,7.071498017,41.26465429,2.818294656,39.71709029,1.288646885,118.0461805,34.05013975,53.78281818,18.83654721,31.23304065,74.15619685,102.9221963,63.60484008,18.70286611,9.758409649,5.649162927,6.860239055,53.76783271,11.41323338,13.06862854,46.39428381,42.35170397,6.612945504,28.97778197,7.200304902,21.28554015,93.25618514,29.94941106,12.8639997,19.4991755,42.3139306,4.495236826,3.05457247,81.82575866,11.35432696,14.95047626,3.150828085,15.68223832,66.48728655
