0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0175.HK,0267.HK,0291.HK,0316.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0981.HK,0992.HK,1038.HK,1044.HK,1093.HK,1109.HK,1177.HK,1211.HK,1299.HK,1378.HK,1398.HK,1928.HK,2007.HK,2020.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,2688.HK,3968.HK,3988.HK
26.8251,34.7857,82.3706,70.8655,27.8153,111.7161,16.0899,32.4708,3.7637,7.0128,5.2876,9.6915,1.098,0.7935,14.4629,22.5654,1.4633,25.2452,7.5959,4.5831,34.3593,1.9187,6.1393,2.4362,1.1995,1.2728,16.1997,0.8796,15.1178,1.5906,0.0361,4.5893,10.4135,18.8876,0.4225,2.8575,7.7111,7.9874,3.7329,0.4663,0.7164,3.8522,0.4309,0.8682,2.3009,8.1216,3.1818,0.5891,0.6047,4.9472,3.1949,4.4725,2.4828,0.4931
26.705,34.3877,82.1064,69.8499,27.856,111.6104,16.4601,32.6727,3.8936,6.9417,5.2424,9.6905,1.0822,0.7774,14.4615,21.7483,1.4509,24.6542,7.7047,4.5922,34.3293,1.8855,6.1473,2.4072,1.2131,1.2119,16.0742,0.8812,14.9499,1.5663,0.0355,4.5178,10.4805,18.306,0.4146,2.8504,7.6303,7.2043,3.7063,0.4564,0.7083,3.8317,0.4294,0.8437,2.3076,8.0653,3.1815,0.5697,0.6003,4.9264,3.1241,4.4861,2.4631,0.488
26.8918,34.5703,83.5552,70.087,27.7898,112.2714,16.8459,33.1104,3.939,6.9977,5.269,9.654,1.1291,0.7723,14.5453,21.8492,1.4754,24.9583,7.6605,4.6542,35.1591,1.9004,6.1727,2.4359,1.2164,1.2356,16.4041,0.8945,15.0981,1.5876,0.0361,4.6172,10.514,17.7624,0.4225,2.9015,7.4699,7.3235,3.7848,0.4522,0.7211,3.8854,0.4396,0.8843,2.3249,8.2107,3.1745,0.5757,0.6075,5.0077,3.1592,4.5209,2.5098,0.4948
26.7287,34.6774,83.9867,70.0906,28.5277,113.1335,16.594,33.2585,3.9132,7.3219,5.2603,9.5821,1.1487,0.7867,14.5741,21.7739,1.4795,25.5482,7.7375,4.7166,35.4291,1.9125,6.2929,2.436,1.2336,1.2792,16.4256,0.8996,15.0551,1.6092,0.0368,4.5676,10.6392,18.0841,0.4363,2.9153,7.6303,7.3456,3.7916,0.4746,0.7307,3.899,0.4441,0.9689,2.3111,8.1348,3.161,0.6144,0.622,5.0284,3.1594,4.5772,2.545,0.4982
27.1066,34.6533,84.9321,71.1522,28.6379,112.7603,16.4464,32.7336,4.0502,7.083,5.2875,9.6912,1.1722,0.7935,14.2937,22.7177,1.5042,25.3318,7.4425,4.5926,34.9486,1.9097,6.3275,2.381,1.3704,1.2648,15.8688,0.903,14.8371,1.6281,0.038,4.5252,10.5605,18.2827,0.4599,2.8267,7.6308,7.1831,3.8968,0.4957,0.7259,3.6973,0.4338,1.0047,2.3321,8.3088,3.1612,0.6591,0.6596,5.0491,3.1737,4.3953,2.6309,0.4897
27.132,34.8136,85.1088,71.2051,28.8348,112.8633,16.6706,32.7652,4.0179,7.0413,5.2789,9.7642,1.1996,0.7936,14.351,22.6174,1.5615,25.508,7.4102,4.5594,34.8169,1.9429,6.2852,2.4315,1.3602,1.2741,15.9732,0.9114,14.9608,1.6094,0.0374,4.4259,10.6293,18.5183,0.4756,2.8303,7.578,7.314,3.9233,0.5013,0.7372,3.6571,0.428,1.0211,2.3601,8.4205,3.1342,0.6472,0.6843,5.0291,3.195,4.4867,2.674,0.4932
27.1554,34.7345,86.0912,70.7244,28.7264,112.4822,16.9977,32.5601,4.1546,7.1539,5.261,9.6738,1.2465,0.7961,14.2102,22.5409,1.5656,25.5079,7.5963,4.545,34.8436,1.9308,6.3365,2.4459,1.3534,1.2504,16.0764,0.9181,14.8381,1.6067,0.0374,4.3903,10.5839,18.2592,0.4854,2.7996,7.658,7.6183,3.8839,0.5111,0.7483,3.6167,0.4294,0.9983,2.3635,8.4552,3.1274,0.6546,0.6929,4.9985,3.1809,4.5217,2.6934,0.4999
26.7314,34.2863,85.6616,70.5783,28.2924,112.2889,16.4768,31.8565,3.9917,6.9707,5.2608,9.3119,1.2074,0.8011,14.3224,22.5657,1.588,25.4854,7.3881,4.5784,34.5208,1.9639,6.3107,2.489,1.3396,1.2635,16.2826,0.9465,14.8465,1.6067,0.0381,4.4044,10.4816,17.9626,0.4756,2.82,7.6845,7.6398,3.8838,0.4985,0.7802,3.5492,0.4294,1.0519,2.3982,8.4063,3.1069,0.6948,0.6871,4.9473,3.2302,4.6128,2.7674,0.5134
26.6151,34.3142,84.4266,71.3024,28.8353,112.6748,16.2545,31.6823,4.0765,7.0414,5.2342,9.4028,1.2348,0.8122,14.3231,22.9234,1.5983,25.6174,7.2899,4.6312,34.7102,1.994,6.2767,2.4891,1.4115,1.2768,16.4074,0.9632,14.7771,1.5933,0.0374,4.3833,10.5274,18.2102,0.4835,2.8167,7.7649,7.7706,3.8381,0.4901,0.7914,3.7245,0.4338,1.1024,2.4088,8.4692,3.0729,0.7186,0.6958,4.917,3.2797,4.5218,2.8104,0.5185
26.7108,34.3163,84.09,71.4029,28.6854,112.8721,16.657,31.9185,4.0963,6.8869,5.2077,9.4757,1.2701,0.8097,14.2958,23.5361,1.6127,25.5972,7.1043,4.6363,34.6855,1.9972,6.2514,2.5085,1.4389,1.261,16.3051,0.9683,14.7342,1.6042,0.0374,4.3764,10.4261,18.31,0.4717,2.793,7.7654,7.858,3.8646,0.5027,0.7883,3.718,0.4309,1.0732,2.402,8.4489,3.0799,0.7187,0.6944,4.9173,3.2799,4.466,2.8145,0.5202
27.0187,34.4507,83.5842,72.2738,28.3628,113.3574,16.584,31.9212,4.1097,6.9579,5.235,9.585,1.2545,0.8131,14.2407,24.5825,1.5985,25.4685,7.1596,4.742,34.8762,2.0003,6.3376,2.5662,1.4185,1.2691,16.4718,0.95,14.6653,1.615,0.0381,4.4835,10.5516,18.1882,0.4639,2.9366,8.0329,7.8152,3.8715,0.5028,0.7788,3.7722,0.4501,1.1221,2.423,8.519,3.0734,0.7187,0.6916,4.9177,3.3014,4.5926,2.7913,0.5186
27.0898,34.4514,84.526,73.5727,28.255,113.7404,16.6587,31.9218,4.1554,7.0144,5.2351,9.5309,1.2936,0.8216,14.1003,24.5575,1.6497,25.7307,7.3897,4.7708,35.2257,2.0004,6.3634,2.6047,1.4391,1.2863,16.5341,0.9667,14.5956,1.6365,0.0387,4.505,10.4952,18.3489,0.4541,2.9435,8.2199,7.9458,3.9109,0.5028,0.7932,3.8599,0.456,1.1709,2.4509,8.5609,3.0871,0.6845,0.68,4.928,3.245,4.6558,2.8109,0.5203
26.8762,34.5279,84.6052,73.4712,27.9496,113.732,16.5832,31.9195,4.2332,7.042,5.2526,9.494,1.3053,0.852,14.043,24.7595,1.6761,26.4701,7.827,4.8685,34.8743,2.0123,6.303,2.6428,1.4971,1.3139,16.5122,0.97,14.9099,1.7008,0.0387,4.5047,10.4377,18.3476,0.4619,2.933,8.1926,8.3474,3.9369,0.5182,0.8059,3.8663,0.4707,1.1366,2.4438,8.6227,3.1209,0.6532,0.68,4.8868,3.2095,4.5924,2.9081,0.5236
26.6921,34.533,84.5323,73.5782,27.7371,113.7488,16.6153,31.6313,4.1622,6.9163,5.2623,9.622,1.2664,0.8538,14.0732,25.0689,1.6927,26.4522,7.8063,4.8453,35.121,2.0306,6.321,2.6576,1.5486,1.3445,16.7834,0.9702,14.8157,1.7386,0.04,4.4768,10.394,18.6218,0.4659,2.8959,8.2739,8.5008,3.9243,0.5322,0.814,3.8804,0.4678,1.1205,2.4615,8.6934,3.1486,0.6697,0.6483,4.8875,3.217,4.4318,2.9047,0.5254
27.0218,34.5336,85.474,73.5315,27.9109,113.9413,16.9578,31.9541,4.2274,6.9446,5.343,9.6041,1.2899,0.8555,14.186,24.891,1.7091,27.3904,7.7407,4.8334,35.6314,2.0577,6.3554,2.6241,1.5281,1.3418,16.8663,0.9819,14.9737,1.7574,0.0413,4.4271,10.4848,18.6468,0.4482,2.9301,8.194,8.4792,3.9638,0.5533,0.8252,3.8737,0.4663,1.1092,2.5033,8.7977,3.1487,0.6637,0.657,4.8978,3.2312,4.4879,2.9164,0.5322
27.0214,34.5332,85.4729,73.5305,27.9106,113.9398,16.9576,31.9536,4.2274,6.9445,5.3429,9.604,1.2898,0.8555,14.1859,24.8907,1.7091,27.3901,7.7406,4.8334,35.6309,2.0577,6.3553,2.6241,1.5281,1.3418,16.8661,0.9819,14.9735,1.7574,0.0413,4.4271,10.4847,18.6466,0.4482,2.9301,8.1939,8.4791,3.9637,0.5533,0.8251,3.8736,0.4663,1.1092,2.5032,8.7976,3.1487,0.6637,0.6569,4.8977,3.2312,4.4879,2.9164,0.5321
28.1984,34.7451,87.8268,73.5838,28.1934,114.6167,17.1516,33.0972,4.2275,7.0575,5.3968,9.8757,1.2782,0.8589,14.3553,24.535,1.6724,28.1762,7.6862,4.733,36.2763,2.0337,6.3898,2.5618,1.5247,1.3736,16.5774,0.9769,15.307,1.7789,0.0413,4.4486,10.5078,18.0673,0.4561,2.9063,7.954,8.4359,4.0951,0.5435,0.8172,3.8603,0.4678,1.0799,2.632,8.8674,3.142,0.6429,0.6599,4.9694,3.2383,4.481,2.9009,0.5271
28.0801,34.8494,87.6108,74.3095,28.496,115.1901,17.0024,33.0963,4.2665,7.3108,5.3877,9.8031,1.282,0.8639,14.4112,24.0757,1.6703,28.001,7.7407,4.7569,36.4631,2.0698,6.4068,2.5569,1.5007,1.3498,16.8043,0.9702,15.2102,1.7869,0.0406,4.4556,10.5188,17.5732,0.4384,2.941,7.847,8.3596,4.0819,0.5196,0.822,3.995,0.4693,1.0425,2.6215,8.7561,3.1419,0.6206,0.6222,4.9896,3.2453,4.4879,2.9125,0.5322
27.7044,34.7449,87.399,73.632,28.4533,114.424,16.9284,32.7455,4.2014,7.5505,5.361,9.7671,1.2625,0.8285,14.1582,23.9743,1.6396,27.4564,7.6642,4.7617,35.7931,1.9134,6.5268,2.5282,1.4563,1.3141,16.6187,0.9602,15.0265,1.7762,0.0394,4.4272,10.4057,17.734,0.4325,2.9034,7.8738,8.2402,4.0557,0.5127,0.8124,4.0422,0.4501,1.0149,2.5729,8.4785,3.1897,0.6042,0.6237,4.8775,3.1819,4.488,2.8775,0.5305
26.41,34.7174,87.396,73.9205,28.4523,114.324,15.8419,31.075,3.9342,7.677,5.3698,9.5859,1.2625,0.8208,14.3266,23.9735,1.6866,27.6736,7.6968,4.7041,36.2212,1.8922,6.6208,2.5809,1.4734,1.3022,16.6801,0.9685,15.0523,1.7547,0.0387,4.4484,10.36,17.5853,0.4227,2.9307,8.1672,8.5334,3.9768,0.5014,0.8172,4.0623,0.4442,1.023,2.5623,8.4991,3.1555,0.6057,0.6512,4.7855,3.1747,4.4668,2.9086,0.5355
26.387,34.7707,88.0388,73.4368,28.4962,114.4223,15.7827,31.3099,3.8236,7.5785,5.3251,9.6946,1.2547,0.8149,14.2987,24.2542,1.6601,27.3906,7.8612,4.7808,36.4365,1.8562,6.6124,2.5905,1.4836,1.2943,16.5564,0.9551,14.9475,1.7735,0.0387,4.4058,10.3602,17.4622,0.4266,2.9856,8.2474,8.1857,4.0097,0.4846,0.8028,3.968,0.4575,1.0392,2.6006,8.402,3.1623,0.6012,0.6599,4.806,3.1959,4.509,2.7683,0.5271
26.9284,34.7977,88.0404,74.1173,28.5617,114.3284,15.9764,31.6034,3.9018,7.5082,5.4237,9.7491,1.3016,0.8352,14.1864,24.9681,1.6826,27.8927,8.0803,4.8575,36.7592,1.9043,6.604,2.5378,1.4871,1.3234,16.6394,0.9769,15.0616,1.8353,0.0394,4.4343,10.2924,17.4255,0.4443,3.0336,8.2475,8.3163,4.0295,0.5028,0.8188,3.9277,0.4575,1.0734,2.625,8.5272,3.2033,0.6117,0.6599,4.8673,3.2313,4.5231,2.8229,0.5389
27.0462,34.719,86.759,74.3119,28.562,114.0411,16.0658,31.8087,3.9344,7.6069,5.379,9.8215,1.3212,0.8428,14.5806,26.1148,1.7174,28.0456,8.0804,4.9293,37.001,1.9164,6.6725,2.5234,1.6238,1.3789,16.6809,0.9853,15.2983,1.8648,0.04,4.5411,10.3151,17.3763,0.4384,3.0371,8.1942,8.6534,4.0952,0.5113,0.83,4.0422,0.4707,1.1222,2.6424,8.6036,3.2033,0.637,0.6555,4.8878,3.3019,4.5372,2.8346,0.5423
27.2343,34.8242,87.6136,75.6215,28.8653,114.233,16.2294,32.2479,4.0191,8.1845,5.3969,10.0747,1.3407,0.8589,15.0309,26.1147,1.7337,28.678,8.0366,5.1566,37.3229,1.8713,6.664,2.557,1.6033,1.4211,16.8875,0.9936,15.3859,1.8889,0.0406,4.5767,10.3491,17.475,0.4345,3.1879,8.2476,8.7838,4.1739,0.5155,0.8379,4.2983,0.5002,1.1401,2.7398,8.68,3.1829,0.6548,0.7178,4.9388,3.3653,4.5582,2.8619,0.5491
27.1874,34.798,88.0413,75.4277,28.9954,114.3295,16.3633,32.3945,4.0582,8.1141,5.379,9.9481,1.3681,0.8572,15.1998,26.1148,1.6928,28.9616,7.8286,5.1806,36.9742,1.8412,6.6383,2.5282,1.6033,1.4264,16.8256,0.9869,15.2896,1.897,0.0419,4.5411,10.3265,17.4133,0.4423,3.1708,8.4879,9.0883,4.0952,0.5085,0.8268,4.2578,0.5163,1.1206,2.6668,8.7356,3.2033,0.6742,0.7091,4.898,3.3795,4.7826,2.8502,0.544
27.1636,34.9819,88.6814,74.4083,29.3852,114.4244,16.3483,32.4527,4.0191,8.0717,5.3521,10.0023,1.3602,0.8555,14.8901,25.7578,1.6805,28.2634,8.157,5.1326,37.0007,1.8351,6.6382,2.533,1.5691,1.4026,16.9908,0.9903,15.3157,1.9023,0.0458,4.7475,10.3604,17.3638,0.4443,3.1879,8.2742,9.5121,4.0886,0.5056,0.822,4.2039,0.5149,1.0767,2.6946,8.6313,3.2033,0.6533,0.7438,4.9081,3.3442,4.6984,2.8385,0.5457
27.3037,35.1123,88.4647,74.6968,29.4058,114.8047,16.3775,33.1253,4.1492,8.0573,5.3608,10.1828,1.3641,0.8572,14.8051,25.6805,1.703,28.8076,8.0472,5.1444,36.9726,1.8622,6.7836,2.5617,1.6033,1.3841,17.1349,1.0019,15.692,1.8889,0.0458,4.8114,10.5187,17.5483,0.4463,3.1535,8.1672,10.5228,4.0819,0.507,0.8315,4.2307,0.5149,1.0799,2.6771,8.6935,3.1759,0.6712,0.7409,4.8978,3.3511,4.6913,2.8423,0.549
26.6926,34.7706,86.97,72.6605,28.9295,113.269,15.8868,32.7742,4.019,7.7053,5.3072,9.9297,1.368,0.8437,14.4112,24.9675,1.6744,27.7176,8.102,5.0249,36.3022,1.8261,6.7837,2.485,1.511,1.3313,16.6183,0.9702,15.2716,1.8352,0.0458,4.6833,10.4282,17.7336,0.4345,3.0336,8.2741,9.8598,4.0294,0.5,0.8108,4.1095,0.4972,1.0344,2.6736,8.52,3.101,0.6444,0.7119,4.8468,3.2594,4.5581,2.7761,0.5355
26.5489,34.5566,85.6794,72.1683,28.7749,111.1444,15.6919,32.976,3.9925,7.6623,5.3246,9.7117,1.407,0.8334,14.4942,24.965,1.6476,27.6058,8.0684,4.9645,35.8157,1.8018,6.7916,2.4608,1.5348,1.314,16.4927,0.96,15.0949,1.8377,0.0464,4.9533,10.5631,17.8183,0.4226,3.0881,8.2999,10.6088,3.9634,0.4986,0.8075,4.0552,0.4927,1.018,2.649,8.4983,3.0598,0.6339,0.7278,4.8259,3.2591,4.6137,2.7485,0.5321
26.9022,34.6362,85.3821,72.0243,28.8189,110.5703,15.7963,33.2109,3.9796,7.8033,5.2799,9.8204,1.4539,0.8419,14.4383,24.6089,1.6558,27.5192,7.9372,4.9646,36.4067,1.7477,6.9459,2.48,1.528,1.2638,16.5137,0.9634,15.0076,1.8378,0.0471,4.9036,10.518,18.0531,0.4226,3.1396,8.3535,11.196,4.0028,0.5014,0.8059,4.0283,0.4972,0.9953,2.6421,8.4707,3.0599,0.625,0.7683,4.8362,3.238,4.6278,2.7486,0.5321
26.4565,34.5324,84.4455,71.4453,28.7551,109.8064,15.7375,33.1245,3.8365,7.7332,5.2265,9.6219,1.4032,0.8301,14.3826,24.0749,1.6068,26.9752,7.8828,4.917,36.2473,1.7207,6.8605,2.4321,1.4597,1.281,16.3697,0.9467,14.9206,1.8191,0.0464,4.854,10.4845,17.8441,0.4128,3.0917,8.0869,10.5986,3.9636,0.4888,0.7916,4.0083,0.4942,1.0051,2.6457,8.3183,3.0395,0.6399,0.7597,4.8058,3.1817,4.7613,2.6941,0.522
26.7396,34.6389,84.1066,72.2724,28.8861,111.1554,15.9612,33.4186,3.8626,7.8602,5.2356,9.785,1.4267,0.8377,14.3268,24.6108,1.6355,27.1506,8.3538,5.0488,35.9266,1.7178,6.9122,2.4658,1.5247,1.2943,16.5977,0.9769,15,1.8486,0.0477,4.9396,10.4395,17.5732,0.4187,3.1947,8.2207,10.9251,3.9835,0.4874,0.8156,4.1364,0.5075,1.0441,2.6423,8.3881,2.9851,0.6489,0.7365,4.8366,3.203,4.7334,2.7605,0.5372
26.4796,34.7162,85.0426,71.7354,28.9714,109.9971,15.7075,32.9776,3.8625,7.7753,5.1995,9.6398,1.4266,0.8343,14.495,24.1001,1.6048,26.6259,8.2111,4.9409,33.4297,1.6786,6.9632,2.4225,1.5177,1.2837,16.2662,0.9501,14.7364,1.8378,0.0471,4.9749,10.3823,17.3132,0.4187,3.1911,8.3003,10.7724,3.9505,0.486,0.7996,4.1362,0.5016,1.0164,2.5066,8.2627,2.9782,0.631,0.7322,4.8057,3.1393,4.7051,2.698,0.5254
26.4292,34.8169,86.3134,71.726,28.9676,110.367,15.765,33.4126,3.862,7.6757,5.3152,9.5482,1.4147,0.8384,14.5494,24.4026,1.6046,26.8187,8.0458,4.9641,33.2912,1.7265,6.9195,2.4318,1.5517,1.232,16.512,0.9516,14.8659,1.8617,0.0477,4.9743,10.3696,17.2986,0.4167,3.1975,9.3667,10.521,3.9499,0.4915,0.8011,4.1694,0.5001,1.0212,2.5897,8.2755,2.9982,0.6339,0.7581,4.7745,3.1248,4.7045,2.6976,0.5304
26.7353,34.8964,86.1012,72.4061,29.4231,110.9451,15.7801,33.1738,3.875,7.7604,5.36,9.7292,1.4421,0.8393,14.6059,24.5304,1.6312,27.059,8.1992,4.9642,32.9966,1.7716,7.1251,2.451,1.5381,1.2531,16.5536,0.9533,14.9274,1.9181,0.0477,4.9601,10.4265,17.3235,0.4285,3.2078,9.6337,10.782,3.9435,0.4873,0.8075,4.1425,0.4927,0.9724,2.6662,8.1159,2.9506,0.616,0.7784,4.795,3.146,4.7536,2.7093,0.5321
26.6164,35.0001,86.5244,72.7907,29.335,109.7873,15.6604,33.2021,3.94,7.76,5.3866,9.6021,1.4576,0.8029,14.774,24.3,1.627,26.7961,8.4834,4.952,33.7462,1.7595,6.9699,2.4365,1.5038,1.3006,16.7595,0.9449,14.8654,1.8375,0.0464,5.0239,10.3466,17.1007,0.4226,3.1871,9.4464,10.3903,3.9039,0.4915,0.8074,4.149,0.4956,0.9707,2.6036,8.0184,2.8619,0.6026,0.7653,4.805,3.1106,4.7114,2.7131,0.5287
26.7394,35.1124,86.7554,73.7268,29.3192,111.0582,15.7379,33.4182,3.9929,7.9165,5.3787,9.6221,1.4579,0.8073,14.4674,24.0501,1.6621,27.412,8.4632,5.0846,34.6115,1.7809,7.0845,2.4418,1.5281,1.2877,16.8249,0.9769,15.2101,1.7842,0.0458,4.9211,10.3827,17.0177,0.4207,3.2529,9.4216,10.6967,3.9703,0.493,0.822,4.2644,0.5001,0.9368,2.6041,8.0825,2.9306,0.5804,0.7611,4.8263,3.1536,4.7754,2.7565,0.5372
27.326,35.1107,88.0333,74.2568,29.7729,112.2056,16.0644,33.7457,4.0774,8.1274,5.3964,9.7664,1.4891,0.8191,14.4104,23.947,1.6886,27.7596,8.7146,5.192,34.8245,1.835,7.2759,2.4656,1.5382,1.2916,16.9067,0.9835,15.4547,1.811,0.0471,5.0068,10.4389,17.2513,0.4285,3.3658,9.5546,10.6419,3.9964,0.493,0.8299,4.345,0.5075,0.9546,2.5831,8.1654,2.9577,0.5908,0.7625,4.8771,3.1746,4.8383,2.7642,0.5372
27.5848,35.2951,89.1022,74.8878,29.5997,112.8788,16.2876,34.045,4.124,8.0993,5.4143,9.9834,1.5048,0.8326,14.7764,24.584,1.7131,27.9124,8.7585,5.3476,34.3954,1.8591,7.4851,2.4657,1.5382,1.2731,17.0928,0.9935,15.411,1.8861,0.0477,5.1214,10.4956,17.1897,0.4266,3.4447,9.528,10.6202,3.9833,0.5112,0.8363,4.4394,0.5163,0.9481,2.604,8.2488,2.9441,0.6012,0.7597,4.918,3.224,4.8594,2.8227,0.5456
27.5628,35.376,89.5343,74.7948,29.5363,112.5006,16.348,34.017,4.0776,8.1702,5.4593,10.1106,1.4814,0.8344,15.1712,24.8911,1.6928,27.7177,8.54,5.4077,33.8607,1.8501,7.3983,2.4418,1.5281,1.2811,17.0524,0.9902,15.3417,1.8916,0.0484,5.136,10.5189,17.4005,0.4266,3.4363,9.7687,10.5447,3.9441,0.5084,0.8331,4.3924,0.509,0.9303,2.5972,8.159,2.9511,0.6012,0.7669,4.9386,3.2241,4.7614,2.819,0.5457
27.6341,35.377,89.7506,74.8939,29.5154,112.792,16.4525,33.8683,4.0311,8.3676,5.4595,10.0747,1.4306,0.8352,15.5939,24.4077,1.6642,27.3913,8.6278,5.4198,33.7543,1.8201,7.355,2.4659,1.4974,1.2666,16.9702,0.9869,15.3246,1.9211,0.049,5.0645,10.4852,17.3639,0.4306,3.3936,9.8224,10.5885,3.9902,0.5057,0.8332,4.4734,0.5134,0.9271,2.6077,8.1245,3.0329,0.5938,0.7452,4.898,3.2031,4.7896,2.8307,0.544
27.5869,35.3241,89.3226,74.8934,29.4069,112.3109,16.2442,33.7784,4.0111,8.3816,5.4416,10.0023,1.3993,0.8251,15.4812,24.6369,1.6458,27.1076,8.5183,5.3241,34.0224,1.781,7.3549,2.4419,1.5042,1.2547,16.6807,0.9702,15.3333,1.9238,0.0477,5.0788,10.4964,17.5119,0.4247,3.3798,9.6088,10.2514,3.9704,0.5014,0.822,4.5003,0.5193,0.9124,2.6076,7.9855,2.992,0.5864,0.7163,4.8367,3.1607,4.7335,2.8151,0.5406
27.8458,35.5613,91.0329,75.3306,29.6889,113.4647,16.4526,34.1377,4.0844,8.3817,5.5222,10.1833,1.3837,0.8293,15.8472,24.4842,1.6601,27.2169,8.5183,5.3839,34.2642,1.8081,7.3375,2.4467,1.4974,1.2296,16.9289,0.9886,15.4824,1.9587,0.0477,5.215,10.5985,17.6601,0.4286,3.4279,9.4754,10.4471,4.0033,0.4987,0.8284,4.5206,0.5252,0.8994,2.5764,8.0412,3.0057,0.5938,0.7351,4.9082,3.196,4.7405,2.8541,0.5474
27.8224,35.772,89.751,76.398,29.5589,113.7533,16.4229,33.9283,4.0911,8.3254,5.5401,10.2737,1.4306,0.8276,15.5658,25.0703,1.6806,26.9989,8.3541,5.4916,33.9691,1.8171,7.3289,2.4899,1.4905,1.2613,17.1357,0.9936,15.5262,1.9936,0.0484,5.2293,10.7346,17.2776,0.4247,3.5478,9.9559,10.8059,3.9574,0.4987,0.8348,4.4532,0.5443,0.9206,2.5938,8.1453,2.958,0.6102,0.7279,4.8572,3.2243,4.8948,2.8931,0.5524
27.4462,35.6554,90.1788,75.9132,29.6241,113.2734,16.1998,33.6592,4.0911,8.1282,5.5222,10.1652,1.4072,0.8276,15.5659,24.7137,1.656,26.7591,8.6169,5.3481,32.9228,1.781,7.4073,2.4563,1.4871,1.2481,16.929,0.9802,15.2897,1.9802,0.049,5.1291,10.7573,17.179,0.4207,3.4536,9.7691,10.4146,3.9049,0.5057,0.822,4.4196,0.5443,0.888,2.6285,8.0343,2.8966,0.5923,0.7264,4.847,3.1749,4.8949,2.862,0.5423
27.2638,35.1098,88.9857,75.5187,28.9586,111.185,15.891,33.4112,4.0004,7.6774,5.5152,10.1619,1.3725,0.8228,15.3129,24.6714,1.6643,26.5757,8.3174,5.3017,32.4848,1.7616,7.3439,2.4485,1.4608,1.2358,16.8265,0.9712,15.3313,1.8949,0.0479,5.137,10.6738,16.7478,0.4103,3.4245,9.8216,10.4948,3.8429,0.5002,0.8162,4.1782,0.5369,0.8816,2.5793,7.9193,2.8314,0.5888,0.7214,4.8043,3.1403,4.8485,2.8539,0.5414
27.8695,35.9206,91.6743,77.6107,29.4723,114.1377,16.4229,34.1079,4.1111,7.776,5.5848,10.5631,1.4932,0.8428,16.1288,25.2741,1.7133,27.6532,8.1571,5.4199,33.5667,1.8412,7.294,2.533,1.511,1.2679,17.301,1.0154,15.7278,1.9802,0.049,5.1863,10.7573,17.3023,0.4129,3.5478,10.117,10.9799,3.9639,0.5113,0.8459,4.3522,0.5487,0.9352,2.6251,8.4023,2.7808,0.6206,0.738,4.9184,3.3089,4.965,2.9594,0.5575
27.8931,35.7881,91.4611,77.2231,29.4724,114.3304,16.6015,34.1978,4.1311,7.9592,5.5312,10.5813,1.4345,0.8411,15.9037,25.1214,1.7215,27.7187,8.2337,5.5276,33.9157,1.8442,7.1807,2.5522,1.5384,1.2693,17.1771,1.0187,15.5701,2.058,0.0503,5.1792,10.7573,17.5492,0.4168,3.6078,9.8494,10.7734,3.9508,0.5029,0.8443,4.3657,0.5443,0.9271,2.6216,8.3815,2.7672,0.6236,0.7843,4.949,3.3019,4.8388,3.0296,0.5575
27.8694,35.5491,89.9646,76.883,29.0822,113.3689,16.5419,34.2275,4.1377,7.945,5.4864,10.545,1.4423,0.8454,15.7347,24.8919,1.7398,27.784,8.1023,5.6591,33.6739,1.8382,7.233,2.5618,1.5794,1.3049,17.1563,1.0154,15.4473,2.0607,0.0503,5.2222,10.6099,17.5615,0.4365,3.625,9.9564,10.458,3.9377,0.5029,0.8475,4.305,0.5414,0.9677,2.6424,8.3328,2.7603,0.631,0.7756,4.898,3.3089,4.7335,3.0647,0.5575
27.8695,35.6819,91.0335,77.0774,29.429,114.138,16.5568,34.2875,4.0778,8.0296,5.5759,10.5089,1.4853,0.8623,15.594,24.943,1.7623,27.6314,7.8396,5.5754,33.9961,1.8622,7.2156,2.5666,1.5794,1.4159,17.3424,1.0237,15.5175,2.0392,0.049,5.3798,10.6666,17.1543,0.4227,3.7021,10.3044,10.4255,3.9246,0.5127,0.8587,4.4128,0.5487,0.9612,2.6598,8.3676,2.7235,0.6787,0.7626,4.8674,3.2948,4.7336,3.1193,0.5643
28.152,35.7618,91.889,77.3205,29.2559,113.5624,16.3784,34.9161,4.0445,7.931,5.5043,10.6718,1.4697,0.8961,15.4815,24.6884,1.7828,27.6753,7.5549,5.5515,33.889,1.8623,7.2418,2.5619,1.576,1.4211,17.3839,1.0254,15.614,1.9909,0.049,5.3297,10.678,17.2038,0.4207,3.5907,10.4383,10.5451,4.0362,0.5295,0.8603,4.3859,0.537,0.9889,2.6703,8.326,2.7876,0.6801,0.7337,4.8368,3.2666,4.7546,3.1505,0.566
