ADS.DF,AIR.DF,ALV.DF,BAS.DF,BAYN.DF,BEI.DF,BEI.DY,BMW.DF,BNR.DF,CON.DF,DB1.DF,DBK.DF,DPW.DF,DTE.DF,EOAN.DF,FME.DF,FRE.DF,HEI.DF,HEN3.DF,HNR1.DF,IFX.DF,MBG.DF,MRK.DF,MTX.DF,MUV2.DF,PAH3.DF,QIA.DF,RWE.DF,SAP.DF,SIE.DF,SRT3.DF,SY1.DF,VOW3.DF
228.8333292,113.3765131,217.3332272,101.3388048,116.6605869,115.7022451,115.9827354,101.7829144,58.92633532,261.5571965,131.7135659,12.05640768,39.23357947,15.52630632,10.72641622,101.4673628,78.42041056,91.13597042,126.6296793,132.0641787,27.74516463,75.14802383,99.45718239,188.9803336,219.6589592,77.41532035,36.48711204,23.12291837,112.8973422,133.2562625,151.3478862,81.29543604,195.758849
223.4342638,112.5192632,209.1354009,99.08065713,115.8789147,115.6464129,116.2509177,99.85953828,57.25357695,252.0319895,130.1429023,11.40886506,38.38605301,15.33349604,10.50908296,99.67353681,77.77186392,88.62969963,124.4466074,126.8297512,27.29571547,73.24970322,98.81328002,187.5127302,210.2397846,75.77234814,36.08428484,22.25623819,110.8219998,130.9217835,142.4073741,80.86413833,188.2102357
226.7547884,111.9064588,208.6997773,99.10066815,119.0130958,114.6752784,114.3983964,99.56213808,56.65697105,251.6164811,130.6536748,11.47675724,38.54427617,15.41886414,10.5526637,101.1311359,77.52694878,87.33318486,124.2507795,127.2503341,27.57282851,72.63536748,102.1002227,186.8953229,209.9688196,74.98886414,36.49073497,22.76777283,111.0988864,130.5036971,134.9799555,79.97273942,189.825657
226.8540004,113.4619905,205.7431654,98.40448335,118.7338675,114.0451628,114.6050081,99.44252993,57.57076328,254.37973,133.5464424,10.817845,37.89453199,15.4307374,10.56474825,99.88574083,76.55885133,88.59552632,123.807466,125.3820311,27.32745105,71.8584831,101.9851609,188.8311705,207.201096,72.66326079,36.28497662,22.64457798,112.2606557,130.5139467,135.8791313,81.57413258,186.8483849
226.5979853,116.1534019,210.4074013,99.58846921,120.7976663,114.6443085,114.6911021,100.4775475,58.58558132,255.7269983,134.2976185,11.12400744,38.71000172,15.47698165,10.55312558,99.74054839,77.20943225,89.89049658,123.8860436,128.7993711,27.63161803,72.42478713,103.3436552,187.8762852,212.0919707,73.69991261,36.59259153,22.54281454,113.4744686,132.5428587,126.9276273,82.14615656,189.7714258
227.732876,115.9950551,211.8586407,99.49098243,119.9023798,114.4904436,114.7703713,100.9139484,58.34160541,254.8508753,136.2898159,11.18544574,38.86330052,15.53598928,10.5567747,99.81756479,77.2134002,90.50996761,123.3431582,129.5832139,27.74783672,72.89784762,99.72425554,187.5515824,211.5203947,73.0611388,36.68219692,22.83160587,114.4437889,132.0559089,127.717029,82.83528221,189.5344038
230.0045638,115.8563172,210.373452,100.1561074,118.2546353,116.3359808,115.2362642,101.1622311,58.82314073,259.7203111,139.1609505,11.01822473,38.41988746,15.65341335,10.47187615,101.0569391,77.96288979,91.25308228,125.355997,128.1052886,28.53413688,72.96736849,98.62352354,188.3557211,211.9879296,74.28936827,36.37254267,22.81327057,115.2362642,132.6445445,134.5398008,82.68933148,190.0169952
239.3769894,117.5549681,209.8124072,100.6391505,116.8516077,114.2726196,113.9443848,102.1396527,58.60164397,261.4156152,139.1481324,11.26548907,38.62620862,15.79044097,10.45896914,102.2920475,80.347203,92.16365771,123.5569769,128.1288195,28.89638976,73.09086821,98.47045597,188.5005871,209.6600125,74.08729544,36.42234603,22.51339413,116.2303061,132.9116702,126.604872,83.1606446,191.3609194
230.8886278,117.6065014,209.9266034,100.2854356,116.2985841,114.3661659,114.4839963,102.1589387,59.15085029,261.9369327,138.5685258,11.2528012,38.34200535,15.84229447,10.45155462,102.5124298,81.13799903,91.41280809,124.959117,129.1420955,28.86844287,73.05483503,98.90682019,189.9425711,210.739633,74.23313882,36.40958713,22.35831443,116.4281976,133.5489516,126.6676575,82.78762434,191.1208749
235.3241567,119.0185835,210.7655154,101.3486293,115.9163152,116.0696592,115.5978314,101.1598981,58.60102308,262.45426,138.5404622,11.28730253,36.93232755,15.70007281,10.46278331,102.4810162,79.83327782,92.61981345,126.2729372,128.4551412,29.13537178,73.00356921,99.55568333,190.9723357,211.4968486,73.79388091,36.64923082,22.40002875,118.9242179,134.3765811,128.5730981,82.47551396,188.4244651
234.3555507,118.8029545,213.0162413,103.5050721,114.5398033,116.1178759,115.5525962,100.4078103,59.09528409,257.9088724,137.0214489,11.44691434,35.64795236,16.08691871,10.48122815,101.8681163,80.69368007,92.98851399,126.599104,129.5432692,29.67718531,72.06138767,98.7590778,190.1930726,213.8641608,72.4735708,37.09648164,22.40509725,119.8864073,136.3501792,130.7209353,83.47297203,187.7670804
231.782133,118.3788575,213.8441603,102.9227944,113.179786,115.8381348,115.5558323,100.4996978,59.21295395,256.0719125,136.740284,11.3956118,34.7702606,16.19710719,10.68397419,101.7935843,80.62089518,92.35997505,127.389013,129.741534,29.11244756,73.22221659,97.77077338,191.8480888,213.3736561,73.04577751,37.3109833,22.81357254,120.2608743,136.2109668,126.4480046,82.9734162,187.7547022
228.7919259,117.4026741,211.4798469,102.0637493,115.9228085,116.5335467,116.5335467,99.40938712,58.74831692,256.3925946,136.0654241,11.33858959,34.71811771,15.93204556,10.54697893,102.157709,80.68791228,90.71811273,127.7264987,130.2516663,29.36241349,72.65435594,97.78858189,189.6811912,213.2298468,71.94965802,37.337245,22.79697784,120.4563651,138.7315313,132.1308607,86.9597238,187.2852182
235.0646595,123.4251678,216.5308286,104.2660708,119.1544823,117.2196967,117.2196967,102.0953357,58.9873675,260.8421391,137.3815789,11.49545818,35.86431944,16.37489322,10.93625793,104.4076405,83.59689722,91.68996404,130.2441074,132.1317032,30.16613974,74.60722241,99.68865107,196.8998327,219.1970576,74.20610831,37.95247225,23.70112426,123.4015728,142.46629,143.339303,88.81138051,193.4785654
231.4440006,120.6608603,208.8200893,101.368077,115.8723637,116.5894815,114.576925,98.97382873,58.2484751,259.8973859,133.418618,11.03551829,35.23130563,15.90382313,10.93489046,101.5994053,81.10371474,89.06140951,128.2715625,128.5028909,29.14737039,71.96624545,97.48176096,190.8458775,211.781092,72.33637079,36.8621704,23.39886123,119.8512111,138.1030168,130.1221892,88.57562,187.0752256
220.801535,116.8463822,205.1204994,98.97999844,112.6151762,115.567721,116.3000451,97.88732436,57.48163151,256.7784105,132.3995516,11.17084891,34.58197244,15.66941138,10.74307863,100.5027677,79.34673745,87.01870444,125.65752,128.4473262,28.30490854,71.10518502,95.29512945,185.9870787,210.3397618,69.51267066,36.38372227,22.98684051,118.1250434,135.5380836,126.1224877,85.99577551,177.3851763
219.6050653,116.263554,204.662865,98.86001223,112.826964,115.5901681,115.4972873,97.09527684,58.28270833,252.6358034,133.6322655,11.13176509,34.78386338,15.66783165,10.65807296,100.6363577,79.97037748,87.40084229,125.3310431,127.8272149,28.21254606,70.40365404,95.94587682,185.6455192,210.0847823,70.82161769,36.53698867,22.87189948,119.0964187,135.5131019,131.7746493,86.21661196,180.351313
220.6768005,114.1292029,201.1729762,96.52367369,111.6637343,108.0870686,116.0969477,93.87300559,56.78680215,243.4216162,133.5751522,10.88047167,33.93781164,15.45837225,10.56910498,100.3318388,79.95989182,84.82137916,125.1832991,124.1994266,27.44425355,67.18112509,96.28059933,185.7782663,205.108466,67.7135737,35.9518564,22.41492914,116.9071956,132.9732538,126.74592,85.58532717,172.6522505
221.6583236,116.9102592,204.2506018,96.8333535,115.1810922,108.4617116,108.415291,93.340204,56.35459786,243.127847,132.4727625,10.990075,34.00308314,15.74238303,10.53863474,101.4522023,80.84145979,84.57831739,124.1750818,125.451648,26.97036356,66.99651842,96.60125054,188.8157552,207.9642491,67.30985742,36.46337448,22.3573173,117.3512549,135.0375002,129.3973983,87.29392198,173.8451145
217.5777911,113.1381194,200.2508566,94.97165642,112.0537284,108.3924516,108.6489742,92.24318894,56.17844575,236.5837825,131.8176275,10.86139938,33.13805372,15.56625676,10.52908603,100.0438075,79.75520318,83.53308123,124.1802506,125.9292682,25.46569645,65.78638251,95.37976053,183.996653,206.2091766,66.15950626,35.8665212,22.27082428,115.3185613,131.8992483,125.9292682,87.31095927,170.4242763
220.6083645,113.1261895,202.9034894,94.89438355,113.1261895,111.5922353,111.5219779,91.99040933,55.80782725,238.9923949,134.0746164,10.81847495,33.07954511,15.48005615,10.80442346,101.2643915,80.32767413,85.03492268,123.7701918,125.4095321,26.04209144,65.62044983,96.27611322,184.3086867,209.3086261,66.62747315,35.90155232,22.72828214,116.1238403,131.8732166,128.2198297,88.03257349,170.4679708
218.2979342,114.6457616,200.9623386,95.59642514,111.4864163,111.9410822,111.7312364,91.51608992,55.07286736,235.7267947,133.4852522,10.49229056,32.72428846,15.50527383,10.70913124,101.0757324,81.14038036,85.38392899,126.2572298,124.1587717,25.79937669,64.74909088,96.17933017,182.6824368,207.7473532,66.28796016,36.01187284,22.54093756,115.8115716,132.8557147,132.3194421,87.27254129,170.6745932
212.5712697,113.5064568,199.9826034,94.10809794,109.2446084,111.0165182,110.993356,89.83466844,54.43121589,227.163468,130.1716737,10.49248545,32.42710734,15.35076099,10.52838689,99.20378623,78.65889751,83.52296361,124.1494967,123.1071968,24.74883156,64.11302365,95.91475106,183.4447787,205.6226039,63.76559036,35.44977699,22.33996073,113.2748346,130.1021871,127.3922074,85.86234779,165.9573029
216.248602,116.0110147,204.8695312,94.72151331,109.6276335,112.5186576,112.449273,89.9917979,54.84850905,227.3501345,131.8306985,10.59386868,32.37946982,15.37446612,10.56264562,99.91379258,79.42221383,83.6315449,126.6846757,124.082754,25.32537104,63.98414518,97.23092223,190.1137442,209.3679647,62.44612036,36.241878,22.52685972,114.4614258,130.9055708,129.5178793,87.35518393,164.0713992
214.5995647,114.2818574,204.4650477,94.97023172,111.1177398,113.4879091,113.4879091,91.11724715,55.72816769,226.5087897,132.9863461,10.64824826,32.38842178,15.52869538,10.79069193,99.803976,78.76434512,83.83160361,126.0976767,123.7625346,24.97434542,65.06873634,98.75316202,186.5778587,209.5206305,63.98289523,36.0779464,23.07704241,115.3560228,130.9547724,128.4328189,88.15161661,165.2113079
215.2499932,113.9113674,209.6621081,94.56331504,110.2093935,113.736746,113.4573518,90.17449689,56.49584733,227.0078349,133.8764155,10.73106781,32.24675399,15.69264418,11.00114892,100.2559731,78.78918087,83.46903469,126.3676948,124.2140307,24.70310901,64.9708065,98.8357189,186.8449103,212.2814292,63.72517377,36.04185933,23.8067191,115.1919244,132.0370699,126.891559,87.47368573,164.8658953
212.5451798,114.2321008,209.0115069,94.75608154,110.5584804,113.1941572,113.4740521,91.75887379,55.85069224,226.1900556,135.6323973,10.85758916,32.26954801,16.07063143,11.27743149,96.68035889,79.56012163,83.26872888,127.2355507,125.2529619,24.60742548,66.59165853,98.63962309,185.080494,214.8193258,63.79270966,36.21140101,24.49080261,114.4653465,133.2066416,141.6967865,88.7966529,167.9136076
212.462049,114.207097,210.6662665,96.12100272,110.184078,112.5279238,113.1342919,94.25525476,56.70707706,234.151369,135.5582502,11.14784406,32.40570988,16.10373708,11.47318386,96.57577879,79.97062194,85.26468178,126.0545966,126.1712058,25.15261469,68.50793291,99.04789483,186.6914053,213.8613599,67.6100417,36.30045875,25.05932729,115.7346782,133.727485,137.0158658,88.13326927,173.9809973
212.49648,115.1046958,210.2166003,95.86017276,109.0133249,113.3860172,113.1054167,93.9076604,56.73977539,231.553936,136.9096991,11.45785697,32.3626001,16.15207082,11.51631542,98.25696937,80.76619995,84.81152496,126.7963866,126.3871774,25.10206012,68.15086559,99.3559883,187.0670526,214.9517351,65.23963459,36.85220936,25.67495297,116.2387898,134.267377,132.1161059,90.7275205,172.8031898
213.7793442,116.85038,212.5812402,96.88197973,111.1182745,113.7494049,113.6789282,94.19211875,57.21533987,233.3366304,137.6645008,11.49710012,32.81865317,16.28599235,11.44306797,98.36199057,80.95424397,85.34729203,127.2691865,128.3850677,25.68875966,68.38589791,99.84200142,189.6998027,216.8333348,65.77825976,37.10598617,25.71225189,118.941189,135.9730598,142.1280255,91.8546413,171.2583977
217.0461824,121.2448664,213.8245868,97.5767209,111.6153526,114.7311294,114.4959764,94.26106416,57.91817413,237.3869135,139.092976,11.42373081,33.33293213,16.31373662,11.42843387,98.15284565,80.58691951,84.86670339,127.9232104,129.9220106,26.01967506,68.62939148,101.3744412,193.6484629,218.2219472,65.72525242,37.56568542,25.57288444,119.4577039,138.0112724,142.267541,92.27402164,172.0143905
214.8784371,120.5993499,209.8114346,95.11185841,108.5769482,115.8138476,115.8138476,92.75429477,57.23836096,233.2345918,139.9876717,11.21778041,32.77130749,16.24490367,11.38902633,96.71875502,79.12499653,83.53516532,127.7893325,127.8479784,25.38192892,67.32544917,99.29917293,190.5990503,217.5175008,63.94744753,37.04072621,25.19426216,117.9954736,135.5188571,142.5094438,91.39371078,167.5394975
216.5332389,122.6515313,209.7789911,95.26060246,108.5470727,117.1476374,115.0091817,92.87675029,57.13065327,234.4121302,139.1748988,11.18307122,32.36897311,16.22538598,11.29408394,98.22873213,80.11612984,83.10763061,126.7297882,126.9050715,25.5212409,66.78291745,99.49077151,191.2924512,219.2793431,63.47590684,37.39375955,25.2407877,118.7952999,135.9730582,140.2265983,90.63312472,166.8229098
219.1739581,125.2522598,209.7491279,95.62469975,109.4703351,116.1307039,117.3438009,93.54843766,57.97203681,235.970685,138.0480997,11.24914131,32.84693273,16.03854137,11.21998032,98.79741484,77.63820462,82.95716816,128.5999408,129.0081946,25.80163892,66.87196922,99.56726483,194.0955116,218.9406702,63.87422003,37.30273113,25.18342605,119.6533508,136.2401187,144.0552625,91.65880588,168.4338454
220.4637407,125.2079787,210.9860787,95.45443063,108.9171515,115.9523581,115.858867,92.78993379,58.71242158,233.9615207,139.0680368,12.08138962,33.13091465,16.05709937,11.21776542,99.45117589,78.99999401,82.24881033,127.6738069,129.835789,25.93209862,66.78771683,99.96537703,194.5783876,218.7692142,63.22336799,36.94067767,25.24260164,120.2295767,136.2165577,139.0680368,91.45768537,166.8348986
217.7826432,126.1500106,215.9326616,97.76801455,109.9099823,116.150743,116.2678305,94.12659508,58.98865357,237.6875084,140.095125,11.9171599,33.48700858,16.08781461,11.39846253,100.2034334,80.86058784,83.36625911,128.5034682,131.2550231,26.32125709,67.96926041,98.98572395,200.5707891,219.4804111,65.33479295,37.11671929,25.56018871,121.9348627,137.3904051,141.0903683,92.28832223,169.8704617
220.4987985,125.5496727,215.2879625,98.23649879,109.1128075,115.7574977,115.4777213,94.44785964,60.43170876,237.4602445,140.063075,12.06768999,33.67808769,16.09297337,11.38223774,99.69366769,81.13516454,82.95371133,127.9977165,131.4949218,26.92848133,67.99732971,99.43720597,199.107559,219.3913501,65.91066384,36.77894312,25.52959919,122.238985,137.8831503,143.3854201,92.06975999,172.2023923
220.1833865,124.2155668,213.6628843,97.69109534,107.3204798,115.6224764,115.7156264,94.1630379,59.94204515,231.8271404,138.3277965,11.97443653,33.91825515,16.03927102,11.3130713,99.55409597,80.10902693,83.06654042,128.8963558,130.2936063,26.96693406,68.36047923,99.76368354,197.827379,216.6320416,64.92557182,37.12028748,25.41831479,117.2293144,136.883971,141.4716101,88.21307965,171.6056452
220.6080662,123.321713,210.7269664,96.40182604,107.074345,116.2454954,115.3609682,92.02574411,59.70558585,226.9510573,136.636175,11.91784014,33.63531055,16.06697101,11.16482817,97.9963027,80.65491422,81.81876579,127.383555,128.9547546,26.62892406,66.60722569,100.8361005,197.7383828,213.450379,63.54629605,36.85917941,25.81422796,116.0360021,136.1008033,140.8260407,89.63984838,167.8273973
222.2766322,124.0477298,214.601399,96.82060273,108.7442066,116.5367982,117.3583063,93.98053171,59.24247304,227.0883228,135.8422396,12.17944503,33.28281568,16.0898238,11.39431796,98.44014735,80.7190431,81.42319293,127.3337624,129.9156451,26.816373,67.59838445,99.47290045,199.3917625,216.1153211,65.55634992,36.63926324,26.0887515,117.0179672,137.1449168,146.1110914,89.52091607,170.8502224
222.2896805,124.1594859,215.6712713,98.223741,109.3791516,114.9685502,115.3193493,95.47581491,59.09795083,230.0657267,135.9931081,12.32474083,33.55977817,15.87950479,11.17879719,99.51000427,80.80072027,83.79420571,127.4569972,130.964988,26.88290245,68.99048475,100.889814,202.5279993,217.8462256,67.07278314,36.78712966,25.7252655,117.6112365,138.1914489,151.4282674,90.34245511,175.3995375
220.3989881,122.9698942,212.7192143,97.31220238,108.5922354,115.2316746,115.0914048,93.47816005,58.88995503,227.2371429,134.8928307,12.04917937,33.6413836,15.89724868,11.08599312,98.70321164,79.60313492,82.73582804,124.1972553,129.9833862,26.1837037,67.85553571,100.5267196,203.6250529,214.8466402,65.69304233,36.83252249,25.70444841,118.153963,137.5579577,149.621164,89.65580688,171.3629894
220.0944792,128.4774384,216.1631728,99.42097721,110.8980447,116.6483137,116.3431974,97.69589652,59.28644675,231.9470744,134.7205876,12.35486365,34.98275886,16.25331131,11.3620621,101.0639112,81.34870326,85.01009902,125.2150409,131.2000148,26.62726597,69.70734238,102.8711386,210.999666,217.4540495,69.09710975,37.32980743,25.94662189,120.6852372,140.7994434,149.0375839,91.34713015,178.3756909
220.1224051,126.3331444,217.0834235,95.64059433,111.5457626,115.2484298,115.5278764,96.39742884,59.17281475,230.7763063,131.5727679,12.3794838,34.59315872,16.48734862,11.35018887,100.7172073,80.87649966,84.83532631,125.634528,130.2919711,26.37277163,68.88358364,102.9760672,211.0986091,217.0950671,67.30005299,36.40956154,26.01181979,119.0209588,140.1657505,150.2025404,90.02837538,175.8184775
219.9745388,124.9964046,218.7495413,95.89979892,111.0897671,115.4064247,115.3130915,96.91479679,59.47654196,230.9411824,132.4747222,12.80997314,34.82492698,16.55496529,11.23147645,99.70312428,80.24316508,84.44315627,126.2330686,132.7663883,26.44827788,69.32318798,102.876451,212.7995538,219.7995391,68.64652273,36.18992412,25.99327883,116.7364219,140.209706,148.166356,90.25314409,176.7496294
221.3744722,124.7002051,221.1169239,96.4050121,111.5301215,115.9201493,116.5991403,97.23619071,59.4234173,231.2666684,132.2276396,13.14432879,35.35435781,16.55333177,11.32275989,97.7747008,77.49862539,85.22507445,126.5498702,133.5739148,26.80843688,69.52633478,102.5042242,211.7749446,221.4915396,68.36736742,35.91628138,26.24651331,116.7162077,141.6281526,143.9929143,90.51652138,178.8790024
219.7362189,125.0122502,220.6015984,96.47811635,111.9730866,117.0016429,117.2355293,95.44901644,59.80473782,222.6597982,132.6720279,13.00875838,35.11803435,16.57084738,11.09790696,99.21458656,78.18820435,83.73131068,126.8248693,133.4321585,25.80935791,68.02584277,103.4947066,213.4212877,221.3149518,65.23090097,37.80772729,25.37666818,116.2064294,140.752801,140.9165215,90.42046008,171.4386892
216.2572488,125.1585912,217.1903977,94.13139148,109.8432854,115.7337876,116.0137323,94.88957493,59.88482824,218.6484428,132.1572076,12.56251656,34.50317918,16.40592343,11.0344853,99.40368255,79.48095434,81.62719673,125.6834874,132.8570693,25.97653145,67.16338936,104.3493715,211.2415737,218.4734774,64.36394277,38.0374805,25.10170439,115.9787392,133.9768479,144.0548556,90.67874069,168.1767537
219.5833553,124.6778988,217.3573783,92.94613302,110.6959808,116.2841105,115.1479348,95.60107432,59.93906794,213.8445084,131.7616068,12.50720822,34.29395802,16.48034528,11.06380126,99.63565762,80.59891689,81.0626621,126.7183777,132.6311291,25.70307807,67.50970844,105.2237874,211.9315594,217.9022789,65.27213782,38.0502942,24.62487047,115.61168,130.1037177,147.2391031,90.68537514,168.0844501
217.5972691,125.3989579,217.7129508,93.12376483,109.71252,116.7228307,116.1444222,96.46696583,59.64548217,216.4404522,131.2408835,12.48205494,34.1492365,16.4846416,11.13783364,99.37057639,80.88464145,82.18027644,127.1341833,132.6869047,25.78544991,67.30361041,105.6173879,213.8954549,218.2335185,65.82288471,38.76493614,24.57079211,115.6469909,129.2395902,148.0725702,90.16231343,168.7564573
219.810504,126.243613,218.6310894,93.03499817,111.3159244,114.7732279,119.3868203,97.24388947,59.31761629,218.4229574,131.412224,12.63823676,35.52119244,16.50024141,11.18246914,99.11707735,80.36207274,83.46092677,128.7527597,132.0481828,25.78524061,68.38292061,105.8004267,212.7571422,217.0932253,65.1684377,38.92068156,24.60582601,115.1085517,130.0362403,147.4268241,89.03423887,170.4369715
221.3066898,125.1247367,219.3338457,93.30392165,111.6513719,114.981997,116.6299021,98.17800711,60.60112921,217.7091505,131.078084,12.49158473,36.12625723,16.55448311,10.96553179,97.85306808,78.19425673,84.18241887,129.2793143,131.4842578,26.1808019,68.50411064,104.8160473,209.3535755,212.9511147,67.0070701,38.58650989,24.40524219,116.2121233,130.1380818,148.5435569,89.33502349,172.1016366
241.3930896,126.0956687,219.7965938,93.65448102,110.7807344,114.6704258,114.4149834,98.44983196,60.53985421,220.6093652,131.088407,12.52596753,36.40054525,16.6153685,10.96080214,98.1131124,76.95783539,83.11167557,128.2437073,134.6878229,26.19445936,68.67917868,105.2422782,214.6877454,213.4685883,66.53114013,38.69952706,24.4063624,116.5514109,130.5543001,147.4599441,89.26551576,171.4947539
236.9562921,124.3329027,214.1596216,90.70262739,107.7597924,112.369837,112.6694899,95.95807822,59.83837883,214.4246992,128.8507464,11.86164474,35.19769047,16.01990496,10.64689799,96.48823335,74.45222019,80.65273017,126.1999708,131.9625265,25.2860946,66.14261481,103.5185514,210.7942891,209.8146546,64.19487097,38.21726968,23.93765655,113.8565764,127.4907832,144.6401491,87.93660063,166.4226098
237.2683268,123.3567157,213.1080231,90.32166402,95.44346588,112.0864702,111.9723988,94.87310933,58.67828236,214.3399933,129.9842588,11.49610672,35.13396378,15.99850136,10.52992271,96.09367235,74.23760917,79.94117472,124.2806933,130.7257224,25.09568841,65.27160413,101.6831666,208.6364277,209.9482478,63.12706349,37.91730376,23.93216104,114.071311,126.0944271,141.4484256,86.37479666,164.6049017
239.0822112,123.2956664,211.602022,90.37193464,95.8725373,113.8236742,114.348628,94.34332411,58.65787903,213.1768833,128.9560376,11.5238767,35.11484315,16.18227091,10.74329325,96.84256059,74.49778878,79.8386229,124.7335832,129.6407599,25.06083703,64.79755586,102.5029318,213.7474853,209.8103319,62.94880559,38.2531538,24.72988791,114.7138132,126.4910372,147.2152995,91.75279132,163.6486353
234.1038806,118.9697084,209.1161566,88.1605937,91.97343441,113.3639247,113.6476182,92.23443244,58.28199373,206.7558267,126.413826,11.16617637,34.202089,15.77335889,10.56701568,95.13945393,72.9205786,77.91358429,121.4208203,127.0946904,24.00047055,62.91187173,102.3793122,209.8197165,207.0962589,61.23240618,37.08441501,24.00047055,112.6830603,124.9613152,142.4141397,90.46418497,157.9605437
236.7421243,122.333796,211.194413,88.19069924,87.95225394,111.7286572,112.0011661,93.01637803,58.24878166,210.0589592,126.8301932,11.23758659,34.8924963,15.9644809,10.72663236,96.71795753,73.55469933,79.98136803,121.7206509,127.5114655,24.48038465,63.07446045,101.6685362,211.9892307,209.9454138,61.26908885,37.15204943,24.09433035,116.1569272,124.8545035,142.4994561,88.04309024,159.2133365
235.5591967,122.6410666,209.5099245,88.29200438,90.14778733,111.9390054,112.1439385,92.66391021,58.20099631,206.8685648,126.8877355,11.15063689,34.99801695,15.90508448,10.8056662,96.86503846,73.36604465,77.82903185,122.8459997,129.1078439,24.1821041,62.80060557,102.2616097,213.0165573,209.8856352,61.04728917,37.54829535,23.8633193,116.1059782,125.327967,137.7605742,87.89352338,157.3430691
239.6651532,123.4264094,211.8530079,90.54398411,93.05051078,113.6749905,113.6749905,93.59988649,58.53140371,212.1391411,128.588252,11.20497541,35.73231177,15.98912221,10.87992811,98.4298146,75.10423761,79.77393114,126.0130533,131.1634506,24.53878169,63.45289444,104.1066969,217.5756716,211.5096481,61.78187666,37.70090806,24.2068672,117.3603859,126.9973515,143.066591,88.79284904,159.4791903
242.80433,124.002818,214.0820737,91.24149444,95.23453248,114.4747618,113.96844,95.7408543,59.58487303,213.7483616,130.262797,11.43827033,36.00638619,16.12174722,10.90893388,98.80179988,76.06334699,80.39009713,128.651773,133.1396255,24.90182797,64.3373938,105.0847934,220.0198479,212.6551668,63.06008192,38.26181978,24.47605734,117.4666635,127.5700854,140.3892335,89.41183148,162.3682036
243.1436481,124.281139,215.1705503,91.96619033,97.09536348,114.7174888,115.9563636,94.98811853,60.11437243,187.6837398,135.2341814,11.6014255,36.23998184,16.38325057,11.00051334,100.8004095,76.92601895,81.20997847,129.966069,134.5394853,24.65013461,64.20150137,106.589544,222.7658947,214.8347805,62.96262659,38.9377185,24.70802596,118.6309437,128.28722,148.7807561,89.40739289,160.9379385
245.5766671,125.1050946,214.6710752,91.76690362,94.6976063,116.0697266,115.0271842,94.06049702,59.93460734,178.911869,135.5884381,11.41004798,36.41948308,16.39687605,11.00345642,100.8022716,77.0323036,80.99396492,130.0861307,134.4879767,24.92834847,63.13173753,105.6211345,226.0000366,214.0107983,61.2088259,38.94475259,25.10210555,119.8692147,130.3178068,147.6935144,89.10262846,159.9491802
246.5830228,124.2732237,214.4290587,92.04996216,94.83340518,115.9575433,115.1721735,94.02493625,60.12698908,180.0575797,135.7072842,11.3624533,36.46194862,16.27909933,10.92818999,100.2039488,76.94314277,81.5398661,128.7198028,134.5523286,24.91239252,63.33776568,105.193357,224.8698574,214.4752569,61.74392694,38.72566162,24.91239252,119.8381941,129.7939115,149.5667516,89.62455538,159.7765592
251.4137663,125.8349772,218.6449688,94.18409178,96.3384015,116.6238476,117.0896443,96.73432869,60.7631789,187.599619,138.8074152,11.7124579,37.1822212,16.50667039,11.0929483,101.7765779,78.23055497,82.81865242,130.7141976,135.6632875,25.82842675,65.32798651,107.0167907,227.6581348,218.051078,64.62929147,39.13856732,25.24618088,122.0387342,131.4711172,151.383926,90.71390641,165.3578268
251.6610607,127.3851481,218.8855096,94.43426424,96.56163595,118.1743299,118.1743299,98.78251852,61.74053518,187.7814649,138.8636043,11.56144706,37.47447099,16.45790866,10.91739111,104.1477032,78.61924264,82.7337198,131.441181,136.9933874,25.8674374,66.12385602,106.8127623,228.5171266,218.5231551,65.66799065,39.25117704,25.35312776,122.0082746,132.4814892,153.1240081,93.72124405,168.3195204
251.0279263,128.9163445,219.5763603,94.78730315,96.43587966,118.5572041,118.498744,98.27152868,61.35978376,187.7155732,139.6028617,11.66163268,37.26250588,16.52668718,10.89463539,106.7716359,78.78091139,82.4054413,130.6584572,137.8490569,25.85108268,66.48089376,107.1925491,229.9822688,218.8748384,65.21815431,39.37876366,25.61724204,122.0180456,132.7279469,163.1038459,94.47161829,166.9622165
251.99502,127.8242397,217.4745126,94.86113649,95.43491698,119.2058227,119.1472736,98.92443909,61.33596259,189.6988534,140.2834731,11.46507082,37.04982544,16.41714768,10.87021269,103.7957183,77.91704755,81.64076579,130.4472362,138.175708,25.93721977,66.53511635,107.2618208,229.3950949,219.2661129,65.57491228,39.27468853,25.64447462,122.0161761,132.6486797,162.7663001,95.43491698,167.5673205
250.3306714,123.8932591,213.6155063,93.07165988,93.48012484,116.7626278,115.8640049,97.24967295,60.91963192,185.2680377,138.2945667,11.31798066,36.5284383,16.22189432,10.699448,101.8828327,76.58134572,80.22251912,128.4330554,137.7110453,25.53489553,65.015952,105.7340738,221.1546025,216.8365443,63.76721625,38.78083082,25.58157724,120.4621534,130.6387662,162.2189432,94.41375905,163.8528031
250.5623948,124.7125287,214.0515429,92.46088929,93.88836379,116.6931394,116.635112,96.22106603,61.23053243,182.2060954,138.6855312,11.31186504,36.2787423,16.22446633,10.65151301,100.921287,76.27123941,79.31187616,129.0529796,138.801586,25.42761496,63.8997937,105.0296282,220.5041918,216.5002999,61.99649436,38.88997615,25.404404,120.4184997,128.9137138,154.9332085,93.07597993,160.7127394
